School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Boston - Kilmer K-8 School;00350190;ELA;          21;43;           4;8;          17;35;          19;39;           9;18;          49;     496.4;          52.6;          32;57;2019;ALL;hispanic/latino
Boston - Kilmer K-8 School;00350190;MATH;          15;31;           4;8;          11;22;          26;53;           8;16;          49;     493.8;          59.9;          32;60;2019;ALL;hispanic/latino
Boston - Kilmer K-8 School;00350190;SCI;           5;31;           1;6;           4;25;           5;31;           6;38;          16;     491.5;;;66;2019;ALL;hispanic/latino
Boston - King K-8 School;00350376;ELA;          19;25;           1;1;          18;24;          34;45;          23;30;          76;     483.1;          48.7;          61;10;2019;ALL;hispanic/latino
Boston - King K-8 School;00350376;MATH;           7;9;           0;0;           7;9;          47;61;          23;30;          77;     478.8;          47.3;          63;9;2019;ALL;hispanic/latino
Boston - King K-8 School;00350376;SCI;           3;14;           0;0;           3;14;           9;43;           9;43;          21;     476.6;;;11;2019;ALL;hispanic/latino
Boston - Lee Academy;00350001;ELA;           1;6;           0;0;           1;6;          10;63;           5;31;          16;     477.1;;;3;2019;ALL;hispanic/latino
Boston - Lee Academy;00350001;MATH;           4;25;           0;0;           4;25;           6;38;           6;38;          16;     478.0;;;8;2019;ALL;hispanic/latino
Boston - Lee K-8 School;00350183;ELA;          36;29;           5;4;          31;25;          48;38;          42;33;         126;     492.4;          50.2;          86;40;2019;ALL;hispanic/latino
Boston - Lee K-8 School;00350183;MATH;          17;13;           1;1;          16;13;          60;48;          49;39;         126;     482.3;          44.1;          87;17;2019;ALL;hispanic/latino
Boston - Lee K-8 School;00350183;SCI;           7;18;           0;0;           7;18;          13;33;          20;50;          40;     480.9;;;25;2019;ALL;hispanic/latino
Boston - Lyndon K-8 School;00350262;ELA;          47;41;           6;5;          41;35;          47;41;          22;19;         116;     494.9;          52.7;          95;51;2019;ALL;hispanic/latino
Boston - Lyndon K-8 School;00350262;MATH;          28;24;           1;1;          27;23;          61;53;          27;23;         116;     486.8;          51.3;          95;31;2019;ALL;hispanic/latino
Boston - Lyndon K-8 School;00350262;SCI;           9;21;           0;0;           9;21;          19;44;          15;35;          43;     480.3;;;23;2019;ALL;hispanic/latino
Boston - Lyon K-8 School;00350004;ELA;          15;60;           1;4;          14;56;          10;40;           0;0;          25;     502.0;          46.7;          24;77;2019;ALL;hispanic/latino
Boston - Lyon K-8 School;00350004;MATH;          13;52;           1;4;          12;48;          10;40;           2;8;          25;     500.8;          43.6;          24;84;2019;ALL;hispanic/latino
Boston - Manning Elementary School;00350184;ELA;           9;56;           2;13;           7;44;           4;25;           3;19;          16;     504.1;;           9;83;2019;ALL;hispanic/latino
Boston - Manning Elementary School;00350184;MATH;           5;31;           1;6;           4;25;           6;38;           5;31;          16;     488.1;;           9;36;2019;ALL;hispanic/latino
Boston - Mario Umana Academy;00350656;ELA;         141;24;          13;2;         128;22;         276;47;         176;30;         593;     484.5;          50.6;         494;12;2019;ALL;hispanic/latino
Boston - Mario Umana Academy;00350656;MATH;         106;18;           9;2;          97;16;         301;51;         184;31;         591;     481.6;          45.9;         493;15;2019;ALL;hispanic/latino
Boston - Mario Umana Academy;00350656;SCI;          20;11;           2;1;          18;10;          86;48;          74;41;         180;     476.0;;;10;2019;ALL;hispanic/latino
Boston - Mason Elementary School;00350304;ELA;          10;29;           2;6;           8;24;          18;53;           6;18;          34;     490.2;          46.1;          24;31;2019;ALL;hispanic/latino
Boston - Mason Elementary School;00350304;MATH;           9;26;           0;0;           9;26;          17;50;           8;24;          34;     486.1;          40.0;          24;28;2019;ALL;hispanic/latino
Boston - Mason Elementary School;00350304;SCI;           1;7;           0;0;           1;7;           7;50;           6;43;          14;     476.2;;;10;2019;ALL;hispanic/latino
Boston - Mather Elementary School;00350227;ELA;          14;33;           1;2;          13;30;          16;37;          13;30;          43;     486.7;          52.9;          27;19;2019;ALL;hispanic/latino
Boston - Mather Elementary School;00350227;MATH;           9;21;           1;2;           8;19;          22;51;          12;28;          43;     480.2;          45.9;          27;11;2019;ALL;hispanic/latino
Boston - Mather Elementary School;00350227;SCI;           6;40;           0;0;           6;40;           5;33;           4;27;          15;     488.2;;;52;2019;ALL;hispanic/latino
Boston - McCormack Middle School;00350179;ELA;          19;10;           1;1;          18;10;          77;42;          89;48;         185;     473.3;          42.4;         151;2;2019;ALL;hispanic/latino
Boston - McCormack Middle School;00350179;MATH;          30;16;           0;0;          30;16;          96;52;          59;32;         185;     480.6;          50.7;         157;12;2019;ALL;hispanic/latino
Boston - McCormack Middle School;00350179;SCI;           2;3;           0;0;           2;3;          27;41;          37;56;          66;     467.4;;;2;2019;ALL;hispanic/latino
Boston - McKay K-8 School;00350080;ELA;         119;24;           8;2;         111;23;         258;53;         110;23;         487;     486.9;          41.9;         388;20;2019;ALL;hispanic/latino
Boston - McKay K-8 School;00350080;MATH;         105;22;           3;1;         102;21;         287;59;          92;19;         484;     486.0;          43.4;         386;28;2019;ALL;hispanic/latino
Boston - McKay K-8 School;00350080;SCI;          12;7;           2;1;          10;6;         100;60;          56;33;         168;     476.3;;;11;2019;ALL;hispanic/latino
Boston - McKinley Schools;00350363;ELA;           0;0;           0;0;           0;0;           4;11;          34;89;          38;     460.8;          31.8;          23;1;2019;ALL;hispanic/latino
Boston - McKinley Schools;00350363;MATH;           0;0;           0;0;           0;0;          10;24;          31;76;          41;     464.7;          33.1;          26;1;2019;ALL;hispanic/latino
Boston - McKinley Schools;00350363;SCI;           1;7;           0;0;           1;7;           5;36;           8;57;          14;     468.6;;;2;2019;ALL;hispanic/latino
Boston - Mendell Elementary School;00350100;ELA;          15;34;           3;7;          12;27;          24;55;           5;11;          44;     497.3;          48.0;          27;61;2019;ALL;hispanic/latino
Boston - Mendell Elementary School;00350100;MATH;          13;30;           1;2;          12;27;          16;36;          15;34;          44;     487.3;          37.7;          27;33;2019;ALL;hispanic/latino
Boston - Mendell Elementary School;00350100;SCI;           3;19;           1;6;           2;13;           8;50;           5;31;          16;     478.7;;;18;2019;ALL;hispanic/latino
Boston - Mildred Avenue K-8 School;00350378;ELA;          20;16;           1;1;          19;15;          54;44;          49;40;         123;     484.0;          53.2;          83;11;2019;ALL;hispanic/latino
Boston - Mildred Avenue K-8 School;00350378;MATH;          26;21;           0;0;          26;21;          51;41;          47;38;         124;     483.2;          51.2;          85;19;2019;ALL;hispanic/latino
Boston - Mildred Avenue K-8 School;00350378;SCI;           4;11;           0;0;           4;11;          14;40;          17;49;          35;     476.2;;;10;2019;ALL;hispanic/latino
Boston - Mission Hill K-8 School;00350382;ELA;           9;17;           1;2;           8;15;          26;48;          19;35;          54;     481.4;          47.8;          41;7;2019;ALL;hispanic/latino
Boston - Mission Hill K-8 School;00350382;MATH;           4;7;           0;0;           4;7;          27;50;          23;43;          54;     473.2;          54.4;          40;2;2019;ALL;hispanic/latino
Boston - Mission Hill K-8 School;00350382;SCI;           0;0;           0;0;           0;0;           9;56;           7;44;          16;     467.1;;;1;2019;ALL;hispanic/latino
Boston - Mozart Elementary School;00350237;ELA;           4;24;           1;6;           3;18;           7;41;           6;35;          17;     486.8;;          11;20;2019;ALL;hispanic/latino
Boston - Mozart Elementary School;00350237;MATH;           3;18;           0;0;           3;18;          11;65;           3;18;          17;     485.4;;          11;26;2019;ALL;hispanic/latino
Boston - Murphy K-8 School;00350240;ELA;          57;40;          10;7;          47;33;          56;40;          28;20;         141;     497.2;          59.4;         115;60;2019;ALL;hispanic/latino
Boston - Murphy K-8 School;00350240;MATH;          37;26;           6;4;          31;22;          68;48;          36;26;         141;     488.3;          41.0;         116;37;2019;ALL;hispanic/latino
Boston - Murphy K-8 School;00350240;SCI;          12;28;           0;0;          12;28;          20;47;          11;26;          43;     488.0;;;51;2019;ALL;hispanic/latino
Boston - New Mission High School;00350542;ELA;          18;37;           0;0;          18;37;          29;59;           2;4;          49;     495.1;          69.6;          49;53;2019;ALL;hispanic/latino
Boston - New Mission High School;00350542;MATH;          20;41;           0;0;          20;41;          25;51;           4;8;          49;     492.9;          66.9;          49;56;2019;ALL;hispanic/latino
Boston - New Mission High School;00350542;SCI;           8;27;           0;0;           8;27;          19;63;           3;10;          30;     489.7;;;59;2019;ALL;hispanic/latino
Boston - O'Bryant School of Math & Science;00350575;ELA;          83;73;          12;11;          71;63;          29;26;           1;1;         113;     511.0;          51.5;         112;95;2019;ALL;hispanic/latino
Boston - O'Bryant School of Math & Science;00350575;MATH;         101;89;          27;24;          74;65;          12;11;           0;0;         113;     519.1;          73.9;         112;99;2019;ALL;hispanic/latino
Boston - O'Bryant School of Math & Science;00350575;SCI;          30;47;           2;3;          28;44;          34;53;           0;0;          64;     501.8;;;90;2019;ALL;hispanic/latino
Boston - O'Donnell Elementary School;00350141;ELA;          22;21;           0;0;          22;21;          63;61;          18;17;         103;     485.7;          48.0;          59;16;2019;ALL;hispanic/latino
Boston - O'Donnell Elementary School;00350141;MATH;          20;19;           0;0;          20;19;          66;64;          17;17;         103;     484.8;          55.7;          59;24;2019;ALL;hispanic/latino
Boston - O'Donnell Elementary School;00350141;SCI;           2;7;           0;0;           2;7;          18;64;           8;29;          28;     478.0;;;15;2019;ALL;hispanic/latino
Boston - Ohrenberger School;00350258;ELA;          65;31;          14;7;          51;24;         105;49;          43;20;         213;     490.5;          49.0;         184;32;2019;ALL;hispanic/latino
Boston - Ohrenberger School;00350258;MATH;          68;32;           8;4;          60;28;         108;51;          37;17;         213;     490.8;          49.3;         185;47;2019;ALL;hispanic/latino
Boston - Ohrenberger School;00350258;SCI;          14;22;           0;0;          14;22;          32;49;          19;29;          65;     481.7;;;29;2019;ALL;hispanic/latino
Boston - Orchard Gardens K-8 School;00350257;ELA;          58;25;           4;2;          54;23;         125;53;          53;22;         236;     486.5;          52.7;         189;18;2019;ALL;hispanic/latino
Boston - Orchard Gardens K-8 School;00350257;MATH;          37;16;           1;0;          36;15;         135;58;          62;26;         234;     481.5;          46.6;         188;14;2019;ALL;hispanic/latino
Boston - Orchard Gardens K-8 School;00350257;SCI;           9;11;           0;0;           9;11;          49;58;          26;31;          84;     479.0;;;19;2019;ALL;hispanic/latino
Boston - Otis Elementary School;00350156;ELA;          33;32;           2;2;          31;30;          53;51;          18;17;         104;     490.8;          53.5;          63;33;2019;ALL;hispanic/latino
Boston - Otis Elementary School;00350156;MATH;          41;39;           4;4;          37;36;          53;51;          10;10;         104;     494.7;          67.3;          62;63;2019;ALL;hispanic/latino
Boston - Otis Elementary School;00350156;SCI;           5;16;           1;3;           4;13;          17;55;           9;29;          31;     481.3;;;27;2019;ALL;hispanic/latino
Boston - Perkins Elementary School;00350231;ELA;          11;37;           0;0;          11;37;          18;60;           1;3;          30;     495.0;          43.9;          20;52;2019;ALL;hispanic/latino
Boston - Perkins Elementary School;00350231;MATH;          15;50;           1;3;          14;47;          15;50;           0;0;          30;     498.2;          29.6;          20;76;2019;ALL;hispanic/latino
Boston - Perkins Elementary School;00350231;SCI;           4;33;           0;0;           4;33;           7;58;           1;8;          12;     489.0;;;57;2019;ALL;hispanic/latino
Boston - Perry K-8 School;00350255;ELA;           1;5;           0;0;           1;5;          13;59;           8;36;          22;     483.1;;          11;10;2019;ALL;hispanic/latino
Boston - Perry K-8 School;00350255;MATH;           6;27;           0;0;           6;27;           8;36;           8;36;          22;     494.3;;          12;62;2019;ALL;hispanic/latino
Boston - Philbrick Elementary School;00350172;ELA;          11;42;           1;4;          10;38;          11;42;           4;15;          26;     495.0;          33.3;          21;52;2019;ALL;hispanic/latino
Boston - Philbrick Elementary School;00350172;MATH;           6;23;           0;0;           6;23;          14;54;           6;23;          26;     483.7;          38.0;          21;21;2019;ALL;hispanic/latino
Boston - Quincy Elementary School;00350286;ELA;          13;27;           2;4;          11;22;          24;49;          12;24;          49;     488.4;          49.8;          32;24;2019;ALL;hispanic/latino
Boston - Quincy Elementary School;00350286;MATH;           7;14;           0;0;           7;14;          25;51;          17;35;          49;     478.0;          41.2;          33;8;2019;ALL;hispanic/latino
Boston - Quincy Elementary School;00350286;SCI;           3;16;           0;0;           3;16;          13;68;           3;16;          19;     489.2;;;58;2019;ALL;hispanic/latino
Boston - Quincy Upper School;00350565;ELA;          11;20;           0;0;          11;20;          25;45;          20;36;          56;     480.7;          37.3;          56;7;2019;ALL;hispanic/latino
Boston - Quincy Upper School;00350565;MATH;           4;7;           0;0;           4;7;          32;57;          20;36;          56;     474.7;          28.6;          55;4;2019;ALL;hispanic/latino
Boston - Quincy Upper School;00350565;SCI;           0;0;           0;0;           0;0;           7;44;           9;56;          16;     464.9;;;1;2019;ALL;hispanic/latino
Boston - Roosevelt K-8 School;00350116;ELA;          20;20;           2;2;          18;18;          53;54;          25;26;          98;     486.8;          43.4;          75;20;2019;ALL;hispanic/latino
Boston - Roosevelt K-8 School;00350116;MATH;          25;26;           2;2;          23;23;          51;52;          22;22;          98;     486.3;          52.6;          76;29;2019;ALL;hispanic/latino
Boston - Roosevelt K-8 School;00350116;SCI;           4;14;           0;0;           4;14;          16;57;           8;29;          28;     480.2;;;23;2019;ALL;hispanic/latino
Boston - Russell Elementary School;00350366;ELA;          30;39;           2;3;          28;36;          43;56;           4;5;          77;     496.3;          56.6;          52;57;2019;ALL;hispanic/latino
Boston - Russell Elementary School;00350366;MATH;          39;51;           3;4;          36;47;          30;39;           8;10;          77;     500.0;          65.7;          52;82;2019;ALL;hispanic/latino
Boston - Russell Elementary School;00350366;SCI;           8;36;           0;0;           8;36;          11;50;           3;14;          22;     490.1;;;60;2019;ALL;hispanic/latino
Boston - Sumner Elementary School;00350052;ELA;          52;37;           5;4;          47;34;          68;49;          19;14;         139;     494.0;          51.9;          89;47;2019;ALL;hispanic/latino
Boston - Sumner Elementary School;00350052;MATH;          36;26;           2;1;          34;24;          74;53;          29;21;         139;     486.7;          47.6;          90;30;2019;ALL;hispanic/latino
Boston - Sumner Elementary School;00350052;SCI;           8;20;           0;0;           8;20;          23;58;           9;23;          40;     482.8;;;34;2019;ALL;hispanic/latino
Boston - Taylor Elementary School;00350054;ELA;          14;41;           0;0;          14;41;          16;47;           4;12;          34;     496.4;;          18;57;2019;ALL;hispanic/latino
Boston - Taylor Elementary School;00350054;MATH;           7;21;           0;0;           7;21;          19;56;           8;24;          34;     487.2;;          19;33;2019;ALL;hispanic/latino
Boston - Taylor Elementary School;00350054;SCI;           3;23;           0;0;           3;23;           6;46;           4;31;          13;     485.7;;;43;2019;ALL;hispanic/latino
Boston - TechBoston Academy;00350657;ELA;          26;25;           3;3;          23;22;          49;47;          29;28;         104;     485.0;          45.9;          96;14;2019;ALL;hispanic/latino
Boston - TechBoston Academy;00350657;MATH;          16;16;           2;2;          14;14;          58;57;          28;27;         102;     482.1;          44.2;          96;16;2019;ALL;hispanic/latino
Boston - TechBoston Academy;00350657;SCI;           3;9;           0;0;           3;9;          16;48;          14;42;          33;     476.4;;;11;2019;ALL;hispanic/latino
Boston - Timilty Middle School;00350485;ELA;          25;18;           1;1;          24;17;          57;41;          57;41;         139;     478.1;          44.5;         131;4;2019;ALL;hispanic/latino
Boston - Timilty Middle School;00350485;MATH;          20;14;           0;0;          20;14;          65;46;          56;40;         141;     476.2;          43.6;         131;5;2019;ALL;hispanic/latino
Boston - Timilty Middle School;00350485;SCI;           6;12;           2;4;           4;8;          31;61;          14;27;          51;     480.5;;;24;2019;ALL;hispanic/latino
Boston - Tobin K-8 School;00350229;ELA;          45;28;           3;2;          42;26;          94;58;          24;15;         163;     490.1;          50.9;         127;30;2019;ALL;hispanic/latino
Boston - Tobin K-8 School;00350229;MATH;          50;31;           7;4;          43;27;          89;55;          23;14;         162;     491.1;          54.2;         126;48;2019;ALL;hispanic/latino
Boston - Tobin K-8 School;00350229;SCI;           6;16;           0;0;           6;16;          20;53;          12;32;          38;     479.0;;;19;2019;ALL;hispanic/latino
Boston - Trotter K-8 School;00350370;ELA;          30;31;           3;3;          27;28;          55;57;          12;12;          97;     492.7;          55.3;          69;41;2019;ALL;hispanic/latino
Boston - Trotter K-8 School;00350370;MATH;          25;26;           0;0;          25;26;          55;57;          17;18;          97;     488.2;          55.5;          68;37;2019;ALL;hispanic/latino
Boston - Trotter K-8 School;00350370;SCI;           2;8;           0;0;           2;8;          15;63;           7;29;          24;     477.2;;;13;2019;ALL;hispanic/latino
Boston - Tynan Elementary School;00350181;ELA;          10;53;           0;0;          10;53;           5;26;           4;21;          19;     494.6;;          12;50;2019;ALL;hispanic/latino
Boston - Tynan Elementary School;00350181;MATH;           2;11;           0;0;           2;11;          12;63;           5;26;          19;     483.1;;          12;19;2019;ALL;hispanic/latino
Boston - UP Academy Holland;00350167;ELA;          39;24;           2;1;          37;23;          90;56;          33;20;         162;     488.0;          56.1;         102;24;2019;ALL;hispanic/latino
Boston - UP Academy Holland;00350167;MATH;          39;24;           1;1;          38;24;          81;50;          41;25;         161;     486.5;          57.9;         100;30;2019;ALL;hispanic/latino
Boston - UP Academy Holland;00350167;SCI;          13;22;           0;0;          13;22;          26;45;          19;33;          58;     482.0;;;30;2019;ALL;hispanic/latino
Boston - Warren-Prescott K-8 School;00350346;ELA;          43;53;           4;5;          39;48;          28;35;          10;12;          81;     502.5;          60.6;          63;79;2019;ALL;hispanic/latino
Boston - Warren-Prescott K-8 School;00350346;MATH;          32;40;           7;9;          25;31;          40;49;           9;11;          81;     498.8;          56.3;          63;78;2019;ALL;hispanic/latino
Boston - Warren-Prescott K-8 School;00350346;SCI;           5;19;           0;0;           5;19;          14;52;           8;30;          27;     485.5;;;42;2019;ALL;hispanic/latino
Boston - Winship Elementary School;00350374;ELA;           8;44;           0;0;           8;44;          10;56;           0;0;          18;     502.1;;           8;77;2019;ALL;hispanic/latino
Boston - Winship Elementary School;00350374;MATH;           8;44;           0;0;           8;44;           9;50;           1;6;          18;     498.4;;           8;77;2019;ALL;hispanic/latino
Boston - Winthrop Elementary School;00350180;ELA;          12;29;           0;0;          12;29;          23;56;           6;15;          41;     488.9;          54.8;          30;26;2019;ALL;hispanic/latino
Boston - Winthrop Elementary School;00350180;MATH;           9;22;           1;2;           8;20;          25;61;           7;17;          41;     485.4;          47.7;          30;26;2019;ALL;hispanic/latino
Boston - Winthrop Elementary School;00350180;SCI;           3;27;           1;9;           2;18;           2;18;           6;55;          11;     481.0;;;26;2019;ALL;hispanic/latino
Boston - Young Achievers K-8 School;00350380;ELA;          18;13;           0;0;          18;13;          72;51;          52;37;         142;     477.7;          33.2;         115;4;2019;ALL;hispanic/latino
Boston - Young Achievers K-8 School;00350380;MATH;          19;14;           0;0;          19;14;          78;56;          43;31;         140;     478.6;          35.7;         113;9;2019;ALL;hispanic/latino
Boston - Young Achievers K-8 School;00350380;SCI;           4;11;           0;0;           4;11;          14;39;          18;50;          36;     471.6;;;5;2019;ALL;hispanic/latino
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;ELA;          32;47;           2;3;          30;44;          27;40;           9;13;          68;     495.8;          55.4;          59;54;2019;ALL;hispanic/latino
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;MATH;          39;57;           4;6;          35;51;          27;40;           2;3;          68;     502.6;          77.2;          59;88;2019;ALL;hispanic/latino
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;SCI;          18;47;           2;5;          16;42;          19;50;           1;3;          38;     497.7;;;81;2019;ALL;hispanic/latino
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;ELA;          18;26;           0;0;          18;26;          33;49;          17;25;          68;     484.7;          47.8;          64;13;2019;ALL;hispanic/latino
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;MATH;          11;16;           0;0;          11;16;          31;46;          26;38;          68;     478.1;          40.1;          64;8;2019;ALL;hispanic/latino
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;SCI;           3;12;           0;0;           3;12;          12;46;          11;42;          26;     474.2;;;8;2019;ALL;hispanic/latino
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;ELA;          29;43;           4;6;          25;37;          34;50;           5;7;          68;     498.0;          66.7;          60;66;2019;ALL;hispanic/latino
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;MATH;          32;47;           5;7;          27;40;          34;50;           2;3;          68;     499.3;          68.2;          60;81;2019;ALL;hispanic/latino
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;SCI;           3;21;           0;0;           3;21;          11;79;           0;0;          14;     493.0;;;68;2019;ALL;hispanic/latino
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;ELA;          35;29;           5;4;          30;25;          72;60;          14;12;         121;     493.0;          39.8;          71;43;2019;ALL;hispanic/latino
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;MATH;          38;31;           4;3;          34;28;          64;53;          19;16;         121;     492.3;          45.3;          71;53;2019;ALL;hispanic/latino
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;SCI;           9;36;           0;0;           9;36;          11;44;           5;20;          25;     488.7;;;55;2019;ALL;hispanic/latino
Bourne - Bourne Middle School;00360325;ELA;           9;30;           2;7;           7;23;          19;63;           2;7;          30;     493.3;          50.4;          27;45;2019;ALL;hispanic/latino
Bourne - Bourne Middle School;00360325;MATH;           6;20;           0;0;           6;20;          19;63;           5;17;          30;     486.7;          43.7;          26;30;2019;ALL;hispanic/latino
Bourne - Bournedale Elementary School;00360005;ELA;           3;25;           1;8;           2;17;           8;67;           1;8;          12;     494.3;;           6;49;2019;ALL;hispanic/latino
Bourne - Bournedale Elementary School;00360005;MATH;           3;25;           0;0;           3;25;           9;75;           0;0;          12;     493.2;;           6;58;2019;ALL;hispanic/latino
Bourne - Peebles Elementary School;00360010;ELA;           8;53;           1;7;           7;47;           7;47;           0;0;          15;     506.1;;           5;88;2019;ALL;hispanic/latino
Bourne - Peebles Elementary School;00360010;MATH;           6;40;           0;0;           6;40;           9;60;           0;0;          15;     494.3;;           5;62;2019;ALL;hispanic/latino
Braintree - Archie T Morrison;00400033;ELA;           7;50;           0;0;           7;50;           7;50;           0;0;          14;     502.6;;           8;79;2019;ALL;hispanic/latino
Braintree - Archie T Morrison;00400033;MATH;           7;50;           1;7;           6;43;           7;50;           0;0;          14;     501.8;;           8;86;2019;ALL;hispanic/latino
Braintree - Donald Ross;00400050;ELA;           5;45;           1;9;           4;36;           6;55;           0;0;          11;     505.7;;           9;87;2019;ALL;hispanic/latino
Braintree - Donald Ross;00400050;MATH;           6;55;           1;9;           5;45;           5;45;           0;0;          11;     498.1;;           9;75;2019;ALL;hispanic/latino
Braintree - East Middle School;00400305;ELA;          15;38;           1;3;          14;36;          19;49;           5;13;          39;     492.2;          40.0;          36;39;2019;ALL;hispanic/latino
Braintree - East Middle School;00400305;MATH;          11;28;           0;0;          11;28;          23;59;           5;13;          39;     490.8;          47.9;          35;47;2019;ALL;hispanic/latino
Braintree - East Middle School;00400305;SCI;           4;33;           0;0;           4;33;           5;42;           3;25;          12;     488.4;;;53;2019;ALL;hispanic/latino
Braintree - Hollis;00400005;ELA;           6;43;           1;7;           5;36;           7;50;           1;7;          14;     498.6;;           7;66;2019;ALL;hispanic/latino
Braintree - Hollis;00400005;MATH;           6;43;           0;0;           6;43;           8;57;           0;0;          14;     494.5;;           7;62;2019;ALL;hispanic/latino
Braintree - Mary E Flaherty School;00400020;ELA;           7;50;           0;0;           7;50;           6;43;           1;7;          14;     498.4;;           8;65;2019;ALL;hispanic/latino
Braintree - Mary E Flaherty School;00400020;MATH;           2;14;           0;0;           2;14;          11;79;           1;7;          14;     491.4;;           8;50;2019;ALL;hispanic/latino
Braintree - South Middle School;00400310;ELA;          13;50;           3;12;          10;38;           9;35;           4;15;          26;     497.9;          48.4;          25;62;2019;ALL;hispanic/latino
Braintree - South Middle School;00400310;MATH;          10;40;           1;4;           9;36;          15;60;           0;0;          25;     496.8;          41.2;          24;70;2019;ALL;hispanic/latino
Brewster - Eddy Elementary;00410010;ELA;           9;64;           1;7;           8;57;           5;36;           0;0;          14;     502.9;;          10;80;2019;ALL;hispanic/latino
Brewster - Eddy Elementary;00410010;MATH;           9;64;           0;0;           9;64;           5;36;           0;0;          14;     501.1;;          10;84;2019;ALL;hispanic/latino
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;          22;37;           2;3;          20;33;          30;50;           8;13;          60;     492.5;          54.7;          46;40;2019;ALL;hispanic/latino
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;          15;25;           1;2;          14;24;          36;61;           8;14;          59;     486.5;          47.6;          45;30;2019;ALL;hispanic/latino
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;SCI;           4;31;           0;0;           4;31;           6;46;           3;23;          13;     484.9;;;41;2019;ALL;hispanic/latino
Brockton - Ashfield Middle School;00440421;ELA;          17;26;           4;6;          13;20;          33;50;          16;24;          66;     489.0;          61.1;          63;27;2019;ALL;hispanic/latino
Brockton - Ashfield Middle School;00440421;MATH;          13;20;           2;3;          11;17;          34;52;          18;28;          65;     485.1;          52.3;          62;25;2019;ALL;hispanic/latino
Brockton - Ashfield Middle School;00440421;SCI;           3;16;           0;0;           3;16;          11;58;           5;26;          19;     483.9;;;37;2019;ALL;hispanic/latino
Brockton - Brookfield;00440010;ELA;           9;28;           0;0;           9;28;          17;53;           6;19;          32;     492.4;          54.5;          25;40;2019;ALL;hispanic/latino
Brockton - Brookfield;00440010;MATH;          12;38;           0;0;          12;38;          12;38;           8;25;          32;     487.7;          57.9;          25;35;2019;ALL;hispanic/latino
Brockton - Brookfield;00440010;SCI;           3;18;           0;0;           3;18;           9;53;           5;29;          17;     487.4;;;48;2019;ALL;hispanic/latino
Brockton - Downey;00440110;ELA;           9;16;           0;0;           9;16;          31;54;          17;30;          57;     482.1;          37.3;          35;8;2019;ALL;hispanic/latino
Brockton - Downey;00440110;MATH;           9;16;           1;2;           8;14;          32;56;          16;28;          57;     481.0;          60.9;          35;13;2019;ALL;hispanic/latino
Brockton - Downey;00440110;SCI;           4;18;           0;0;           4;18;          15;68;           3;14;          22;     485.2;;;41;2019;ALL;hispanic/latino
Brockton - Dr W Arnone Community School;00440001;ELA;          11;19;           0;0;          11;19;          28;48;          19;33;          58;     480.2;          34.7;          41;6;2019;ALL;hispanic/latino
Brockton - Dr W Arnone Community School;00440001;MATH;           9;16;           0;0;           9;16;          32;55;          17;29;          58;     478.4;          35.7;          41;9;2019;ALL;hispanic/latino
Brockton - Dr W Arnone Community School;00440001;SCI;           5;24;           0;0;           5;24;           9;43;           7;33;          21;     481.7;;;29;2019;ALL;hispanic/latino
Brockton - East Middle School;00440405;ELA;          11;19;           0;0;          11;19;          32;55;          15;26;          58;     484.2;          48.3;          53;12;2019;ALL;hispanic/latino
Brockton - East Middle School;00440405;MATH;           4;7;           0;0;           4;7;          31;53;          23;40;          58;     476.4;          33.5;          53;5;2019;ALL;hispanic/latino
Brockton - East Middle School;00440405;SCI;           0;0;           0;0;           0;0;           6;50;           6;50;          12;     473.3;;;7;2019;ALL;hispanic/latino
Brockton - Edgar B Davis;00440023;ELA;          37;36;           4;4;          33;32;          53;51;          14;13;         104;     493.2;          54.0;          75;44;2019;ALL;hispanic/latino
Brockton - Edgar B Davis;00440023;MATH;          32;31;           5;5;          27;26;          57;55;          15;14;         104;     490.8;          55.9;          75;47;2019;ALL;hispanic/latino
Brockton - Edgar B Davis;00440023;SCI;          12;36;           0;0;          12;36;          16;48;           5;15;          33;     490.1;;;60;2019;ALL;hispanic/latino
