School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Lowell - Rogers STEM Academy;01600005;MATH;           2;5;           0;0;           2;5;          15;38;          22;56;          39;43;     469.9;          15.2;          37;2021;8;ALL
Lowell - Rogers STEM Academy;01600005;SCI;           1;5;           0;0;           1;5;          12;57;           8;38;          21;29;     478.7;;;2021;8;ALL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;          33;49;           7;10;          26;38;          29;43;           6;9;          68;100;     501.4;          37.9;          68;2021;8;ALL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;          37;54;           1;1;          36;53;          27;40;           4;6;          68;100;     499.8;          32.2;          68;2021;8;ALL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;SCI;          25;47;           5;9;          20;38;          23;43;           5;9;          53;100;     497.2;;;2021;8;ALL
Ludlow - Paul R Baird Middle;01610305;ELA;          48;24;           2;1;          46;23;         105;53;          45;23;         198;97;     486.2;          30.8;         191;2021;8;ALL
Ludlow - Paul R Baird Middle;01610305;MATH;          34;17;           1;1;          33;17;         115;58;          48;24;         197;96;     483.1;          22.0;         189;2021;8;ALL
Ludlow - Paul R Baird Middle;01610305;SCI;          43;28;           5;3;          38;25;          83;54;          29;19;         155;94;     489.6;;;2021;8;ALL
Lunenburg - Lunenburg Middle School;01620305;ELA;          56;47;           5;4;          51;43;          51;43;          12;10;         119;100;     498.7;          42.8;         115;2021;8;ALL
Lunenburg - Lunenburg Middle School;01620305;MATH;          45;38;           2;2;          43;36;          61;51;          13;11;         119;100;     493.1;          24.0;         115;2021;8;ALL
Lunenburg - Lunenburg Middle School;01620305;SCI;          68;63;          13;12;          55;51;          36;33;           4;4;         108;100;     506.4;;;2021;8;ALL
Lynn - Breed Middle School;01630405;ELA;          91;27;          10;3;          81;24;         161;48;          82;25;         334;97;     487.1;          36.0;         302;2021;8;ALL
Lynn - Breed Middle School;01630405;MATH;          70;21;           3;1;          67;20;         141;42;         126;37;         337;98;     479.9;          23.7;         305;2021;8;ALL
Lynn - Breed Middle School;01630405;SCI;          28;17;           2;1;          26;16;          74;46;          60;37;         162;93;     482.1;;;2021;8;ALL
Lynn - Lynn Vocational Technical Institute;01630605;ELA;          56;21;           7;3;          49;18;         140;52;          75;28;         271;95;     485.4;          34.7;         248;2021;8;ALL
Lynn - Lynn Vocational Technical Institute;01630605;MATH;          33;12;           1;0;          32;12;         141;52;          99;36;         273;96;     478.2;          18.9;         250;2021;8;ALL
Lynn - Lynn Vocational Technical Institute;01630605;SCI;          35;21;           2;1;          33;20;          79;48;          50;30;         164;90;     484.0;;;2021;8;ALL
Lynn - Pickering Middle;01630420;ELA;          47;27;           5;3;          42;24;          87;50;          40;23;         174;95;     486.6;          35.9;         163;2021;8;ALL
Lynn - Pickering Middle;01630420;MATH;          31;19;           1;1;          30;18;          72;43;          64;38;         167;91;     478.0;          13.5;         156;2021;8;ALL
Lynn - Pickering Middle;01630420;SCI;          18;20;           3;3;          15;17;          56;63;          15;17;          89;83;     485.6;;;2021;8;ALL
Lynn - Thurgood Marshall Mid;01630305;ELA;          58;18;           5;2;          53;16;         155;48;         109;34;         322;91;     480.6;          32.8;         274;2021;8;ALL
Lynn - Thurgood Marshall Mid;01630305;MATH;          49;15;           4;1;          45;14;         140;43;         136;42;         325;92;     476.4;          23.2;         279;2021;8;ALL
Lynn - Thurgood Marshall Mid;01630305;SCI;          33;20;           5;3;          28;17;          86;51;          50;30;         169;80;     482.1;;;2021;8;ALL
Lynnfield - Lynnfield Middle School;01640405;ELA;         111;72;          22;14;          89;57;          41;26;           3;2;         155;98;     513.7;          48.5;         151;2021;8;ALL
Lynnfield - Lynnfield Middle School;01640405;MATH;          97;63;          13;8;          84;54;          57;37;           1;1;         155;98;     507.3;          41.0;         150;2021;8;ALL
Lynnfield - Lynnfield Middle School;01640405;SCI;          93;60;          23;15;          70;45;          51;33;          10;6;         154;98;     505.6;;;2021;8;ALL
Malden - Beebe;01650003;ELA;          45;46;           6;6;          39;40;          40;41;          12;12;          97;100;     500.7;          48.1;          88;2021;8;ALL
Malden - Beebe;01650003;MATH;          46;47;          12;12;          34;35;          36;37;          15;15;          97;100;     500.5;          46.4;          88;2021;8;ALL
Malden - Beebe;01650003;SCI;          18;38;           7;15;          11;23;          21;44;           9;19;          48;100;     501.2;;;2021;8;ALL
Malden - Ferryway;01650013;ELA;          48;44;           5;5;          43;40;          48;44;          12;11;         108;94;     496.3;          30.1;         107;2021;8;ALL
Malden - Ferryway;01650013;MATH;          26;24;           5;5;          21;19;          63;58;          19;18;         108;95;     487.5;          32.1;         107;2021;8;ALL
Malden - Ferryway;01650013;SCI;          20;25;           1;1;          19;24;          51;64;           9;11;          80;93;     490.5;;;2021;8;ALL
Malden - Forestdale;01650027;ELA;          34;56;           6;10;          28;46;          20;33;           7;11;          61;93;     501.8;          47.1;          59;2021;8;ALL
Malden - Forestdale;01650027;MATH;          24;40;           2;3;          22;37;          25;42;          11;18;          60;92;     490.9;          40.8;          58;2021;8;ALL
Malden - Forestdale;01650027;SCI;          12;26;           1;2;          11;24;          25;54;           9;20;          46;92;     488.3;;;2021;8;ALL
Malden - Linden;01650047;ELA;          50;58;          11;13;          39;45;          23;27;          13;15;          86;99;     501.9;          42.2;          84;2021;8;ALL
Malden - Linden;01650047;MATH;          34;40;           4;5;          30;35;          34;40;          18;21;          86;99;     492.8;          40.4;          83;2021;8;ALL
Malden - Linden;01650047;SCI;          15;31;           3;6;          12;25;          24;50;           9;19;          48;98;     489.9;;;2021;8;ALL
Malden - Salemwood;01650057;ELA;          25;23;           3;3;          22;21;          51;48;          31;29;         107;100;     483.9;          24.9;          87;2021;8;ALL
Malden - Salemwood;01650057;MATH;          16;15;           1;1;          15;14;          54;50;          37;35;         107;100;     478.0;          18.6;          87;2021;8;ALL
Malden - Salemwood;01650057;SCI;           4;7;           0;0;           4;7;          33;60;          18;33;          55;100;     477.6;;;2021;8;ALL
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;ELA;          65;55;          10;8;          55;47;          42;36;          11;9;         118;92;     501.3;          31.8;         114;2021;8;ALL
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;MATH;          57;48;           7;6;          50;42;          51;43;          10;8;         118;92;     498.3;          35.9;         113;2021;8;ALL
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;SCI;          50;50;          11;11;          39;39;          38;38;          12;12;         100;89;     499.5;;;2021;8;ALL
Mansfield - Harold L Qualters Middle;01670035;ELA;         130;50;          10;4;         120;46;          97;37;          33;13;         260;99;     498.2;          38.0;         253;2021;8;ALL
Mansfield - Harold L Qualters Middle;01670035;MATH;         116;45;           4;2;         112;43;         114;44;          29;11;         259;98;     496.1;          30.4;         252;2021;8;ALL
Mansfield - Harold L Qualters Middle;01670035;SCI;         112;48;          15;6;          97;41;          93;40;          29;12;         234;98;     497.9;;;2021;8;ALL
Marblehead - Marblehead Veterans Middle School;01680300;ELA;         175;73;          38;16;         137;57;          53;22;          12;5;         240;98;     511.5;          53.1;         228;2021;8;ALL
Marblehead - Marblehead Veterans Middle School;01680300;MATH;         169;70;          20;8;         149;62;          56;23;          15;6;         240;98;     507.0;          44.3;         227;2021;8;ALL
Marblehead - Marblehead Veterans Middle School;01680300;SCI;         142;60;          28;12;         114;48;          76;32;          18;8;         236;98;     504.4;;;2021;8;ALL
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;ELA;          12;50;           2;8;          10;42;          10;42;           2;8;          24;100;     501.2;;          18;2021;8;ALL
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;MATH;          11;46;           0;0;          11;46;          13;54;           0;0;          24;100;     498.8;;          18;2021;8;ALL
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;SCI;           9;41;           1;5;           8;36;           8;36;           5;23;          22;100;     490.4;;;2021;8;ALL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;          83;22;           4;1;          79;21;         160;43;         132;35;         375;99;     480.6;          26.4;         324;2021;8;ALL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;          81;22;          13;3;          68;18;         177;47;         117;31;         375;98;     482.2;          33.1;         323;2021;8;ALL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;          73;26;          12;4;          61;22;         131;47;          75;27;         279;97;     485.3;;;2021;8;ALL
Marshfield - Furnace Brook Middle;01710310;ELA;         187;61;          34;11;         153;50;          97;32;          21;7;         305;95;     506.8;          35.6;         294;2021;8;ALL
Marshfield - Furnace Brook Middle;01710310;MATH;         134;45;           6;2;         128;43;         146;49;          21;7;         301;93;     497.4;          19.9;         292;2021;8;ALL
Marshfield - Furnace Brook Middle;01710310;SCI;         152;54;          30;11;         122;43;         115;41;          14;5;         281;93;     503.0;;;2021;8;ALL
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;ELA;           6;40;           2;13;           4;27;           7;47;           2;13;          15;88;     495.3;;          15;2021;8;ALL
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;MATH;           2;13;           0;0;           2;13;          13;87;           0;0;          15;88;     487.8;;          15;2021;8;ALL
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;SCI;           5;42;           2;17;           3;25;           6;50;           1;8;          12;75;     500.2;;;2021;8;ALL
Masconomet - Masconomet Regional Middle School;07050405;ELA;         155;61;          29;11;         126;49;          83;32;          18;7;         256;98;     506.3;          38.8;         254;2021;8;ALL
Masconomet - Masconomet Regional Middle School;07050405;MATH;         121;48;          10;4;         111;44;         118;46;          15;6;         254;97;     498.4;          23.0;         251;2021;8;ALL
Masconomet - Masconomet Regional Middle School;07050405;SCI;         123;56;          17;8;         106;49;          81;37;          14;6;         218;96;     502.8;;;2021;8;ALL
Mashpee - Mashpee Middle School;01720020;ELA;          56;46;           7;6;          49;40;          54;44;          12;10;         122;91;     498.7;          44.7;         117;2021;8;ALL
Mashpee - Mashpee Middle School;01720020;MATH;          29;24;           1;1;          28;23;          64;53;          28;23;         121;90;     485.9;          17.8;         116;2021;8;ALL
Mashpee - Mashpee Middle School;01720020;SCI;          53;45;           5;4;          48;41;          51;43;          14;12;         118;88;     495.6;;;2021;8;ALL
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;          28;34;           3;4;          25;30;          40;49;          14;17;          82;91;     491.9;          36.6;          75;2021;8;ALL
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;          14;16;           0;0;          14;16;          53;61;          20;23;          87;97;     482.2;          22.0;          79;2021;8;ALL
Match Charter Public School (District) - Match Charter Public School;04690505;SCI;          14;31;           0;0;          14;31;          21;47;          10;22;          45;96;     488.3;;;2021;8;ALL
Maynard - Fowler School;01740305;ELA;          34;39;           4;5;          30;34;          37;42;          17;19;          88;96;     492.1;          36.8;          86;2021;8;ALL
Maynard - Fowler School;01740305;MATH;          31;35;           2;2;          29;33;          42;48;          15;17;          88;96;     489.1;          28.4;          86;2021;8;ALL
Maynard - Fowler School;01740305;SCI;          47;56;           9;11;          38;45;          29;35;           8;10;          84;96;     500.4;;;2021;8;ALL
Medfield - Thomas Blake Middle;01750305;ELA;         123;69;          16;9;         107;60;          50;28;           6;3;         179;98;     507.9;          33.1;         174;2021;8;ALL
Medfield - Thomas Blake Middle;01750305;MATH;          99;55;          14;8;          85;47;          75;42;           5;3;         179;98;     502.4;          24.8;         174;2021;8;ALL
Medfield - Thomas Blake Middle;01750305;SCI;         127;74;          38;22;          89;52;          40;23;           4;2;         171;96;     513.6;;;2021;8;ALL
Medford - John J. McGlynn Middle School;01760320;ELA;          36;28;           2;2;          34;26;          74;57;          20;15;         130;96;     490.8;          45.6;         116;2021;8;ALL
Medford - John J. McGlynn Middle School;01760320;MATH;          19;15;           2;2;          17;13;          74;57;          37;28;         130;96;     480.4;          32.8;         116;2021;8;ALL
Medford - John J. McGlynn Middle School;01760320;SCI;          19;22;           3;3;          16;18;          50;57;          18;21;          87;95;     486.7;;;2021;8;ALL
Medford - Madeleine Dugger Andrews;01760315;ELA;          55;50;           7;6;          48;44;          44;40;          10;9;         109;82;     501.2;          43.1;         107;2021;8;ALL
Medford - Madeleine Dugger Andrews;01760315;MATH;          42;38;           5;5;          37;34;          48;44;          20;18;         110;83;     493.9;          38.9;         108;2021;8;ALL
Medford - Madeleine Dugger Andrews;01760315;SCI;          46;53;          10;12;          36;42;          30;35;          10;12;          86;79;     501.5;;;2021;8;ALL
Medway - Medway Middle;01770305;ELA;         100;60;          17;10;          83;50;          56;34;          10;6;         166;98;     506.2;          37.0;         164;2021;8;ALL
Medway - Medway Middle;01770305;MATH;          84;51;           4;2;          80;49;          70;43;          10;6;         164;97;     499.2;          30.5;         162;2021;8;ALL
Medway - Medway Middle;01770305;SCI;          68;43;          10;6;          58;37;          77;49;          12;8;         157;99;     497.3;;;2021;8;ALL
Melrose - Melrose Middle;01780305;ELA;         141;56;          31;12;         110;43;          92;36;          20;8;         253;95;     505.2;          35.1;         239;2021;8;ALL
Melrose - Melrose Middle;01780305;MATH;          99;40;          12;5;          87;35;         115;46;          36;14;         250;94;     493.6;          21.8;         237;2021;8;ALL
Melrose - Melrose Middle;01780305;SCI;         106;51;          21;10;          85;41;          85;41;          18;9;         209;93;     500.8;;;2021;8;ALL
Mendon-Upton - Miscoe Hill School;07100015;ELA;          77;38;           6;3;          71;35;          99;49;          26;13;         202;99;     493.5;          33.5;         197;2021;8;ALL
Mendon-Upton - Miscoe Hill School;07100015;MATH;          60;30;           5;2;          55;27;         108;53;          35;17;         203;99;     488.2;          22.5;         198;2021;8;ALL
Mendon-Upton - Miscoe Hill School;07100015;SCI;         102;56;          19;10;          83;46;          70;38;          10;5;         182;99;     501.6;;;2021;8;ALL
Methuen - Comprehensive Grammar School;01810050;ELA;          58;48;          10;8;          48;40;          48;40;          14;12;         120;97;     500.0;          48.6;         105;2021;8;ALL
Methuen - Comprehensive Grammar School;01810050;MATH;          40;34;           4;3;          36;30;          51;43;          28;24;         119;96;     489.3;          26.5;         105;2021;8;ALL
Methuen - Comprehensive Grammar School;01810050;SCI;          38;38;           4;4;          34;34;          48;48;          15;15;         101;98;     494.2;;;2021;8;ALL
Methuen - Donald P Timony Grammar;01810060;ELA;          44;33;           2;2;          42;32;          66;50;          22;17;         132;97;     491.7;          35.3;         128;2021;8;ALL
Methuen - Donald P Timony Grammar;01810060;MATH;          31;23;           6;5;          25;19;          67;51;          34;26;         132;97;     487.2;          24.5;         128;2021;8;ALL
Methuen - Donald P Timony Grammar;01810060;SCI;          32;33;           4;4;          28;29;          42;43;          24;24;          98;97;     488.6;;;2021;8;ALL
Methuen - Marsh Grammar School;01810030;ELA;          65;47;          11;8;          54;39;          64;46;          10;7;         139;99;     500.1;          31.6;         131;2021;8;ALL
Methuen - Marsh Grammar School;01810030;MATH;          50;36;           8;6;          42;30;          69;50;          20;14;         139;99;     493.0;          34.1;         131;2021;8;ALL
Methuen - Marsh Grammar School;01810030;SCI;          49;41;           6;5;          43;36;          57;48;          14;12;         120;100;     495.3;;;2021;8;ALL
Methuen - Tenney Grammar School;01810055;ELA;          58;34;           3;2;          55;33;          77;46;          34;20;         169;97;     489.5;          45.4;         161;2021;8;ALL
Methuen - Tenney Grammar School;01810055;MATH;          18;11;           1;1;          17;10;          96;56;          57;33;         171;98;     476.5;          18.4;         163;2021;8;ALL
Methuen - Tenney Grammar School;01810055;SCI;          32;23;           2;1;          30;22;          69;50;          38;27;         139;99;     484.3;;;2021;8;ALL
Middleborough - John T. Nichols Middle;01820305;ELA;          79;36;          12;5;          67;30;          96;43;          47;21;         222;86;     492.1;          42.9;         217;2021;8;ALL
Middleborough - John T. Nichols Middle;01820305;MATH;          67;30;           6;3;          61;27;         113;50;          44;20;         224;87;     489.4;          37.3;         217;2021;8;ALL
Middleborough - John T. Nichols Middle;01820305;SCI;          83;43;          14;7;          69;36;          79;41;          29;15;         191;86;     496.0;;;2021;8;ALL
Milford - Stacy Middle;01850305;ELA;         110;32;          12;4;          98;29;         145;43;          84;25;         339;98;     488.2;          26.9;         295;2021;8;ALL
Milford - Stacy Middle;01850305;MATH;          78;23;           5;1;          73;21;         183;54;          80;23;         341;99;     484.7;          29.0;         296;2021;8;ALL
Milford - Stacy Middle;01850305;SCI;          78;31;           7;3;          71;28;         126;50;          49;19;         253;95;     489.0;;;2021;8;ALL
Millbury - Millbury Junior/Senior High;01860505;ELA;          43;29;           4;3;          39;27;          74;50;          30;20;         147;100;     488.8;          34.9;         142;2021;8;ALL
Millbury - Millbury Junior/Senior High;01860505;MATH;          44;30;           1;1;          43;29;          75;51;          28;19;         147;100;     488.5;          31.2;         143;2021;8;ALL
Millbury - Millbury Junior/Senior High;01860505;SCI;          57;39;          10;7;          47;32;          67;46;          21;14;         145;99;     494.0;;;2021;8;ALL
Millis - Millis Middle;01870020;ELA;          52;58;           9;10;          43;48;          33;37;           4;4;          89;95;     506.5;          49.5;          85;2021;8;ALL
Millis - Millis Middle;01870020;MATH;          44;49;           6;7;          38;43;          41;46;           4;4;          89;95;     501.2;          33.2;          86;2021;8;ALL
Millis - Millis Middle;01870020;SCI;          31;37;           7;8;          24;29;          50;60;           3;4;          84;93;     498.8;;;2021;8;ALL
Milton - Charles S Pierce Middle;01890410;ELA;         170;58;          31;11;         139;48;          98;34;          23;8;         291;96;     504.1;          31.5;         282;2021;8;ALL
Milton - Charles S Pierce Middle;01890410;MATH;         120;41;           7;2;         113;39;         138;47;          33;11;         291;96;     494.6;          22.8;         282;2021;8;ALL
Milton - Charles S Pierce Middle;01890410;SCI;         154;59;          41;16;         113;44;          83;32;          22;8;         259;95;     505.6;;;2021;8;ALL
Mohawk Trail - Mohawk Trail Regional School;07170505;ELA;          10;26;           1;3;           9;23;          21;54;           8;21;          39;58;     486.2;          22.6;          39;2021;8;ALL
Mohawk Trail - Mohawk Trail Regional School;07170505;MATH;           6;16;           1;3;           5;14;          21;57;          10;27;          37;55;     480.1;          18.7;          37;2021;8;ALL
Mohawk Trail - Mohawk Trail Regional School;07170505;SCI;           8;25;           2;6;           6;19;          21;66;           3;9;          32;49;     492.6;;;2021;8;ALL
Monomoy Regional School District - Monomoy Regional High School;07120515;ELA;          68;45;           7;5;          61;40;          76;50;           8;5;         152;86;     498.6;          29.5;         142;2021;8;ALL
Monomoy Regional School District - Monomoy Regional High School;07120515;MATH;          60;39;           1;1;          59;39;          77;51;          15;10;         152;86;     493.5;          25.1;         142;2021;8;ALL
Monomoy Regional School District - Monomoy Regional High School;07120515;SCI;          68;45;           5;3;          63;42;          73;48;          10;7;         151;86;     498.1;;;2021;8;ALL
Monson - Monson High School;01910505;ELA;          13;23;           2;4;          11;20;          32;57;          11;20;          56;98;     489.4;          24.1;          54;2021;8;ALL
Monson - Monson High School;01910505;MATH;          15;27;           0;0;          15;27;          28;50;          13;23;          56;98;     485.3;          22.1;          53;2021;8;ALL
Monson - Monson High School;01910505;SCI;          13;29;           0;0;          13;29;          28;62;           4;9;          45;100;     490.3;;;2021;8;ALL
Mount Greylock - Mt Greylock Regional High;07150505;ELA;          55;68;           7;9;          48;59;          22;27;           4;5;          81;98;     507.6;          30.2;          75;2021;8;ALL
Mount Greylock - Mt Greylock Regional High;07150505;MATH;          32;39;           4;5;          28;34;          38;46;          12;15;          82;98;     495.7;          16.0;          76;2021;8;ALL
Mount Greylock - Mt Greylock Regional High;07150505;SCI;          35;52;           6;9;          29;43;          28;42;           4;6;          67;97;     502.7;;;2021;8;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;ELA;          60;51;           7;6;          53;45;          53;45;           5;4;         118;98;     501.8;          33.5;         115;2021;8;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;MATH;          53;46;           7;6;          46;40;          50;43;          13;11;         116;96;     497.6;          27.1;         112;2021;8;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;SCI;          42;44;           3;3;          39;41;          46;48;           7;7;          95;97;     496.2;;;2021;8;ALL
Nantucket - Cyrus Peirce;01970010;ELA;          34;28;           6;5;          28;23;          66;54;          22;18;         122;98;     489.5;          35.2;         107;2021;8;ALL
Nantucket - Cyrus Peirce;01970010;MATH;          21;17;           2;2;          19;16;          73;60;          28;23;         122;98;     482.5;          28.9;         106;2021;8;ALL
Nantucket - Cyrus Peirce;01970010;SCI;          48;40;           6;5;          42;35;          59;50;          12;10;         119;98;     494.1;;;2021;8;ALL
Narragansett - Narragansett Regional High;07200505;ELA;          36;32;           3;3;          33;29;          65;58;          12;11;         113;97;     494.0;          42.1;         112;2021;8;ALL
Narragansett - Narragansett Regional High;07200505;MATH;          24;21;           0;0;          24;21;          74;65;          16;14;         114;98;     486.5;          19.2;         113;2021;8;ALL
Narragansett - Narragansett Regional High;07200505;SCI;          41;42;           3;3;          38;39;          46;47;          11;11;          98;100;     494.5;;;2021;8;ALL
Nashoba - Florence Sawyer School;07250025;ELA;          53;59;           9;10;          44;49;          34;38;           3;3;          90;97;     504.5;          30.7;          90;2021;8;ALL
Nashoba - Florence Sawyer School;07250025;MATH;          49;54;           7;8;          42;46;          39;43;           3;3;          91;98;     502.0;          34.1;          91;2021;8;ALL
Nashoba - Florence Sawyer School;07250025;SCI;          59;73;          15;19;          44;54;          19;23;           3;4;          81;100;     510.1;;;2021;8;ALL
Nashoba - Hale;07250310;ELA;          55;61;           6;7;          49;54;          29;32;           6;7;          90;100;     504.4;          37.2;          88;2021;8;ALL
Nashoba - Hale;07250310;MATH;          54;60;           9;10;          45;50;          29;32;           7;8;          90;100;     504.0;          32.0;          88;2021;8;ALL
Nashoba - Hale;07250310;SCI;          60;75;          13;16;          47;59;          19;24;           1;1;          80;100;     511.6;;;2021;8;ALL
Nashoba - Luther Burbank Middle School;07250305;ELA;          40;54;           8;11;          32;43;          29;39;           5;7;          74;97;     507.4;          43.1;          69;2021;8;ALL
Nashoba - Luther Burbank Middle School;07250305;MATH;          42;56;           6;8;          36;48;          27;36;           6;8;          75;99;     504.3;          43.7;          70;2021;8;ALL
Nashoba - Luther Burbank Middle School;07250305;SCI;          45;69;          16;25;          29;45;          17;26;           3;5;          65;99;     515.4;;;2021;8;ALL
Natick - J F Kennedy Middle School;01980305;ELA;          93;57;          14;9;          79;48;          64;39;           7;4;         164;100;     505.5;          38.5;         153;2021;8;ALL
Natick - J F Kennedy Middle School;01980305;MATH;          90;55;          13;8;          77;47;          60;37;          13;8;         163;99;     502.9;          34.8;         152;2021;8;ALL
Natick - J F Kennedy Middle School;01980305;SCI;          80;54;          12;8;          68;46;          58;39;           9;6;         147;99;     501.2;;;2021;8;ALL
Natick - Wilson Middle;01980310;ELA;         135;58;          26;11;         109;47;          86;37;          10;4;         231;99;     508.2;          40.2;         225;2021;8;ALL
Natick - Wilson Middle;01980310;MATH;         139;60;          19;8;         120;52;          83;36;           9;4;         231;99;     504.6;          31.8;         225;2021;8;ALL
Natick - Wilson Middle;01980310;SCI;         138;64;          35;16;         103;47;          62;29;          17;8;         217;100;     506.8;;;2021;8;ALL
Nauset - Nauset Regional Middle;06600305;ELA;          70;41;           5;3;          65;38;          83;49;          17;10;         170;83;     497.3;          25.0;         160;2021;8;ALL
Nauset - Nauset Regional Middle;06600305;MATH;          47;28;           2;1;          45;27;          95;57;          26;15;         168;83;     488.9;          18.1;         158;2021;8;ALL
Nauset - Nauset Regional Middle;06600305;SCI;          55;39;          11;8;          44;31;          75;53;          12;8;         142;79;     495.9;;;2021;8;ALL
Needham - Pollard Middle;01990405;ELA;         290;70;          70;17;         220;53;         103;25;          19;5;         412;95;     511.1;          37.5;         396;2021;8;ALL
Needham - Pollard Middle;01990405;MATH;         287;69;          60;15;         227;55;         109;26;          17;4;         413;95;     510.0;          43.9;         397;2021;8;ALL
Needham - Pollard Middle;01990405;SCI;         267;67;          92;23;         175;44;         115;29;          14;4;         396;98;     510.3;;;2021;8;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;ELA;          20;26;           0;0;          20;26;          39;51;          18;23;          77;95;     487.9;          39.4;          67;2021;8;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;MATH;          14;18;           0;0;          14;18;          38;49;          26;33;          78;96;     481.8;          36.7;          68;2021;8;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;SCI;           9;20;           0;0;           9;20;          30;65;           7;15;          46;94;     488.2;;;2021;8;ALL
New Bedford - Keith Middle School;02010405;ELA;          60;23;           5;2;          55;21;         126;48;          77;29;         263;81;     483.4;          31.1;         241;2021;8;ALL
New Bedford - Keith Middle School;02010405;MATH;          42;16;           2;1;          40;15;         135;50;          91;34;         268;83;     479.2;          22.8;         244;2021;8;ALL
New Bedford - Keith Middle School;02010405;SCI;          38;23;           4;2;          34;21;          83;50;          44;27;         165;75;     485.2;;;2021;8;ALL
New Bedford - Normandin Middle School;02010410;ELA;          65;20;           3;1;          62;19;         177;55;          81;25;         323;84;     484.4;          29.0;         299;2021;8;ALL
New Bedford - Normandin Middle School;02010410;MATH;          32;10;           0;0;          32;10;         187;57;         110;33;         329;85;     477.1;          16.7;         304;2021;8;ALL
New Bedford - Normandin Middle School;02010410;SCI;          36;17;           1;0;          35;16;         112;52;          68;31;         216;76;     480.4;;;2021;8;ALL
New Bedford - Roosevelt Middle School;02010415;ELA;          39;15;           2;1;          37;14;         112;42;         114;43;         265;86;     475.1;          22.1;         231;2021;8;ALL
New Bedford - Roosevelt Middle School;02010415;MATH;          21;8;           1;0;          20;8;         118;45;         124;47;         263;85;     472.4;          14.6;         229;2021;8;ALL
New Bedford - Roosevelt Middle School;02010415;SCI;          24;13;           0;0;          24;13;          76;43;          78;44;         178;78;     477.0;;;2021;8;ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton;35130305;ELA;          33;27;           0;0;          33;27;          67;55;          21;17;         121;100;     489.0;          47.8;         112;2021;8;ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton;35130305;MATH;          16;13;           0;0;          16;13;          70;58;          35;29;         121;100;     479.1;          32.8;         112;2021;8;ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton;35130305;SCI;          18;25;           0;0;          18;25;          38;52;          17;23;          73;100;     483.9;;;2021;8;ALL
Newburyport - Rupert A Nock Middle;02040305;ELA;          85;53;           9;6;          76;48;          63;40;          11;7;         159;98;     501.6;          44.7;         154;2021;8;ALL
Newburyport - Rupert A Nock Middle;02040305;MATH;          72;45;           6;4;          66;42;          72;45;          15;9;         159;98;     496.4;          43.4;         154;2021;8;ALL
Newburyport - Rupert A Nock Middle;02040305;SCI;          75;53;           6;4;          69;49;          57;40;          10;7;         142;97;     500.0;;;2021;8;ALL
Newton - Bigelow Middle;02070305;ELA;         109;72;          27;18;          82;54;          33;22;           9;6;         151;88;     512.7;          45.7;         140;2021;8;ALL
Newton - Bigelow Middle;02070305;MATH;         100;67;          18;12;          82;55;          33;22;          16;11;         149;87;     506.5;          28.3;         138;2021;8;ALL
Newton - Bigelow Middle;02070305;SCI;         100;72;          26;19;          74;53;          32;23;           7;5;         139;86;     509.4;;;2021;8;ALL
Newton - Charles E Brown Middle;02070310;ELA;         154;66;          29;12;         125;53;          71;30;           9;4;         234;88;     509.7;          33.3;         219;2021;8;ALL
Newton - Charles E Brown Middle;02070310;MATH;         165;74;          38;17;         127;57;          46;21;          13;6;         224;85;     511.7;          42.7;         208;2021;8;ALL
Newton - Charles E Brown Middle;02070310;SCI;         118;62;          36;19;          82;43;          66;35;           7;4;         191;80;     508.8;;;2021;8;ALL
