School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Springfield - John J Duggan Academy;02810320;SCI;           8;9;           0;0;           8;9;          46;50;          38;41;          92;98;     474.4;;;16;2022;ALL;hispanic/latino
Springfield - Kensington International School;02810110;ELA;          15;23;           2;3;          13;20;          33;51;          17;26;          65;100;     484.8;          50.8;          42;44;2022;ALL;hispanic/latino
Springfield - Kensington International School;02810110;MATH;          14;22;           0;0;          14;22;          32;49;          19;29;          65;100;     482.0;          57.6;          42;41;2022;ALL;hispanic/latino
Springfield - Kensington International School;02810110;SCI;           5;28;           0;0;           5;28;           7;39;           6;33;          18;100;     482.5;;;49;2022;ALL;hispanic/latino
Springfield - Kiley Academy;02810316;ELA;          25;20;           0;0;          25;20;          52;42;          46;37;         123;100;     479.6;          47.4;         109;22;2022;ALL;hispanic/latino
Springfield - Kiley Academy;02810316;MATH;          16;13;           0;0;          16;13;          59;49;          46;38;         121;99;     478.1;          41.5;         109;25;2022;ALL;hispanic/latino
Springfield - Kiley Prep;02810315;ELA;          13;13;           1;1;          12;12;          41;41;          46;46;         100;98;     472.6;          39.3;          77;4;2022;ALL;hispanic/latino
Springfield - Kiley Prep;02810315;MATH;           4;4;           0;0;           4;4;          42;43;          51;53;          97;96;     470.3;          28.6;          76;6;2022;ALL;hispanic/latino
Springfield - Liberty;02810115;ELA;          18;18;           0;0;          18;18;          56;56;          26;26;         100;99;     480.6;          43.8;          55;26;2022;ALL;hispanic/latino
Springfield - Liberty;02810115;MATH;          14;14;           0;0;          14;14;          50;50;          36;36;         100;100;     476.7;          35.9;          55;19;2022;ALL;hispanic/latino
Springfield - Liberty;02810115;SCI;           2;8;           0;0;           2;8;           7;28;          16;64;          25;100;     467.9;;;4;2022;ALL;hispanic/latino
Springfield - Lincoln;02810120;ELA;          18;12;           1;1;          17;11;          80;52;          57;37;         155;99;     477.4;          45.1;          97;12;2022;ALL;hispanic/latino
Springfield - Lincoln;02810120;MATH;          14;9;           1;1;          13;8;          72;46;          69;45;         155;99;     471.3;          44.6;          98;7;2022;ALL;hispanic/latino
Springfield - Lincoln;02810120;SCI;           7;14;           0;0;           7;14;          27;55;          15;31;          49;96;     481.6;;;46;2022;ALL;hispanic/latino
Springfield - M Marcus Kiley Middle;02810330;ELA;           6;5;           0;0;           6;5;          58;46;          62;49;         126;98;     471.1;          39.0;          82;3;2022;ALL;hispanic/latino
Springfield - M Marcus Kiley Middle;02810330;MATH;           3;2;           1;1;           2;2;          45;36;          77;62;         125;98;     468.5;          31.4;          93;4;2022;ALL;hispanic/latino
Springfield - M Marcus Kiley Middle;02810330;SCI;           6;5;           0;0;           6;5;          42;34;          75;61;         123;96;     469.0;;;6;2022;ALL;hispanic/latino
Springfield - Mary A. Dryden Veterans Memorial School;02810125;ELA;          19;37;           0;0;          19;37;          29;57;           3;6;          51;100;     492.8;          56.4;          30;74;2022;ALL;hispanic/latino
Springfield - Mary A. Dryden Veterans Memorial School;02810125;MATH;          13;25;           0;0;          13;25;          31;61;           7;14;          51;100;     489.0;          45.4;          30;68;2022;ALL;hispanic/latino
Springfield - Mary A. Dryden Veterans Memorial School;02810125;SCI;           7;47;           1;7;           6;40;           7;47;           1;7;          15;100;     498.1;;;90;2022;ALL;hispanic/latino
Springfield - Mary M Lynch;02810140;ELA;           8;11;           0;0;           8;11;          46;66;          16;23;          70;99;     481.1;          36.0;          48;28;2022;ALL;hispanic/latino
Springfield - Mary M Lynch;02810140;MATH;           6;9;           0;0;           6;9;          38;54;          26;37;          70;99;     476.4;          41.2;          48;19;2022;ALL;hispanic/latino
Springfield - Mary M Lynch;02810140;SCI;           2;7;           1;4;           1;4;          16;59;           9;33;          27;100;     478.3;;;31;2022;ALL;hispanic/latino
Springfield - Mary M Walsh;02810155;ELA;          20;23;           2;2;          18;21;          48;55;          19;22;          87;99;     490.1;          48.0;          49;65;2022;ALL;hispanic/latino
Springfield - Mary M Walsh;02810155;MATH;          21;24;           1;1;          20;23;          45;52;          21;24;          87;100;     489.0;          53.1;          51;68;2022;ALL;hispanic/latino
Springfield - Mary M Walsh;02810155;SCI;          10;34;           1;3;           9;31;          14;48;           5;17;          29;94;     490.5;;;74;2022;ALL;hispanic/latino
Springfield - Mary O Pottenger;02810145;ELA;          58;42;           7;5;          51;37;          67;49;          13;9;         138;99;     496.6;          56.8;          78;84;2022;ALL;hispanic/latino
Springfield - Mary O Pottenger;02810145;MATH;          45;32;           3;2;          42;30;          68;49;          26;19;         139;99;     490.6;          49.7;          79;73;2022;ALL;hispanic/latino
Springfield - Mary O Pottenger;02810145;SCI;          14;35;           2;5;          12;30;          21;53;           5;13;          40;98;     493.2;;;81;2022;ALL;hispanic/latino
Springfield - Milton Bradley School;02810023;ELA;          23;14;           0;0;          23;14;         100;59;          47;28;         170;99;     481.5;          45.6;         107;30;2022;ALL;hispanic/latino
Springfield - Milton Bradley School;02810023;MATH;          29;17;           1;1;          28;17;         101;60;          38;23;         168;99;     484.2;          52.7;         105;50;2022;ALL;hispanic/latino
Springfield - Milton Bradley School;02810023;SCI;           5;8;           0;0;           5;8;          31;53;          23;39;          59;100;     478.9;;;33;2022;ALL;hispanic/latino
Springfield - Rebecca M Johnson;02810055;ELA;          31;21;           2;1;          29;19;          81;54;          37;25;         149;100;     485.3;          54.0;          86;47;2022;ALL;hispanic/latino
Springfield - Rebecca M Johnson;02810055;MATH;          22;15;           0;0;          22;15;          86;58;          41;28;         149;100;     481.9;          57.5;          85;40;2022;ALL;hispanic/latino
Springfield - Rebecca M Johnson;02810055;SCI;          13;21;           0;0;          13;21;          30;49;          18;30;          61;100;     483.1;;;52;2022;ALL;hispanic/latino
Springfield - Rise Academy at Van Sickle;02810480;ELA;          18;11;           0;0;          18;11;          77;46;          72;43;         167;94;     474.6;          39.7;         147;7;2022;ALL;hispanic/latino
Springfield - Rise Academy at Van Sickle;02810480;MATH;           8;5;           0;0;           8;5;          79;49;          74;46;         161;92;     471.8;          31.6;         147;8;2022;ALL;hispanic/latino
Springfield - Rise Academy at Van Sickle;02810480;SCI;          13;18;           1;1;          12;17;          34;47;          25;35;          72;93;     481.1;;;44;2022;ALL;hispanic/latino
Springfield - STEM Middle Academy;02810350;ELA;          38;24;           3;2;          35;22;          79;49;          44;27;         161;100;     484.3;          45.4;         158;42;2022;ALL;hispanic/latino
Springfield - STEM Middle Academy;02810350;MATH;          23;14;           1;1;          22;14;          87;54;          51;32;         161;100;     479.4;          35.8;         157;30;2022;ALL;hispanic/latino
Springfield - STEM Middle Academy;02810350;SCI;          12;25;           1;2;          11;23;          29;60;           7;15;          48;100;     486.4;;;63;2022;ALL;hispanic/latino
Springfield - Samuel Bowles;02810020;ELA;          10;15;           0;0;          10;15;          42;65;          13;20;          65;100;     484.7;          48.6;          33;43;2022;ALL;hispanic/latino
Springfield - Samuel Bowles;02810020;MATH;           9;14;           1;2;           8;12;          40;62;          16;25;          65;100;     484.1;          60.1;          32;50;2022;ALL;hispanic/latino
Springfield - Samuel Bowles;02810020;SCI;           0;0;           0;0;           0;0;          10;67;           5;33;          15;100;     475.3;;;20;2022;ALL;hispanic/latino
Springfield - South End Middle School;02810355;ELA;          18;13;           1;1;          17;12;          68;47;          58;40;         144;98;     475.7;          44.5;         137;9;2022;ALL;hispanic/latino
Springfield - South End Middle School;02810355;MATH;           9;6;           0;0;           9;6;          80;56;          54;38;         143;97;     473.9;          33.6;         136;12;2022;ALL;hispanic/latino
Springfield - South End Middle School;02810355;SCI;           2;4;           0;0;           2;4;          22;42;          28;54;          52;94;     470.4;;;8;2022;ALL;hispanic/latino
Springfield - Springfield International Academy at Johnson;02810215;ELA;           0;0;           0;0;           0;0;           3;27;           8;73;          11;100;     459.7;;           8;1;2022;ALL;hispanic/latino
Springfield - Springfield International Academy at Johnson;02810215;MATH;           1;9;           0;0;           1;9;           2;18;           8;73;          11;100;     460.9;;           8;1;2022;ALL;hispanic/latino
Springfield - Springfield Legacy Academy;02810317;ELA;          23;7;           0;0;          23;7;         104;33;         185;59;         312;94;     467.2;          36.9;         257;1;2022;ALL;hispanic/latino
Springfield - Springfield Legacy Academy;02810317;MATH;           4;1;           0;0;           4;1;         114;37;         193;62;         311;94;     465.9;          29.2;         271;3;2022;ALL;hispanic/latino
Springfield - Springfield Legacy Academy;02810317;SCI;           5;5;           0;0;           5;5;          40;41;          53;54;          98;86;     470.2;;;8;2022;ALL;hispanic/latino
Springfield - Springfield Public Day Elementary School;02810005;ELA;           0;0;           0;0;           0;0;           9;82;           2;18;          11;91;     480.3;;           8;25;2022;ALL;hispanic/latino
Springfield - Springfield Public Day Elementary School;02810005;MATH;           0;0;           0;0;           0;0;           6;55;           5;45;          11;100;     469.5;;           9;5;2022;ALL;hispanic/latino
Springfield - Springfield Public Day Middle School;02810345;ELA;           1;4;           0;0;           1;4;           8;31;          17;65;          26;97;     463.3;          32.1;          24;1;2022;ALL;hispanic/latino
Springfield - Springfield Public Day Middle School;02810345;MATH;           1;4;           0;0;           1;4;           7;26;          19;70;          27;97;     462.0;          35.0;          22;1;2022;ALL;hispanic/latino
Springfield - Springfield Realization Academy;02810335;ELA;           7;15;           1;2;           6;13;          18;38;          22;47;          47;98;     474.6;          36.9;          46;7;2022;ALL;hispanic/latino
Springfield - Springfield Realization Academy;02810335;MATH;           8;17;           2;4;           6;13;          22;47;          17;36;          47;98;     480.1;          47.1;          46;33;2022;ALL;hispanic/latino
Springfield - Sumner Avenue;02810160;ELA;          31;26;           4;3;          27;22;          63;52;          27;22;         121;100;     488.9;          58.9;          61;61;2022;ALL;hispanic/latino
Springfield - Sumner Avenue;02810160;MATH;          28;23;           2;2;          26;21;          61;50;          32;26;         121;100;     486.1;          64.5;          63;57;2022;ALL;hispanic/latino
Springfield - Sumner Avenue;02810160;SCI;           7;21;           1;3;           6;18;          19;56;           8;24;          34;100;     485.6;;;59;2022;ALL;hispanic/latino
Springfield - The Springfield Renaissance School an Expeditionary Learning School;02810205;ELA;          37;23;           2;1;          35;22;          74;47;          48;30;         159;99;     481.3;          37.7;         148;30;2022;ALL;hispanic/latino
Springfield - The Springfield Renaissance School an Expeditionary Learning School;02810205;MATH;          19;12;           2;1;          17;11;          94;59;          46;29;         159;99;     478.8;          32.7;         151;27;2022;ALL;hispanic/latino
Springfield - The Springfield Renaissance School an Expeditionary Learning School;02810205;SCI;           7;13;           0;0;           7;13;          30;57;          16;30;          53;100;     480.3;;;39;2022;ALL;hispanic/latino
Springfield - The Springfield Virtual School;02810705;ELA;          21;13;           0;0;          21;13;          84;51;          61;37;         166;77;     478.1;          32.2;         127;16;2022;ALL;hispanic/latino
Springfield - The Springfield Virtual School;02810705;MATH;           8;5;           0;0;           8;5;          77;46;          81;49;         166;79;     470.3;          22.5;         129;6;2022;ALL;hispanic/latino
Springfield - The Springfield Virtual School;02810705;SCI;           7;14;           0;0;           7;14;          22;43;          22;43;          51;81;     475.0;;;19;2022;ALL;hispanic/latino
Springfield - Thomas M Balliet;02810015;ELA;          10;20;           0;0;          10;20;          30;59;          11;22;          51;100;     485.2;          49.4;          36;46;2022;ALL;hispanic/latino
Springfield - Thomas M Balliet;02810015;MATH;           9;18;           0;0;           9;18;          22;43;          20;39;          51;100;     477.2;          43.1;          36;21;2022;ALL;hispanic/latino
Springfield - Thomas M Balliet;02810015;SCI;           6;30;           1;5;           5;25;          10;50;           4;20;          20;100;     489.9;;;72;2022;ALL;hispanic/latino
Springfield - Van Sickle Academy;02810485;ELA;          37;17;           1;0;          36;17;          76;36;          99;47;         212;100;     476.7;          44.0;         175;11;2022;ALL;hispanic/latino
Springfield - Van Sickle Academy;02810485;MATH;          13;6;           0;0;          13;6;         101;48;          98;46;         212;100;     474.9;          36.1;         174;15;2022;ALL;hispanic/latino
Springfield - Van Sickle Academy;02810485;SCI;           4;5;           0;0;           4;5;          35;40;          48;55;          87;100;     471.5;;;10;2022;ALL;hispanic/latino
Springfield - Warner;02810180;ELA;          12;20;           1;2;          11;19;          36;61;          11;19;          59;99;     486.3;          54.9;          35;50;2022;ALL;hispanic/latino
Springfield - Warner;02810180;MATH;          18;31;           1;2;          17;29;          35;59;           6;10;          59;99;     491.8;          51.5;          35;76;2022;ALL;hispanic/latino
Springfield - Warner;02810180;SCI;           1;5;           0;0;           1;5;          14;64;           7;32;          22;96;     477.6;;;28;2022;ALL;hispanic/latino
Springfield - Washington;02810185;ELA;          14;15;           1;1;          13;14;          57;60;          24;25;          95;100;     485.3;          50.0;          59;47;2022;ALL;hispanic/latino
Springfield - Washington;02810185;MATH;          21;22;           1;1;          20;21;          41;43;          33;35;          95;100;     482.8;          49.6;          60;44;2022;ALL;hispanic/latino
Springfield - Washington;02810185;SCI;           9;30;           0;0;           9;30;          11;37;          10;33;          30;100;     484.6;;;56;2022;ALL;hispanic/latino
Springfield - White Street;02810190;ELA;          28;25;           3;3;          25;22;          64;57;          21;19;         113;99;     487.2;          51.9;          70;54;2022;ALL;hispanic/latino
Springfield - White Street;02810190;MATH;          25;22;           0;0;          25;22;          67;59;          21;19;         113;100;     485.6;          58.5;          70;56;2022;ALL;hispanic/latino
Springfield - White Street;02810190;SCI;          13;38;           0;0;          13;38;          11;32;          10;29;          34;100;     487.3;;;66;2022;ALL;hispanic/latino
Springfield - William N. DeBerry;02810045;ELA;           2;3;           0;0;           2;3;          46;68;          20;29;          68;97;     478.5;          37.3;          45;18;2022;ALL;hispanic/latino
Springfield - William N. DeBerry;02810045;MATH;           4;6;           0;0;           4;6;          41;60;          23;34;          68;100;     475.7;          47.4;          44;17;2022;ALL;hispanic/latino
Springfield - William N. DeBerry;02810045;SCI;           7;26;           1;4;           6;22;          11;41;           9;33;          27;100;     480.9;;;43;2022;ALL;hispanic/latino
Springfield International Charter (District) - Springfield International Charter School;04410505;ELA;          68;18;           1;0;          67;18;         220;58;          93;24;         381;96;     482.9;          39.5;         276;35;2022;ALL;hispanic/latino
Springfield International Charter (District) - Springfield International Charter School;04410505;MATH;          19;5;           1;0;          18;5;         189;50;         173;45;         381;100;     472.0;          28.5;         289;7;2022;ALL;hispanic/latino
Springfield International Charter (District) - Springfield International Charter School;04410505;SCI;          21;19;           0;0;          21;19;          52;48;          36;33;         109;99;     480.6;;;41;2022;ALL;hispanic/latino
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School;35100205;ELA;          72;38;           3;2;          69;37;         101;53;          16;8;         189;100;     493.7;          50.2;         144;77;2022;ALL;hispanic/latino
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School;35100205;MATH;          85;45;           7;4;          78;41;          99;52;           5;3;         189;100;     497.9;          62.6;         144;89;2022;ALL;hispanic/latino
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School;35100205;SCI;          16;46;           4;11;          12;34;          15;43;           4;11;          35;100;     498.4;;;90;2022;ALL;hispanic/latino
Stoneham - Colonial Park;02840005;ELA;           7;44;           0;0;           7;44;           7;44;           2;13;          16;100;     494.0;;           9;78;2022;ALL;hispanic/latino
Stoneham - Colonial Park;02840005;MATH;           6;38;           0;0;           6;38;           8;50;           2;13;          16;100;     493.6;;           9;81;2022;ALL;hispanic/latino
Stoneham - Robin Hood;02840025;ELA;           9;64;           3;21;           6;43;           5;36;           0;0;          14;100;     513.1;;           3;99;2022;ALL;hispanic/latino
Stoneham - Robin Hood;02840025;MATH;           7;50;           2;14;           5;36;           7;50;           0;0;          14;100;     508.1;;           3;98;2022;ALL;hispanic/latino
Stoneham - South;02840030;ELA;           4;31;           2;15;           2;15;           8;62;           1;8;          13;100;     500.9;;           7;91;2022;ALL;hispanic/latino
Stoneham - South;02840030;MATH;           4;31;           0;0;           4;31;           8;62;           1;8;          13;100;     494.5;;           7;83;2022;ALL;hispanic/latino
Stoneham - Stoneham Central Middle School;02840405;ELA;          21;36;           3;5;          18;31;          29;49;           9;15;          59;100;     492.3;          50.9;          56;72;2022;ALL;hispanic/latino
Stoneham - Stoneham Central Middle School;02840405;MATH;          15;25;           0;0;          15;25;          33;56;          11;19;          59;100;     487.9;          51.2;          56;63;2022;ALL;hispanic/latino
Stoneham - Stoneham Central Middle School;02840405;SCI;          15;45;           0;0;          15;45;          14;42;           4;12;          33;100;     493.6;;;82;2022;ALL;hispanic/latino
Stoughton - Helen Hansen Elementary;02850010;ELA;           1;6;           0;0;           1;6;          13;72;           4;22;          18;100;     480.3;;          10;25;2022;ALL;hispanic/latino
Stoughton - Helen Hansen Elementary;02850010;MATH;           1;6;           0;0;           1;6;          10;56;           7;39;          18;100;     475.6;;          11;16;2022;ALL;hispanic/latino
Stoughton - Joseph H Gibbons;02850025;ELA;           9;31;           0;0;           9;31;          10;34;          10;34;          29;97;     485.7;;          17;48;2022;ALL;hispanic/latino
Stoughton - Joseph H Gibbons;02850025;MATH;           5;17;           0;0;           5;17;          12;41;          12;41;          29;100;     477.7;;          17;24;2022;ALL;hispanic/latino
Stoughton - Joseph R Dawe Jr Elementary;02850014;ELA;           7;21;           1;3;           6;18;          21;62;           6;18;          34;100;     490.1;;          18;65;2022;ALL;hispanic/latino
Stoughton - Joseph R Dawe Jr Elementary;02850014;MATH;           7;21;           1;3;           6;18;          21;62;           6;18;          34;100;     486.9;;          18;60;2022;ALL;hispanic/latino
Stoughton - Joseph R Dawe Jr Elementary;02850014;SCI;           3;25;           0;0;           3;25;           9;75;           0;0;          12;100;     496.2;;;88;2022;ALL;hispanic/latino
Stoughton - O'Donnell Middle School;02850405;ELA;          40;33;           6;5;          34;28;          56;46;          27;22;         123;98;     490.1;          53.2;         117;65;2022;ALL;hispanic/latino
Stoughton - O'Donnell Middle School;02850405;MATH;          26;21;           1;1;          25;20;          75;60;          24;19;         125;100;     486.0;          44.8;         117;57;2022;ALL;hispanic/latino
Stoughton - O'Donnell Middle School;02850405;SCI;          14;34;           2;5;          12;29;          13;32;          14;34;          41;100;     487.3;;;66;2022;ALL;hispanic/latino
Stoughton - Richard L. Wilkins Elementary School;02850020;ELA;           7;37;           1;5;           6;32;          10;53;           2;11;          19;100;     499.1;;          12;89;2022;ALL;hispanic/latino
Stoughton - Richard L. Wilkins Elementary School;02850020;MATH;           9;47;           0;0;           9;47;           9;47;           1;5;          19;100;     499.4;;          12;91;2022;ALL;hispanic/latino
Stoughton - South Elementary;02850015;ELA;           4;40;           1;10;           3;30;           4;40;           2;20;          10;100;     493.8;;           4;77;2022;ALL;hispanic/latino
Stoughton - South Elementary;02850015;MATH;           3;30;           1;10;           2;20;           7;70;           0;0;          10;100;     498.4;;           4;90;2022;ALL;hispanic/latino
Sturbridge - Burgess Elementary;02870005;ELA;          15;44;           2;6;          13;38;          17;50;           2;6;          34;100;     495.9;          58.4;          26;85;2022;ALL;hispanic/latino
Sturbridge - Burgess Elementary;02870005;MATH;          12;35;           1;3;          11;32;          18;53;           4;12;          34;100;     495.0;          64.5;          26;85;2022;ALL;hispanic/latino
Sudbury - Ephraim Curtis Middle;02880305;ELA;          22;56;           4;10;          18;46;          13;33;           4;10;          39;100;     503.2;          54.6;          35;94;2022;ALL;hispanic/latino
Sudbury - Ephraim Curtis Middle;02880305;MATH;          24;62;           3;8;          21;54;           9;23;           6;15;          39;100;     504.1;          57.1;          36;95;2022;ALL;hispanic/latino
Sudbury - Ephraim Curtis Middle;02880305;SCI;           8;67;           3;25;           5;42;           2;17;           2;17;          12;100;     510.1;;;99;2022;ALL;hispanic/latino
Sudbury - Israel Loring School;02880015;ELA;           4;31;           0;0;           4;31;           4;31;           5;38;          13;100;     485.5;;           6;47;2022;ALL;hispanic/latino
Sudbury - Israel Loring School;02880015;MATH;           4;31;           0;0;           4;31;           5;38;           4;31;          13;100;     480.0;;           6;32;2022;ALL;hispanic/latino
Sudbury - Peter Noyes;02880030;ELA;           9;75;           2;17;           7;58;           3;25;           0;0;          12;100;     511.9;;           6;99;2022;ALL;hispanic/latino
Sudbury - Peter Noyes;02880030;MATH;           9;75;           1;8;           8;67;           1;8;           2;17;          12;100;     506.3;;           6;97;2022;ALL;hispanic/latino
Sunderland - Sunderland Elementary;02890005;ELA;           2;15;           0;0;           2;15;           9;69;           2;15;          13;100;     485.5;;           8;47;2022;ALL;hispanic/latino
Sunderland - Sunderland Elementary;02890005;MATH;           1;8;           0;0;           1;8;          10;77;           2;15;          13;100;     480.7;;           8;35;2022;ALL;hispanic/latino
Sutton - Sutton Middle School;02900305;ELA;           6;60;           2;20;           4;40;           4;40;           0;0;          10;100;     505.3;;           9;96;2022;ALL;hispanic/latino
Sutton - Sutton Middle School;02900305;MATH;           4;40;           0;0;           4;40;           6;60;           0;0;          10;100;     498.4;;           8;90;2022;ALL;hispanic/latino
Swampscott - Clarke;02910005;ELA;           3;21;           0;0;           3;21;           8;57;           3;21;          14;100;     483.0;;           7;37;2022;ALL;hispanic/latino
Swampscott - Clarke;02910005;MATH;           2;14;           0;0;           2;14;           9;64;           3;21;          14;100;     478.9;;           7;28;2022;ALL;hispanic/latino
Swampscott - Swampscott Middle;02910305;ELA;          28;34;           1;1;          27;33;          40;49;          14;17;          82;99;     490.1;          49.5;          71;65;2022;ALL;hispanic/latino
Swampscott - Swampscott Middle;02910305;MATH;          20;24;           2;2;          18;22;          46;56;          16;20;          82;99;     487.6;          47.7;          71;62;2022;ALL;hispanic/latino
Swampscott - Swampscott Middle;02910305;SCI;          15;41;           1;3;          14;38;          15;41;           7;19;          37;100;     492.2;;;78;2022;ALL;hispanic/latino
Swansea - Joseph Case Jr High;02920305;ELA;           3;21;           0;0;           3;21;           9;64;           2;14;          14;100;     485.2;;          12;46;2022;ALL;hispanic/latino
Swansea - Joseph Case Jr High;02920305;MATH;           5;36;           0;0;           5;36;           7;50;           2;14;          14;100;     491.6;;          13;76;2022;ALL;hispanic/latino
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School;39020900;ELA;          40;23;           4;2;          36;20;         100;57;          36;20;         176;73;     487.4;          45.3;         107;63;2022;ALL;hispanic/latino
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School;39020900;MATH;          26;15;           3;2;          23;13;          91;51;          62;35;         179;77;     478.6;          32.4;         110;30;2022;ALL;hispanic/latino
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School;39020900;SCI;          21;30;           2;3;          19;27;          31;44;          18;26;          70;75;     485.8;;;65;2022;ALL;hispanic/latino
Tantasqua - Tantasqua Regional Jr High;07700405;ELA;          16;36;           2;4;          14;31;          22;49;           7;16;          45;100;     492.4;          46.3;          39;73;2022;ALL;hispanic/latino
Tantasqua - Tantasqua Regional Jr High;07700405;MATH;          24;53;           2;4;          22;49;          17;38;           4;9;          45;100;     496.4;          47.8;          39;87;2022;ALL;hispanic/latino
Tantasqua - Tantasqua Regional Jr High;07700405;SCI;          10;48;           0;0;          10;48;           8;38;           3;14;          21;100;     495.8;;;87;2022;ALL;hispanic/latino
Taunton - Benjamin Friedman Middle;02930315;ELA;          31;36;           3;3;          28;32;          30;34;          26;30;          87;99;     488.6;          58.3;          85;59;2022;ALL;hispanic/latino
Taunton - Benjamin Friedman Middle;02930315;MATH;          14;16;           0;0;          14;16;          43;49;          30;34;          87;99;     479.8;          44.9;          85;32;2022;ALL;hispanic/latino
Taunton - Benjamin Friedman Middle;02930315;SCI;           7;26;           0;0;           7;26;          11;41;           9;33;          27;100;     483.4;;;52;2022;ALL;hispanic/latino
Taunton - East Taunton Elementary;02930010;ELA;           7;47;           1;7;           6;40;           6;40;           2;13;          15;100;     497.9;;           8;87;2022;ALL;hispanic/latino
Taunton - East Taunton Elementary;02930010;MATH;           6;40;           1;7;           5;33;           5;33;           4;27;          15;100;     490.1;;           8;72;2022;ALL;hispanic/latino
Taunton - Edmund Hatch Bennett;02930007;ELA;           5;42;           0;0;           5;42;           5;42;           2;17;          12;100;     487.3;;          10;54;2022;ALL;hispanic/latino
Taunton - Edmund Hatch Bennett;02930007;MATH;           2;17;           0;0;           2;17;           7;58;           3;25;          12;100;     479.2;;          10;29;2022;ALL;hispanic/latino
Taunton - Elizabeth Pole;02930027;ELA;           6;19;           1;3;           5;16;          16;50;          10;31;          32;100;     483.0;;          15;37;2022;ALL;hispanic/latino
Taunton - Elizabeth Pole;02930027;MATH;           6;19;           1;3;           5;16;          16;52;           9;29;          31;100;     482.3;;          14;42;2022;ALL;hispanic/latino
Taunton - H H Galligan;02930057;ELA;           4;24;           0;0;           4;24;          10;59;           3;18;          17;100;     483.1;;          14;37;2022;ALL;hispanic/latino
Taunton - H H Galligan;02930057;MATH;           6;35;           0;0;           6;35;           8;47;           3;18;          17;100;     487.7;;          14;62;2022;ALL;hispanic/latino
Taunton - James L. Mulcahey Elementary School;02930015;ELA;           3;5;           0;0;           3;5;          34;60;          20;35;          57;100;     478.3;          38.0;          22;17;2022;ALL;hispanic/latino
Taunton - James L. Mulcahey Elementary School;02930015;MATH;          11;19;           0;0;          11;19;          28;49;          18;32;          57;100;     476.7;          49.8;          22;19;2022;ALL;hispanic/latino
Taunton - John F Parker Middle;02930305;ELA;          13;18;           2;3;          11;15;          33;46;          25;35;          71;100;     481.7;          44.9;          68;31;2022;ALL;hispanic/latino
Taunton - John F Parker Middle;02930305;MATH;          12;17;           0;0;          12;17;          37;54;          20;29;          69;99;     480.7;          46.0;          67;35;2022;ALL;hispanic/latino
Taunton - John F Parker Middle;02930305;SCI;           1;5;           0;0;           1;5;           5;24;          15;71;          21;100;     467.4;;;4;2022;ALL;hispanic/latino
Taunton - Joseph C Chamberlain;02930008;ELA;           3;20;           0;0;           3;20;           5;33;           7;47;          15;100;     480.7;;           6;26;2022;ALL;hispanic/latino
Taunton - Joseph C Chamberlain;02930008;MATH;           3;21;           0;0;           3;21;           5;36;           6;43;          14;94;     474.6;;           6;14;2022;ALL;hispanic/latino
Taunton - Joseph H Martin;02930042;ELA;          12;18;           0;0;          12;18;          32;48;          22;33;          66;99;     480.8;          42.0;          61;27;2022;ALL;hispanic/latino
Taunton - Joseph H Martin;02930042;MATH;           6;9;           0;0;           6;9;          39;59;          21;32;          66;100;     476.8;          32.1;          61;20;2022;ALL;hispanic/latino
Taunton - Joseph H Martin;02930042;SCI;           4;24;           1;6;           3;18;           9;53;           4;24;          17;100;     486.6;;;64;2022;ALL;hispanic/latino
Taunton - Taunton High;02930505;ELA;          12;18;           1;2;          11;17;          34;52;          19;29;          65;99;     478.1;          38.4;          65;15;2022;ALL;hispanic/latino
Taunton - Taunton High;02930505;MATH;           6;9;           1;2;           5;8;          40;63;          18;28;          64;97;     478.4;          42.8;          63;26;2022;ALL;hispanic/latino
Taunton - Taunton High;02930505;SCI;          11;17;           0;0;          11;17;          32;51;          20;32;          63;96;     480.9;;;43;2022;ALL;hispanic/latino
Tewksbury - John F. Ryan;02950023;ELA;          13;33;           0;0;          13;33;          19;48;           8;20;          40;100;     489.2;          48.4;          36;61;2022;ALL;hispanic/latino
Tewksbury - John F. Ryan;02950023;MATH;           7;18;           0;0;           7;18;          28;70;           5;13;          40;100;     486.6;          54.3;          39;59;2022;ALL;hispanic/latino
Tewksbury - John F. Ryan;02950023;SCI;           8;40;           1;5;           7;35;          11;55;           1;5;          20;100;     499.4;;;92;2022;ALL;hispanic/latino
Tewksbury - John W. Wynn Middle;02950305;ELA;          15;38;           3;8;          12;30;          18;45;           7;18;          40;100;     495.9;          52.7;          39;83;2022;ALL;hispanic/latino
Tewksbury - John W. Wynn Middle;02950305;MATH;          11;28;           1;3;          10;25;          19;48;          10;25;          40;100;     486.8;          46.3;          39;60;2022;ALL;hispanic/latino
