School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Cambridge - Rindge Avenue Upper School;00490315;ELA;          18;26;           4;6;          14;21;          31;46;          19;28;          68;     486.6;          45.4;          65;62;2019;ALL;students with disabilities
Cambridge - Rindge Avenue Upper School;00490315;MATH;          12;18;           2;3;          10;15;          34;50;          22;32;          68;     480.6;          41.6;          66;48;2019;ALL;students with disabilities
Cambridge - Rindge Avenue Upper School;00490315;SCI;           4;19;           0;0;           4;19;           6;29;          11;52;          21;     476.4;;;34;2019;ALL;students with disabilities
Cambridge - Vassal Lane Upper School;00490320;ELA;          16;24;           1;1;          15;22;          33;49;          18;27;          67;     483.1;          46.6;          64;49;2019;ALL;students with disabilities
Cambridge - Vassal Lane Upper School;00490320;MATH;          16;24;           1;1;          15;22;          38;57;          13;19;          67;     486.3;          56.4;          64;69;2019;ALL;students with disabilities
Cambridge - Vassal Lane Upper School;00490320;SCI;           1;8;           0;0;           1;8;          11;92;           0;0;          12;     486.2;;;64;2019;ALL;students with disabilities
Canton - Dean S Luce;00500020;ELA;          11;33;           1;3;          10;30;          15;45;           7;21;          33;     488.0;          43.4;          22;67;2019;ALL;students with disabilities
Canton - Dean S Luce;00500020;MATH;           9;27;           0;0;           9;27;          17;52;           7;21;          33;     486.9;          50.6;          22;71;2019;ALL;students with disabilities
Canton - John F Kennedy;00500017;ELA;           7;25;           0;0;           7;25;          17;61;           4;14;          28;     488.0;          46.9;          24;67;2019;ALL;students with disabilities
Canton - John F Kennedy;00500017;MATH;           5;18;           0;0;           5;18;          17;61;           6;21;          28;     483.3;          37.2;          24;58;2019;ALL;students with disabilities
Canton - John F Kennedy;00500017;SCI;           2;15;           0;0;           2;15;          11;85;           0;0;          13;     491.1;;;81;2019;ALL;students with disabilities
Canton - Lt Peter M Hansen;00500012;ELA;           9;30;           1;3;           8;27;          10;33;          11;37;          30;     496.9;;          16;91;2019;ALL;students with disabilities
Canton - Lt Peter M Hansen;00500012;MATH;           6;20;           0;0;           6;20;          15;50;           9;30;          30;     494.5;;          16;91;2019;ALL;students with disabilities
Canton - Lt Peter M Hansen;00500012;SCI;           4;36;           0;0;           4;36;           5;45;           2;18;          11;     499.1;;;93;2019;ALL;students with disabilities
Canton - Wm H Galvin Middle;00500305;ELA;          14;14;           0;0;          14;14;          55;54;          33;32;         102;     479.7;          41.7;          93;37;2019;ALL;students with disabilities
Canton - Wm H Galvin Middle;00500305;MATH;          15;15;           1;1;          14;14;          57;56;          30;29;         102;     480.5;          46.0;          94;48;2019;ALL;students with disabilities
Canton - Wm H Galvin Middle;00500305;SCI;           2;5;           0;0;           2;5;          23;59;          14;36;          39;     475.3;;;30;2019;ALL;students with disabilities
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;ELA;          13;33;           2;5;          11;28;          18;46;           8;21;          39;     487.4;          48.2;          36;68;2019;ALL;students with disabilities
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;MATH;          11;28;           0;0;          11;28;          20;51;           8;21;          39;     486.3;          52.7;          36;70;2019;ALL;students with disabilities
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;SCI;           5;45;           1;9;           4;36;           5;45;           1;9;          11;     499.2;;;94;2019;ALL;students with disabilities
Carlisle - Carlisle School;00510025;ELA;          27;39;           3;4;          24;35;          32;46;          10;14;          69;     495.6;          49.5;          45;93;2019;ALL;students with disabilities
Carlisle - Carlisle School;00510025;MATH;          27;40;           6;9;          21;31;          27;40;          13;19;          67;     497.1;          58.7;          43;98;2019;ALL;students with disabilities
Carlisle - Carlisle School;00510025;SCI;          10;45;           3;14;           7;32;          11;50;           1;5;          22;     502.3;;;98;2019;ALL;students with disabilities
Carver - Carver Elementary School;00520015;ELA;           9;13;           0;0;           9;13;          49;68;          14;19;          72;     484.9;          46.5;          43;55;2019;ALL;students with disabilities
Carver - Carver Elementary School;00520015;MATH;           7;10;           0;0;           7;10;          40;56;          25;35;          72;     478.9;          47.9;          43;43;2019;ALL;students with disabilities
Carver - Carver Elementary School;00520015;SCI;           3;15;           0;0;           3;15;          14;70;           3;15;          20;     482.9;;;53;2019;ALL;students with disabilities
Carver - Carver Middle/High School;00520405;ELA;          14;16;           0;0;          14;16;          44;51;          28;33;          86;     479.6;          36.8;          80;36;2019;ALL;students with disabilities
Carver - Carver Middle/High School;00520405;MATH;          15;17;           0;0;          15;17;          50;58;          21;24;          86;     483.4;          50.4;          81;58;2019;ALL;students with disabilities
Carver - Carver Middle/High School;00520405;SCI;           8;26;           1;3;           7;23;          16;52;           7;23;          31;     487.7;;;69;2019;ALL;students with disabilities
Central Berkshire - Becket Washington School;06350005;ELA;           5;33;           1;7;           4;27;           9;60;           1;7;          15;     496.2;;          11;90;2019;ALL;students with disabilities
Central Berkshire - Becket Washington School;06350005;MATH;           5;33;           0;0;           5;33;           7;47;           3;20;          15;     493.1;;          11;88;2019;ALL;students with disabilities
Central Berkshire - Craneville;06350025;ELA;           5;17;           0;0;           5;17;          16;53;           9;30;          30;     479.9;;          19;37;2019;ALL;students with disabilities
Central Berkshire - Craneville;06350025;MATH;           3;10;           0;0;           3;10;          16;53;          11;37;          30;     474.5;;          19;26;2019;ALL;students with disabilities
Central Berkshire - Craneville;06350025;SCI;           2;20;           0;0;           2;20;           4;40;           4;40;          10;     479.9;;;44;2019;ALL;students with disabilities
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;           4;7;           0;0;           4;7;          29;54;          21;39;          54;     474.3;          44.1;          51;18;2019;ALL;students with disabilities
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;           4;7;           0;0;           4;7;          28;52;          22;41;          54;     476.4;          42.4;          51;33;2019;ALL;students with disabilities
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;           4;25;           0;0;           4;25;           7;44;           5;31;          16;     482.7;;;52;2019;ALL;students with disabilities
Chelmsford - Byam School;00560030;ELA;          10;27;           1;3;           9;24;          18;49;           9;24;          37;     490.2;;          14;74;2019;ALL;students with disabilities
Chelmsford - Byam School;00560030;MATH;           8;22;           1;3;           7;19;          21;57;           8;22;          37;     490.3;;          15;81;2019;ALL;students with disabilities
Chelmsford - Center Elementary School;00560005;ELA;           8;22;           1;3;           7;19;          23;64;           5;14;          36;     490.6;;          14;75;2019;ALL;students with disabilities
Chelmsford - Center Elementary School;00560005;MATH;           7;19;           1;3;           6;17;          18;50;          11;31;          36;     483.1;;          15;57;2019;ALL;students with disabilities
Chelmsford - Charles D Harrington;00560025;ELA;          12;33;           0;0;          12;33;          22;61;           2;6;          36;     494.5;;          19;86;2019;ALL;students with disabilities
Chelmsford - Charles D Harrington;00560025;MATH;           8;22;           2;6;           6;17;          20;56;           8;22;          36;     488.1;;          19;75;2019;ALL;students with disabilities
Chelmsford - Col Moses Parker School;00560305;ELA;          33;28;           1;1;          32;28;          60;52;          23;20;         116;     489.9;          52.5;         108;73;2019;ALL;students with disabilities
Chelmsford - Col Moses Parker School;00560305;MATH;          28;24;           3;3;          25;22;          70;60;          18;16;         116;     489.7;          53.8;         111;79;2019;ALL;students with disabilities
Chelmsford - Col Moses Parker School;00560305;SCI;          16;28;           2;4;          14;25;          28;49;          13;23;          57;     488.2;;;70;2019;ALL;students with disabilities
Chelmsford - McCarthy Middle School;00560310;ELA;          37;27;           6;4;          31;22;          69;50;          32;23;         138;     490.4;          56.7;         117;75;2019;ALL;students with disabilities
Chelmsford - McCarthy Middle School;00560310;MATH;          25;19;           1;1;          24;18;          78;58;          31;23;         134;     486.2;          47.0;         113;69;2019;ALL;students with disabilities
Chelmsford - McCarthy Middle School;00560310;SCI;          14;23;           1;2;          13;21;          31;51;          16;26;          61;     487.4;;;68;2019;ALL;students with disabilities
Chelmsford - South Row;00560015;ELA;           7;29;           0;0;           7;29;          16;67;           1;4;          24;     492.2;;           9;80;2019;ALL;students with disabilities
Chelmsford - South Row;00560015;MATH;           4;17;           0;0;           4;17;          15;63;           5;21;          24;     488.8;;           9;76;2019;ALL;students with disabilities
Chelsea - Clark Avenue School;00570050;ELA;           2;2;           0;0;           2;2;          28;27;          73;71;         103;     464.3;          30.5;          88;3;2019;ALL;students with disabilities
Chelsea - Clark Avenue School;00570050;MATH;           3;3;           0;0;           3;3;          31;30;          69;67;         103;     467.0;          27.4;          90;7;2019;ALL;students with disabilities
Chelsea - Clark Avenue School;00570050;SCI;           1;2;           0;0;           1;2;          22;40;          32;58;          55;     466.2;;;10;2019;ALL;students with disabilities
Chelsea - Edgar A Hooks Elementary;00570030;ELA;           6;12;           1;2;           5;10;          33;66;          11;22;          50;     485.5;          52.0;          32;57;2019;ALL;students with disabilities
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          24;48;           1;2;          23;46;          22;44;           4;8;          50;     498.0;          50.7;          32;95;2019;ALL;students with disabilities
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;           7;5;           0;0;           7;5;          35;27;          87;67;         129;     466.7;          43.2;         100;5;2019;ALL;students with disabilities
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;           1;1;           0;0;           1;1;          37;28;          92;71;         130;     464.3;          33.7;         106;4;2019;ALL;students with disabilities
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;           1;2;           0;0;           1;2;          16;24;          49;74;          66;     461.4;;;3;2019;ALL;students with disabilities
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;           3;7;           0;0;           3;7;          22;51;          18;42;          43;     476.3;;          17;24;2019;ALL;students with disabilities
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;           6;14;           0;0;           6;14;          21;49;          16;37;          43;     481.4;;          17;52;2019;ALL;students with disabilities
Chelsea - George F. Kelly Elementary;00570035;ELA;           5;13;           0;0;           5;13;          23;59;          11;28;          39;     481.4;          40.5;          25;42;2019;ALL;students with disabilities
Chelsea - George F. Kelly Elementary;00570035;MATH;           3;8;           0;0;           3;8;          20;51;          16;41;          39;     476.6;          51.0;          25;34;2019;ALL;students with disabilities
Chelsea - Joseph A. Browne School;00570055;ELA;           0;0;           0;0;           0;0;          30;55;          25;45;          55;     470.1;          44.3;          54;9;2019;ALL;students with disabilities
Chelsea - Joseph A. Browne School;00570055;MATH;           0;0;           0;0;           0;0;          16;29;          39;71;          55;     462.1;          24.6;          54;2;2019;ALL;students with disabilities
Chelsea - Joseph A. Browne School;00570055;SCI;           0;0;           0;0;           0;0;          14;50;          14;50;          28;     471.1;;;19;2019;ALL;students with disabilities
Chelsea - William A Berkowitz Elementary;00570025;ELA;           4;8;           1;2;           3;6;          28;57;          17;35;          49;     479.6;          47.7;          24;36;2019;ALL;students with disabilities
Chelsea - William A Berkowitz Elementary;00570025;MATH;           2;4;           0;0;           2;4;          16;33;          31;63;          49;     469.6;          42.5;          24;12;2019;ALL;students with disabilities
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;ELA;           5;24;           0;0;           5;24;           9;43;           7;33;          21;     482.4;;          15;46;2019;ALL;students with disabilities
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;MATH;           3;14;           0;0;           3;14;          11;52;           7;33;          21;     476.9;;          15;36;2019;ALL;students with disabilities
Chicopee - Barry;00610003;ELA;          14;23;           0;0;          14;23;          32;52;          15;25;          61;     489.5;          43.2;          35;72;2019;ALL;students with disabilities
Chicopee - Barry;00610003;MATH;          22;36;           0;0;          22;36;          23;38;          16;26;          61;     491.4;          43.0;          35;84;2019;ALL;students with disabilities
Chicopee - Barry;00610003;SCI;           4;17;           0;0;           4;17;          13;57;           6;26;          23;     486.3;;;64;2019;ALL;students with disabilities
Chicopee - Bellamy Middle;00610305;ELA;           9;6;           0;0;           9;6;          76;51;          64;43;         149;     476.2;          48.1;         128;23;2019;ALL;students with disabilities
Chicopee - Bellamy Middle;00610305;MATH;          16;11;           0;0;          16;11;          82;55;          51;34;         149;     479.6;          45.9;         127;45;2019;ALL;students with disabilities
Chicopee - Bellamy Middle;00610305;SCI;           7;14;           0;0;           7;14;          23;46;          20;40;          50;     478.5;;;40;2019;ALL;students with disabilities
Chicopee - Bowe;00610015;ELA;           6;14;           0;0;           6;14;          24;55;          14;32;          44;     488.0;          49.2;          23;67;2019;ALL;students with disabilities
Chicopee - Bowe;00610015;MATH;          12;27;           2;5;          10;23;          22;50;          10;23;          44;     494.9;          53.9;          24;92;2019;ALL;students with disabilities
Chicopee - Bowe;00610015;SCI;           1;6;           0;0;           1;6;           8;50;           7;44;          16;     491.1;;;;2019;ALL;students with disabilities
Chicopee - Bowie;00610020;ELA;           2;7;           0;0;           2;7;          21;70;           7;23;          30;     480.0;          42.4;          25;37;2019;ALL;students with disabilities
Chicopee - Bowie;00610020;MATH;           7;24;           0;0;           7;24;          15;52;           7;24;          29;     484.2;          57.5;          24;61;2019;ALL;students with disabilities
Chicopee - Bowie;00610020;SCI;           6;43;           0;0;           6;43;           7;50;           1;7;          14;     495.6;;;89;2019;ALL;students with disabilities
Chicopee - Dupont Middle;00610310;ELA;           8;6;           3;2;           5;4;          72;55;          51;39;         131;     476.2;          50.0;         122;23;2019;ALL;students with disabilities
Chicopee - Dupont Middle;00610310;MATH;          13;10;           1;1;          12;9;          70;53;          49;37;         132;     476.8;          40.9;         124;36;2019;ALL;students with disabilities
Chicopee - Dupont Middle;00610310;SCI;           4;9;           0;0;           4;9;          33;72;           9;20;          46;     482.6;;;52;2019;ALL;students with disabilities
Chicopee - Fairview Elementary;00610050;ELA;           0;0;           0;0;           0;0;          20;59;          14;41;          34;     477.1;          41.0;          22;26;2019;ALL;students with disabilities
Chicopee - Fairview Elementary;00610050;MATH;           1;3;           0;0;           1;3;          18;53;          15;44;          34;     473.5;          34.6;          22;22;2019;ALL;students with disabilities
Chicopee - Fairview Elementary;00610050;SCI;           1;8;           0;0;           1;8;           5;42;           6;50;          12;     474.3;;;27;2019;ALL;students with disabilities
Chicopee - Gen John J Stefanik;00610090;ELA;           1;3;           0;0;           1;3;          20;61;          12;36;          33;     479.1;;          18;34;2019;ALL;students with disabilities
Chicopee - Gen John J Stefanik;00610090;MATH;           3;9;           0;0;           3;9;          17;52;          13;39;          33;     478.6;;          18;41;2019;ALL;students with disabilities
Chicopee - Gen John J Stefanik;00610090;SCI;           1;8;           0;0;           1;8;           6;50;           5;42;          12;     475.8;;;32;2019;ALL;students with disabilities
Chicopee - Lambert-Lavoie;00610040;ELA;           1;4;           0;0;           1;4;          22;85;           3;12;          26;     481.9;          41.0;          20;44;2019;ALL;students with disabilities
Chicopee - Lambert-Lavoie;00610040;MATH;           4;15;           0;0;           4;15;          17;65;           5;19;          26;     480.7;          44.9;          20;49;2019;ALL;students with disabilities
Chicopee - Litwin;00610022;ELA;           0;0;           0;0;           0;0;          23;35;          43;65;          66;     470.8;          33.4;          28;10;2019;ALL;students with disabilities
Chicopee - Litwin;00610022;MATH;           3;5;           0;0;           3;5;          21;32;          42;64;          66;     471.7;          36.5;          28;17;2019;ALL;students with disabilities
Chicopee - Litwin;00610022;SCI;           2;9;           0;0;           2;9;           5;23;          15;68;          22;     475.7;;;32;2019;ALL;students with disabilities
Chicopee - Streiber Memorial School;00610065;ELA;           4;31;           0;0;           4;31;           8;62;           1;8;          13;     488.4;;          10;69;2019;ALL;students with disabilities
Chicopee - Streiber Memorial School;00610065;MATH;           3;23;           0;0;           3;23;          10;77;           0;0;          13;     490.5;;          10;82;2019;ALL;students with disabilities
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          19;21;           0;0;          19;21;          48;53;          23;26;          90;     483.2;          37.7;          87;51;2019;ALL;students with disabilities
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          22;24;           3;3;          19;21;          45;49;          24;26;          91;     486.0;          41.1;          87;69;2019;ALL;students with disabilities
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          15;50;           3;10;          12;40;          12;40;           3;10;          30;     496.4;;;90;2019;ALL;students with disabilities
Clarksburg - Clarksburg Elementary;00630010;ELA;          10;37;           0;0;          10;37;          17;63;           0;0;          27;     496.0;;          19;91;2019;ALL;students with disabilities
Clarksburg - Clarksburg Elementary;00630010;MATH;           7;26;           0;0;           7;26;          16;59;           4;15;          27;     485.7;;          19;70;2019;ALL;students with disabilities
Clinton - Clinton Elementary;00640050;ELA;           4;7;           0;0;           4;7;          46;79;           8;14;          58;     481.8;          31.2;          29;44;2019;ALL;students with disabilities
Clinton - Clinton Elementary;00640050;MATH;           2;3;           0;0;           2;3;          36;62;          20;34;          58;     475.9;          40.0;          29;31;2019;ALL;students with disabilities
Clinton - Clinton Middle School;00640305;ELA;           3;3;           0;0;           3;3;          75;64;          39;33;         117;     474.7;          43.4;         115;19;2019;ALL;students with disabilities
Clinton - Clinton Middle School;00640305;MATH;           2;2;           0;0;           2;2;          64;55;          51;44;         117;     470.0;          48.4;         117;13;2019;ALL;students with disabilities
Clinton - Clinton Middle School;00640305;SCI;           3;6;           0;0;           3;6;          27;52;          22;42;          52;     473.6;;;26;2019;ALL;students with disabilities
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           2;9;           0;0;           2;9;          14;64;           6;27;          22;     477.5;;          16;28;2019;ALL;students with disabilities
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           0;0;           0;0;           0;0;          15;68;           7;32;          22;     474.4;;          16;26;2019;ALL;students with disabilities
Cohasset - Cohasset High School;00650505;ELA;           8;18;           0;0;           8;18;          26;58;          11;24;          45;     484.0;          40.2;          40;53;2019;ALL;students with disabilities
Cohasset - Cohasset High School;00650505;MATH;          10;22;           1;2;           9;20;          21;47;          14;31;          45;     483.7;          44.7;          39;59;2019;ALL;students with disabilities
Cohasset - Cohasset High School;00650505;SCI;           3;20;           0;0;           3;20;           9;60;           3;20;          15;     484.1;;;56;2019;ALL;students with disabilities
Cohasset - Deer Hill;00650005;ELA;          18;33;           2;4;          16;29;          33;60;           4;7;          55;     494.7;          52.1;          40;87;2019;ALL;students with disabilities
Cohasset - Deer Hill;00650005;MATH;          11;20;           0;0;          11;20;          33;60;          11;20;          55;     484.2;          34.0;          40;61;2019;ALL;students with disabilities
Cohasset - Deer Hill;00650005;SCI;           9;33;           0;0;           9;33;          16;59;           2;7;          27;     492.3;;;83;2019;ALL;students with disabilities
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;           9;16;           0;0;           9;16;          32;57;          15;27;          56;     482.1;          46.8;          42;45;2019;ALL;students with disabilities
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;           3;5;           0;0;           3;5;          35;63;          18;32;          56;     476.6;          48.4;          43;34;2019;ALL;students with disabilities
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;           2;13;           0;0;           2;13;          12;75;           2;13;          16;     485.6;;;61;2019;ALL;students with disabilities
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;           2;13;           0;0;           2;13;           9;56;           5;31;          16;     481.2;;          12;41;2019;ALL;students with disabilities
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;           6;38;           0;0;           6;38;           7;44;           3;19;          16;     489.3;;          12;78;2019;ALL;students with disabilities
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;           6;18;           0;0;           6;18;          18;53;          10;29;          34;     482.5;          50.9;          29;47;2019;ALL;students with disabilities
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;           8;24;           0;0;           8;24;          22;65;           4;12;          34;     487.2;          52.6;          29;72;2019;ALL;students with disabilities
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;           3;23;           0;0;           3;23;           6;46;           4;31;          13;     485.9;;;62;2019;ALL;students with disabilities
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;           7;28;           0;0;           7;28;          12;48;           6;24;          25;     489.0;;          18;70;2019;ALL;students with disabilities
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;           6;24;           0;0;           6;24;          13;52;           6;24;          25;     485.8;;          18;67;2019;ALL;students with disabilities
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;           5;24;           1;5;           4;19;          14;67;           2;10;          21;     493.8;;          16;85;2019;ALL;students with disabilities
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;           7;33;           2;10;           5;24;          12;57;           2;10;          21;     495.0;;          16;92;2019;ALL;students with disabilities
Concord - Alcott;00670005;ELA;          18;39;           1;2;          17;37;          23;50;           5;11;          46;     494.6;          37.8;          29;86;2019;ALL;students with disabilities
Concord - Alcott;00670005;MATH;          28;61;           2;4;          26;57;          11;24;           7;15;          46;     497.4;          69.3;          29;94;2019;ALL;students with disabilities
Concord - Alcott;00670005;SCI;           2;11;           0;0;           2;11;          12;67;           4;22;          18;     486.4;;;65;2019;ALL;students with disabilities
Concord - Concord Middle;00670305;ELA;          51;34;           4;3;          47;31;          75;50;          25;17;         151;     492.1;          42.5;         146;80;2019;ALL;students with disabilities
Concord - Concord Middle;00670305;MATH;          44;29;           7;5;          37;24;          90;59;          18;12;         152;     491.2;          37.8;         147;84;2019;ALL;students with disabilities
Concord - Concord Middle;00670305;SCI;          21;38;           4;7;          17;31;          29;53;           5;9;          55;     496.4;;;90;2019;ALL;students with disabilities
Concord - Thoreau;00670020;ELA;          27;55;           5;10;          22;45;          21;43;           1;2;          49;     503.1;          47.1;          32;98;2019;ALL;students with disabilities
Concord - Thoreau;00670020;MATH;          26;53;           5;10;          21;43;          21;43;           2;4;          49;     503.8;          52.4;          32;98;2019;ALL;students with disabilities
Concord - Thoreau;00670020;SCI;          10;48;           3;14;           7;33;          10;48;           1;5;          21;     501.7;;;96;2019;ALL;students with disabilities
Concord - Willard;00670030;ELA;          18;51;           1;3;          17;49;          16;46;           1;3;          35;     499.3;          39.9;          22;95;2019;ALL;students with disabilities
Concord - Willard;00670030;MATH;          12;34;           2;6;          10;29;          18;51;           5;14;          35;     492.7;          41.1;          21;87;2019;ALL;students with disabilities
Concord - Willard;00670030;SCI;           3;25;           0;0;           3;25;           9;75;           0;0;          12;     490.1;;;77;2019;ALL;students with disabilities
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;           7;15;           0;0;           7;15;          28;61;          11;24;          46;     480.7;          47.5;          34;41;2019;ALL;students with disabilities
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;           8;17;           0;0;           8;17;          18;39;          20;43;          46;     476.5;          45.9;          34;36;2019;ALL;students with disabilities
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           1;7;           0;0;           1;7;           5;33;           9;60;          15;     467.8;;;13;2019;ALL;students with disabilities
Conway - Conway Grammar;00680005;ELA;          13;65;           0;0;          13;65;           7;35;           0;0;          20;     504.7;;          13;98;2019;ALL;students with disabilities
Conway - Conway Grammar;00680005;MATH;          10;50;           1;5;           9;45;          10;50;           0;0;          20;     504.5;;          13;98;2019;ALL;students with disabilities
Danvers - Great Oak;00710015;ELA;           3;11;           0;0;           3;11;          21;78;           3;11;          27;     486.9;;          17;63;2019;ALL;students with disabilities
Danvers - Great Oak;00710015;MATH;           4;15;           0;0;           4;15;          18;67;           5;19;          27;     480.7;;          17;49;2019;ALL;students with disabilities
Danvers - Highlands;00710010;ELA;           7;16;           1;2;           6;14;          32;73;           5;11;          44;     488.2;          48.9;          27;68;2019;ALL;students with disabilities
Danvers - Highlands;00710010;MATH;           6;14;           1;2;           5;11;          21;48;          17;39;          44;     478.3;          46.4;          27;40;2019;ALL;students with disabilities
Danvers - Highlands;00710010;SCI;           3;23;           0;0;           3;23;           9;69;           1;8;          13;     486.0;;;63;2019;ALL;students with disabilities
Danvers - Holten Richmond Middle School;00710305;ELA;           8;6;           1;1;           7;5;          79;57;          51;37;         138;     476.2;          44.3;         131;23;2019;ALL;students with disabilities
Danvers - Holten Richmond Middle School;00710305;MATH;           7;5;           2;1;           5;4;          75;55;          55;40;         137;     474.2;          41.1;         131;25;2019;ALL;students with disabilities
Danvers - Holten Richmond Middle School;00710305;SCI;           2;4;           0;0;           2;4;          28;61;          16;35;          46;     475.8;;;32;2019;ALL;students with disabilities
Danvers - Ivan G Smith;00710032;ELA;           4;20;           0;0;           4;20;          11;55;           5;25;          20;     480.4;;          15;39;2019;ALL;students with disabilities
Danvers - Ivan G Smith;00710032;MATH;           3;15;           0;0;           3;15;          10;50;           7;35;          20;     479.8;;          15;46;2019;ALL;students with disabilities
Danvers - Riverside;00710030;ELA;           5;23;           0;0;           5;23;          11;50;           6;27;          22;     490.0;;          16;73;2019;ALL;students with disabilities
Danvers - Riverside;00710030;MATH;           3;14;           1;5;           2;9;          11;50;           8;36;          22;     483.4;;          16;58;2019;ALL;students with disabilities
Danvers - Willis E Thorpe;00710045;ELA;           7;27;           0;0;           7;27;           9;35;          10;38;          26;     485.1;;          18;56;2019;ALL;students with disabilities
Danvers - Willis E Thorpe;00710045;MATH;           5;19;           2;8;           3;12;          12;46;           9;35;          26;     486.2;;          18;69;2019;ALL;students with disabilities
Dartmouth - Dartmouth Middle;00720050;ELA;          31;19;           1;1;          30;19;          85;52;          46;28;         162;     483.1;          52.6;         151;49;2019;ALL;students with disabilities
Dartmouth - Dartmouth Middle;00720050;MATH;          23;14;           3;2;          20;12;          94;58;          44;27;         161;     482.8;          47.8;         150;56;2019;ALL;students with disabilities
Dartmouth - Dartmouth Middle;00720050;SCI;           6;12;           0;0;           6;12;          31;63;          12;24;          49;     481.5;;;48;2019;ALL;students with disabilities
Dartmouth - George H Potter;00720030;ELA;           4;13;           0;0;           4;13;          22;69;           6;19;          32;     482.0;          58.9;          20;44;2019;ALL;students with disabilities
Dartmouth - George H Potter;00720030;MATH;           6;19;           0;0;           6;19;          19;59;           7;22;          32;     482.9;          50.1;          20;56;2019;ALL;students with disabilities
Dartmouth - James M. Quinn School;00720040;ELA;          12;17;           2;3;          10;14;          41;59;          17;24;          70;     487.3;          57.5;          43;64;2019;ALL;students with disabilities
Dartmouth - James M. Quinn School;00720040;MATH;          19;27;           1;1;          18;26;          32;46;          19;27;          70;     488.0;          46.7;          43;74;2019;ALL;students with disabilities
Dartmouth - James M. Quinn School;00720040;SCI;           5;24;           0;0;           5;24;          10;48;           6;29;          21;     486.8;;;66;2019;ALL;students with disabilities
Dartmouth - Joseph Demello;00720015;ELA;          11;25;           2;5;           9;20;          27;61;           6;14;          44;     489.2;          45.3;          29;71;2019;ALL;students with disabilities
Dartmouth - Joseph Demello;00720015;MATH;           9;20;           1;2;           8;18;          26;59;           9;20;          44;     485.2;          42.0;          29;65;2019;ALL;students with disabilities
Dartmouth - Joseph Demello;00720015;SCI;           5;31;           0;0;           5;31;           9;56;           2;13;          16;     486.6;;;66;2019;ALL;students with disabilities
Dedham - Avery;00730010;ELA;          10;17;           0;0;          10;17;          38;63;          12;20;          60;     483.2;          41.6;          46;50;2019;ALL;students with disabilities
Dedham - Avery;00730010;MATH;           8;13;           0;0;           8;13;          34;57;          18;30;          60;     479.6;          29.8;          46;45;2019;ALL;students with disabilities
Dedham - Avery;00730010;SCI;           2;7;           0;0;           2;7;          16;57;          10;36;          28;     477.4;;;37;2019;ALL;students with disabilities
Dedham - Dedham Middle School;00730305;ELA;          30;20;           2;1;          28;19;          71;47;          50;33;         151;     482.3;          50.9;         143;46;2019;ALL;students with disabilities
