School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Somerville - E Somerville Community;02740111;SCI;          42;33;          10;8;          32;25;          68;54;          16;13;         126;100;     492.9;;;30;2022;ALL;non-disabled
Somerville - John F Kennedy;02740083;ELA;         177;82;          70;33;         107;50;          33;15;           5;2;         215;100;     519.1;          63.8;         177;98;2022;ALL;non-disabled
Somerville - John F Kennedy;02740083;MATH;         160;74;          44;20;         116;54;          51;24;           5;2;         216;100;     513.4;          71.7;         175;90;2022;ALL;non-disabled
Somerville - John F Kennedy;02740083;SCI;          55;85;          18;28;          37;57;          10;15;           0;0;          65;99;     519.1;;;96;2022;ALL;non-disabled
Somerville - West Somerville Neighborhood;02740115;ELA;         105;63;          21;13;          84;50;          54;32;           8;5;         167;99;     506.1;          58.4;         129;74;2022;ALL;non-disabled
Somerville - West Somerville Neighborhood;02740115;MATH;          89;53;          17;10;          72;43;          63;38;          16;10;         168;99;     500.9;          68.6;         128;58;2022;ALL;non-disabled
Somerville - West Somerville Neighborhood;02740115;SCI;          28;54;           5;10;          23;44;          22;42;           2;4;          52;100;     501.2;;;53;2022;ALL;non-disabled
Somerville - Winter Hill Community;02740120;ELA;          38;24;           1;1;          37;24;          71;45;          48;31;         157;98;     482.9;          45.1;         130;7;2022;ALL;non-disabled
Somerville - Winter Hill Community;02740120;MATH;          25;16;           0;0;          25;16;          89;56;          46;29;         160;99;     481.0;          45.1;         133;9;2022;ALL;non-disabled
Somerville - Winter Hill Community;02740120;SCI;          11;22;           1;2;          10;20;          19;38;          20;40;          50;99;     478.4;;;6;2022;ALL;non-disabled
South Hadley - Michael E. Smith Middle School;02780305;ELA;         166;40;          15;4;         151;36;         212;51;          37;9;         415;98;     495.7;          47.0;         365;36;2022;ALL;non-disabled
South Hadley - Michael E. Smith Middle School;02780305;MATH;         146;35;           7;2;         139;33;         227;55;          42;10;         415;98;     493.3;          45.6;         366;35;2022;ALL;non-disabled
South Hadley - Michael E. Smith Middle School;02780305;SCI;         132;63;          23;11;         109;52;          64;31;          13;6;         209;98;     505.7;;;69;2022;ALL;non-disabled
South Hadley - Mosier;02780020;ELA;          92;41;           8;4;          84;37;         110;49;          23;10;         225;99;     495.5;          52.6;         101;36;2022;ALL;non-disabled
South Hadley - Mosier;02780020;MATH;          73;33;           7;3;          66;30;         110;50;          39;18;         222;97;     490.9;          46.4;          99;28;2022;ALL;non-disabled
South Shore Charter Public (District) - South Shore Charter Public School;04880550;ELA;         191;54;          25;7;         166;47;         151;43;           9;3;         351;97;     502.7;          56.1;         281;62;2022;ALL;non-disabled
South Shore Charter Public (District) - South Shore Charter Public School;04880550;MATH;         134;38;           7;2;         127;36;         197;55;          26;7;         357;98;     494.0;          46.7;         286;37;2022;ALL;non-disabled
South Shore Charter Public (District) - South Shore Charter Public School;04880550;SCI;          63;51;           7;6;          56;46;          58;47;           2;2;         123;98;     502.7;;;57;2022;ALL;non-disabled
Southampton - William E Norris;02750005;ELA;          89;48;           7;4;          82;44;          90;49;           6;3;         185;100;     499.3;          47.5;         127;49;2022;ALL;non-disabled
Southampton - William E Norris;02750005;MATH;          97;52;           8;4;          89;48;          85;46;           4;2;         186;100;     500.8;          60.0;         129;58;2022;ALL;non-disabled
Southampton - William E Norris;02750005;SCI;          44;75;           9;15;          35;59;          15;25;           0;0;          59;100;     511.1;;;83;2022;ALL;non-disabled
Southborough - Albert S. Woodward Memorial School;02760050;ELA;          88;83;          26;25;          62;58;          18;17;           0;0;         106;99;     518.7;;;98;2022;ALL;non-disabled
Southborough - Albert S. Woodward Memorial School;02760050;MATH;          92;88;          42;40;          50;48;          13;12;           0;0;         105;98;     524.9;;;99;2022;ALL;non-disabled
Southborough - Margaret A Neary;02760020;ELA;         178;80;          22;10;         156;70;          44;20;           0;0;         222;100;     511.2;          54.0;         213;88;2022;ALL;non-disabled
Southborough - Margaret A Neary;02760020;MATH;         198;89;          56;25;         142;64;          23;10;           1;0;         222;100;     520.2;          63.4;         213;98;2022;ALL;non-disabled
Southborough - Margaret A Neary;02760020;SCI;          86;83;          21;20;          65;63;          18;17;           0;0;         104;99;     515.8;;;91;2022;ALL;non-disabled
Southborough - P Brent Trottier;02760305;ELA;         219;72;          41;13;         178;59;          83;27;           2;1;         304;99;     511.5;          47.7;         297;89;2022;ALL;non-disabled
Southborough - P Brent Trottier;02760305;MATH;         248;81;          93;30;         155;50;          59;19;           0;0;         307;100;     518.8;          55.0;         299;97;2022;ALL;non-disabled
Southborough - P Brent Trottier;02760305;SCI;          80;81;          19;19;          61;62;          19;19;           0;0;          99;100;     512.5;;;86;2022;ALL;non-disabled
Southbridge - Charlton Street;02770005;ELA;          25;17;           0;0;          25;17;          97;67;          22;15;         144;100;     484.8;          40.6;         102;10;2022;ALL;non-disabled
Southbridge - Charlton Street;02770005;MATH;          16;11;           0;0;          16;11;          75;54;          49;35;         140;99;     477.4;          40.3;          99;6;2022;ALL;non-disabled
Southbridge - Charlton Street;02770005;SCI;           5;10;           0;0;           5;10;          29;56;          18;35;          52;100;     476.8;;;4;2022;ALL;non-disabled
Southbridge - Southbridge Middle School;02770315;ELA;          48;16;           3;1;          45;15;         128;44;         116;40;         292;99;     477.8;          46.3;         277;3;2022;ALL;non-disabled
Southbridge - Southbridge Middle School;02770315;MATH;          42;14;           1;0;          41;14;         149;51;         102;35;         293;99;     478.8;          52.5;         273;7;2022;ALL;non-disabled
Southbridge - Southbridge Middle School;02770315;SCI;          19;16;           0;0;          19;16;          59;51;          38;33;         116;98;     479.9;;;8;2022;ALL;non-disabled
Southbridge - West Street;02770020;ELA;          19;12;           0;0;          19;12;         102;66;          34;22;         155;99;     480.8;          42.9;         103;5;2022;ALL;non-disabled
Southbridge - West Street;02770020;MATH;          19;12;           1;1;          18;12;          70;45;          67;43;         156;100;     475.4;          41.8;         103;4;2022;ALL;non-disabled
Southbridge - West Street;02770020;SCI;          11;20;           0;0;          11;20;          30;54;          15;27;          56;100;     480.4;;;8;2022;ALL;non-disabled
Southern Berkshire - Mt Everett Regional;07650505;ELA;          41;43;           3;3;          38;40;          41;43;          14;15;          96;99;     494.5;          52.1;          88;33;2022;ALL;non-disabled
Southern Berkshire - Mt Everett Regional;07650505;MATH;          21;22;           5;5;          16;17;          63;66;          12;13;          96;99;     488.6;          45.4;          88;23;2022;ALL;non-disabled
Southern Berkshire - Mt Everett Regional;07650505;SCI;          14;61;           2;9;          12;52;           7;30;           2;9;          23;96;     503.4;;;60;2022;ALL;non-disabled
Southern Berkshire - New Marlborough Central;07650018;ELA;           7;50;           2;14;           5;36;           5;36;           2;14;          14;100;     499.1;;;48;2022;ALL;non-disabled
Southern Berkshire - New Marlborough Central;07650018;MATH;           6;43;           1;7;           5;36;           6;43;           2;14;          14;100;     494.7;;;39;2022;ALL;non-disabled
Southern Berkshire - Undermountain;07650035;ELA;          40;42;           4;4;          36;38;          46;48;           9;9;          95;99;     496.4;          54.2;          68;39;2022;ALL;non-disabled
Southern Berkshire - Undermountain;07650035;MATH;          44;46;           4;4;          40;42;          39;41;          12;13;          95;99;     496.7;          52.7;          68;46;2022;ALL;non-disabled
Southern Berkshire - Undermountain;07650035;SCI;          19;49;           4;10;          15;38;          19;49;           1;3;          39;100;     501.6;;;55;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Powder Mill School;07660315;ELA;         146;49;          13;4;         133;44;         137;46;          17;6;         300;99;     498.3;          53.4;         210;45;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Powder Mill School;07660315;MATH;         162;55;          14;5;         148;50;         126;42;           9;3;         297;98;     501.4;          53.0;         207;59;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Powder Mill School;07660315;SCI;          39;49;           2;3;          37;47;          37;47;           3;4;          79;100;     498.0;;;43;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Southwick Regional School;07660505;ELA;          93;48;           7;4;          86;45;          86;45;          13;7;         192;98;     497.9;          48.5;         182;44;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Southwick Regional School;07660505;MATH;          72;37;          15;8;          57;29;         113;58;          10;5;         195;99;     498.2;          57.4;         185;51;2022;ALL;non-disabled
Southwick-Tolland-Granville Regional School District - Southwick Regional School;07660505;SCI;          51;54;           5;5;          46;48;          41;43;           3;3;          95;100;     502.0;;;56;2022;ALL;non-disabled
Spencer-E Brookfield - East Brookfield Elementary;07670008;ELA;          37;58;           8;13;          29;45;          26;41;           1;2;          64;100;     506.3;          69.5;          48;74;2022;ALL;non-disabled
Spencer-E Brookfield - East Brookfield Elementary;07670008;MATH;          35;56;           1;2;          34;54;          27;43;           1;2;          63;98;     499.8;          66.8;          47;55;2022;ALL;non-disabled
Spencer-E Brookfield - East Brookfield Elementary;07670008;SCI;          10;59;           2;12;           8;47;           6;35;           1;6;          17;100;     507.1;;;73;2022;ALL;non-disabled
Spencer-E Brookfield - Knox Trail Middle School;07670415;ELA;          92;29;           9;3;          83;27;         183;58;          38;12;         313;100;     490.8;          44.5;         307;22;2022;ALL;non-disabled
Spencer-E Brookfield - Knox Trail Middle School;07670415;MATH;          71;23;           3;1;          68;22;         199;63;          44;14;         314;100;     488.1;          45.4;         307;22;2022;ALL;non-disabled
Spencer-E Brookfield - Knox Trail Middle School;07670415;SCI;          89;47;          11;6;          78;41;          83;44;          16;9;         188;100;     497.2;;;41;2022;ALL;non-disabled
Spencer-E Brookfield - Wire Village School;07670040;ELA;          37;32;           1;1;          36;31;          64;56;          14;12;         115;100;     492.1;          53.7;          56;25;2022;ALL;non-disabled
Spencer-E Brookfield - Wire Village School;07670040;MATH;          27;23;           1;1;          26;23;          64;56;          24;21;         115;100;     487.1;          55.3;          57;19;2022;ALL;non-disabled
Springfield - Alfred G. Zanetti Montessori Magnet School;02810095;ELA;         107;57;           9;5;          98;52;          78;41;           4;2;         189;99;     502.7;          51.9;         154;62;2022;ALL;non-disabled
Springfield - Alfred G. Zanetti Montessori Magnet School;02810095;MATH;          81;43;          10;5;          71;38;         101;54;           6;3;         188;98;     498.7;          49.1;         151;52;2022;ALL;non-disabled
Springfield - Alfred G. Zanetti Montessori Magnet School;02810095;SCI;          39;60;           8;12;          31;48;          23;35;           3;5;          65;98;     505.1;;;67;2022;ALL;non-disabled
Springfield - Alice B Beal Elementary;02810175;ELA;          38;42;           3;3;          35;38;          42;46;          11;12;          91;100;     495.3;          56.4;          56;35;2022;ALL;non-disabled
Springfield - Alice B Beal Elementary;02810175;MATH;          22;24;           1;1;          21;23;          57;63;          12;13;          91;100;     488.6;          62.4;          56;23;2022;ALL;non-disabled
Springfield - Alice B Beal Elementary;02810175;SCI;           7;23;           1;3;           6;20;          20;67;           3;10;          30;100;     490.4;;;25;2022;ALL;non-disabled
Springfield - Arthur T Talmadge;02810165;ELA;          17;26;           1;2;          16;24;          41;62;           8;12;          66;100;     491.4;          65.6;          44;23;2022;ALL;non-disabled
Springfield - Arthur T Talmadge;02810165;MATH;          17;26;           0;0;          17;26;          43;65;           6;9;          66;100;     490.7;          58.1;          44;27;2022;ALL;non-disabled
Springfield - Arthur T Talmadge;02810165;SCI;           5;24;           0;0;           5;24;          13;62;           3;14;          21;100;     490.0;;;25;2022;ALL;non-disabled
Springfield - Brightwood;02810025;ELA;          24;21;           0;0;          24;21;          64;56;          26;23;         114;100;     484.5;          52.8;          70;9;2022;ALL;non-disabled
Springfield - Brightwood;02810025;MATH;          16;14;           0;0;          16;14;          63;56;          34;30;         113;99;     480.0;          55.1;          70;8;2022;ALL;non-disabled
Springfield - Brightwood;02810025;SCI;           6;22;           0;0;           6;22;          17;63;           4;15;          27;100;     489.1;;;23;2022;ALL;non-disabled
Springfield - Chestnut Accelerated Middle School (Talented and Gifted);02810367;ELA;         130;59;          20;9;         110;50;          88;40;           3;1;         221;99;     504.5;          48.1;         202;68;2022;ALL;non-disabled
Springfield - Chestnut Accelerated Middle School (Talented and Gifted);02810367;MATH;          92;42;          10;5;          82;37;         126;57;           2;1;         220;99;     498.8;          35.1;         201;52;2022;ALL;non-disabled
Springfield - Chestnut Accelerated Middle School (Talented and Gifted);02810367;SCI;          51;65;           9;11;          42;53;          27;34;           1;1;          79;100;     506.7;;;72;2022;ALL;non-disabled
Springfield - Conservatory of the Arts;02810475;ELA;          26;25;           2;2;          24;23;          54;51;          25;24;         105;99;     484.3;          33.7;          67;9;2022;ALL;non-disabled
Springfield - Conservatory of the Arts;02810475;MATH;           1;1;           0;0;           1;1;          68;64;          37;35;         106;100;     474.0;          20.7;          68;3;2022;ALL;non-disabled
Springfield - Conservatory of the Arts;02810475;SCI;           4;11;           0;0;           4;11;          22;59;          11;30;          37;100;     481.1;;;9;2022;ALL;non-disabled
Springfield - Daniel B Brunton;02810035;ELA;          41;33;           4;3;          37;29;          59;47;          26;21;         126;99;     488.7;          39.0;          85;17;2022;ALL;non-disabled
Springfield - Daniel B Brunton;02810035;MATH;          18;14;           3;2;          15;12;          69;55;          39;31;         126;100;     480.3;          45.9;          85;8;2022;ALL;non-disabled
Springfield - Daniel B Brunton;02810035;SCI;          12;26;           1;2;          11;24;          13;28;          21;46;          46;100;     480.0;;;8;2022;ALL;non-disabled
Springfield - Edward P. Boland School;02810010;ELA;          43;40;           2;2;          41;38;          56;52;           8;7;         107;100;     494.5;          66.9;          69;33;2022;ALL;non-disabled
Springfield - Edward P. Boland School;02810010;MATH;          24;22;           3;3;          21;20;          73;68;          10;9;         107;100;     490.0;          67.5;          68;25;2022;ALL;non-disabled
Springfield - Edward P. Boland School;02810010;SCI;          15;32;           2;4;          13;28;          28;60;           4;9;          47;100;     493.8;;;33;2022;ALL;non-disabled
Springfield - Elias Brookings;02810030;ELA;          13;16;           2;2;          11;14;          49;60;          19;23;          81;100;     483.1;          47.8;          48;8;2022;ALL;non-disabled
Springfield - Elias Brookings;02810030;MATH;          23;29;           2;3;          21;26;          43;54;          14;18;          80;100;     486.7;          59.7;          48;18;2022;ALL;non-disabled
Springfield - Elias Brookings;02810030;SCI;           5;17;           0;0;           5;17;          15;52;           9;31;          29;100;     480.1;;;8;2022;ALL;non-disabled
Springfield - Emergence Academy;02810318;ELA;           0;0;           0;0;           0;0;           2;11;          17;89;          19;100;     451.1;;          12;1;2022;ALL;non-disabled
Springfield - Emergence Academy;02810318;MATH;           0;0;           0;0;           0;0;           5;26;          14;74;          19;100;     461.6;;          12;1;2022;ALL;non-disabled
Springfield - Forest Park Middle;02810325;ELA;          68;22;           0;0;          68;22;         156;51;          79;26;         303;99;     483.0;          46.3;         276;8;2022;ALL;non-disabled
Springfield - Forest Park Middle;02810325;MATH;          53;18;           4;1;          49;16;         186;62;          61;20;         300;98;     483.5;          49.2;         277;12;2022;ALL;non-disabled
Springfield - Forest Park Middle;02810325;SCI;          24;20;           0;0;          24;20;          62;51;          36;30;         122;96;     480.1;;;8;2022;ALL;non-disabled
Springfield - Frank H Freedman;02810075;ELA;          40;43;           6;7;          34;37;          46;50;           6;7;          92;100;     496.8;          54.1;          61;40;2022;ALL;non-disabled
Springfield - Frank H Freedman;02810075;MATH;          22;24;           2;2;          20;22;          57;63;          12;13;          91;100;     489.9;          57.0;          60;25;2022;ALL;non-disabled
Springfield - Frank H Freedman;02810075;SCI;          13;50;           3;12;          10;38;          11;42;           2;8;          26;100;     499.1;;;46;2022;ALL;non-disabled
Springfield - Frederick Harris;02810080;ELA;          65;36;           9;5;          56;31;          97;54;          17;9;         179;100;     494.4;          57.2;         120;33;2022;ALL;non-disabled
Springfield - Frederick Harris;02810080;MATH;          68;38;           7;4;          61;34;          92;52;          18;10;         178;99;     495.1;          65.3;         120;41;2022;ALL;non-disabled
Springfield - Frederick Harris;02810080;SCI;          24;47;           2;4;          22;43;          20;39;           7;14;          51;98;     494.2;;;34;2022;ALL;non-disabled
Springfield - German Gerena Community School;02810195;ELA;          49;30;           3;2;          46;28;          97;59;          18;11;         164;100;     491.8;          62.8;         105;24;2022;ALL;non-disabled
Springfield - German Gerena Community School;02810195;MATH;          31;19;           0;0;          31;19;         102;63;          30;18;         163;100;     486.1;          65.6;         105;17;2022;ALL;non-disabled
Springfield - German Gerena Community School;02810195;SCI;          12;24;           1;2;          11;22;          29;57;          10;20;          51;100;     488.3;;;21;2022;ALL;non-disabled
Springfield - Glenwood;02810065;ELA;          30;28;           0;0;          30;28;          59;55;          19;18;         108;99;     487.0;          49.6;          72;14;2022;ALL;non-disabled
Springfield - Glenwood;02810065;MATH;          19;18;           0;0;          19;18;          68;63;          21;19;         108;99;     483.9;          57.5;          72;13;2022;ALL;non-disabled
Springfield - Glenwood;02810065;SCI;          10;29;           0;0;          10;29;          16;46;           9;26;          35;100;     484.5;;;14;2022;ALL;non-disabled
Springfield - Glickman Elementary;02810068;ELA;          23;31;           0;0;          23;31;          43;58;           8;11;          74;99;     491.3;          56.1;          45;23;2022;ALL;non-disabled
Springfield - Glickman Elementary;02810068;MATH;          16;22;           3;4;          13;18;          43;58;          15;20;          74;99;     486.7;          60.7;          45;18;2022;ALL;non-disabled
Springfield - Glickman Elementary;02810068;SCI;           4;15;           0;0;           4;15;          20;77;           2;8;          26;100;     488.0;;;21;2022;ALL;non-disabled
Springfield - Hiram L Dorman;02810050;ELA;          15;16;           1;1;          14;15;          58;62;          20;22;          93;98;     483.4;          48.9;          57;8;2022;ALL;non-disabled
Springfield - Hiram L Dorman;02810050;MATH;          11;12;           1;1;          10;11;          57;61;          26;28;          94;100;     480.0;          56.8;          58;8;2022;ALL;non-disabled
Springfield - Hiram L Dorman;02810050;SCI;           4;15;           0;0;           4;15;          17;65;           5;19;          26;93;     481.8;;;10;2022;ALL;non-disabled
Springfield - Homer Street;02810085;ELA;          43;32;           4;3;          39;29;          74;56;          16;12;         133;100;     493.1;          58.3;          83;28;2022;ALL;non-disabled
Springfield - Homer Street;02810085;MATH;          50;38;           1;1;          49;37;          64;48;          19;14;         133;100;     491.2;          62.9;          83;28;2022;ALL;non-disabled
Springfield - Homer Street;02810085;SCI;          15;30;           0;0;          15;30;          29;58;           6;12;          50;100;     490.8;;;26;2022;ALL;non-disabled
Springfield - Impact Prep at Chestnut;02810366;ELA;          16;12;           0;0;          16;12;          59;45;          56;43;         131;96;     475.3;          34.6;         110;2;2022;ALL;non-disabled
Springfield - Impact Prep at Chestnut;02810366;MATH;           8;6;           1;1;           7;5;          67;50;          59;44;         134;99;     473.6;          30.1;         113;3;2022;ALL;non-disabled
Springfield - Impact Prep at Chestnut;02810366;SCI;           7;15;           0;0;           7;15;          22;46;          19;40;          48;98;     477.1;;;5;2022;ALL;non-disabled
Springfield - Indian Orchard Elementary;02810100;ELA;          40;27;           2;1;          38;26;          87;59;          21;14;         148;100;     488.0;          47.7;          91;15;2022;ALL;non-disabled
Springfield - Indian Orchard Elementary;02810100;MATH;          22;15;           1;1;          21;14;          83;56;          43;29;         148;99;     480.4;          38.0;          90;9;2022;ALL;non-disabled
Springfield - Indian Orchard Elementary;02810100;SCI;          10;20;           1;2;           9;18;          30;60;          10;20;          50;98;     485.3;;;16;2022;ALL;non-disabled
Springfield - John F Kennedy Middle;02810328;ELA;          45;18;           5;2;          40;16;         143;56;          69;27;         257;98;     481.2;          49.7;         232;5;2022;ALL;non-disabled
Springfield - John F Kennedy Middle;02810328;MATH;          19;7;           1;0;          18;7;         159;62;          78;30;         256;98;     477.3;          40.3;         236;6;2022;ALL;non-disabled
Springfield - John F Kennedy Middle;02810328;SCI;           8;9;           0;0;           8;9;          48;52;          36;39;          92;96;     476.0;;;4;2022;ALL;non-disabled
Springfield - John J Duggan Academy;02810320;ELA;          91;28;           9;3;          82;25;         159;49;          73;23;         323;99;     488.3;          54.0;         300;16;2022;ALL;non-disabled
Springfield - John J Duggan Academy;02810320;MATH;          62;19;           5;2;          57;18;         207;64;          53;16;         322;99;     485.6;          53.8;         302;16;2022;ALL;non-disabled
Springfield - John J Duggan Academy;02810320;SCI;          16;14;           2;2;          14;12;          61;54;          36;32;         113;98;     478.7;;;7;2022;ALL;non-disabled
Springfield - Kensington International School;02810110;ELA;          22;35;           2;3;          20;32;          27;44;          13;21;          62;100;     489.9;          51.9;          39;20;2022;ALL;non-disabled
Springfield - Kensington International School;02810110;MATH;          15;24;           0;0;          15;24;          38;61;           9;15;          62;100;     487.1;          59.3;          39;19;2022;ALL;non-disabled
Springfield - Kensington International School;02810110;SCI;           5;28;           0;0;           5;28;           9;50;           4;22;          18;100;     488.4;;;22;2022;ALL;non-disabled
Springfield - Kiley Academy;02810316;ELA;          34;25;           0;0;          34;25;          72;54;          28;21;         134;100;     486.3;          56.5;         125;13;2022;ALL;non-disabled
Springfield - Kiley Academy;02810316;MATH;          24;18;           1;1;          23;17;          78;59;          30;23;         132;99;     482.7;          44.7;         124;11;2022;ALL;non-disabled
Springfield - Kiley Prep;02810315;ELA;          22;21;           1;1;          21;20;          53;50;          30;29;         105;98;     480.2;          40.8;          86;4;2022;ALL;non-disabled
Springfield - Kiley Prep;02810315;MATH;           7;7;           0;0;           7;7;          60;58;          36;35;         103;97;     475.8;          32.2;          87;4;2022;ALL;non-disabled
Springfield - Liberty;02810115;ELA;          25;24;           1;1;          24;23;          58;56;          20;19;         103;99;     485.2;          44.5;          61;11;2022;ALL;non-disabled
Springfield - Liberty;02810115;MATH;          19;18;           1;1;          18;17;          50;49;          34;33;         103;100;     479.3;          35.8;          60;7;2022;ALL;non-disabled
Springfield - Liberty;02810115;SCI;           6;22;           0;0;           6;22;           7;26;          14;52;          27;100;     476.9;;;5;2022;ALL;non-disabled
Springfield - Lincoln;02810120;ELA;          20;14;           1;1;          19;13;          81;57;          42;29;         143;99;     480.6;          49.0;          85;5;2022;ALL;non-disabled
Springfield - Lincoln;02810120;MATH;          13;9;           1;1;          12;8;          79;55;          51;36;         143;99;     474.7;          49.2;          86;4;2022;ALL;non-disabled
Springfield - Lincoln;02810120;SCI;           7;17;           0;0;           7;17;          26;62;           9;21;          42;96;     485.0;;;16;2022;ALL;non-disabled
Springfield - M Marcus Kiley Middle;02810330;ELA;          15;11;           0;0;          15;11;          79;56;          48;34;         142;97;     477.8;          37.8;         107;3;2022;ALL;non-disabled
Springfield - M Marcus Kiley Middle;02810330;MATH;           9;6;           1;1;           8;6;          71;50;          62;44;         142;98;     474.0;          27.2;         117;3;2022;ALL;non-disabled
Springfield - M Marcus Kiley Middle;02810330;SCI;          15;11;           0;0;          15;11;          62;46;          59;43;         136;94;     475.6;;;3;2022;ALL;non-disabled
Springfield - Mary A. Dryden Veterans Memorial School;02810125;ELA;          40;47;           2;2;          38;45;          43;51;           2;2;          85;99;     498.9;          54.8;          51;47;2022;ALL;non-disabled
Springfield - Mary A. Dryden Veterans Memorial School;02810125;MATH;          30;35;           2;2;          28;33;          51;59;           5;6;          86;100;     495.2;          44.3;          52;41;2022;ALL;non-disabled
Springfield - Mary A. Dryden Veterans Memorial School;02810125;SCI;          14;54;           3;12;          11;42;          12;46;           0;0;          26;100;     505.4;;;68;2022;ALL;non-disabled
Springfield - Mary M Lynch;02810140;ELA;          16;18;           0;0;          16;18;          59;66;          15;17;          90;98;     484.7;          39.8;          64;10;2022;ALL;non-disabled
Springfield - Mary M Lynch;02810140;MATH;          11;12;           0;0;          11;12;          54;60;          25;28;          90;98;     480.4;          44.7;          64;9;2022;ALL;non-disabled
Springfield - Mary M Lynch;02810140;SCI;           7;23;           1;3;           6;19;          15;48;           9;29;          31;97;     482.7;;;12;2022;ALL;non-disabled
Springfield - Mary M Walsh;02810155;ELA;          28;35;           2;2;          26;32;          48;59;           5;6;          81;100;     494.4;          53.8;          54;33;2022;ALL;non-disabled
Springfield - Mary M Walsh;02810155;MATH;          26;32;           1;1;          25;31;          49;60;           6;7;          81;100;     492.1;          59.4;          54;31;2022;ALL;non-disabled
Springfield - Mary M Walsh;02810155;SCI;          11;41;           1;4;          10;37;          14;52;           2;7;          27;100;     494.4;;;34;2022;ALL;non-disabled
Springfield - Mary O Pottenger;02810145;ELA;          71;48;           6;4;          65;44;          71;48;           7;5;         149;99;     498.8;          55.5;          86;47;2022;ALL;non-disabled
Springfield - Mary O Pottenger;02810145;MATH;          55;37;           7;5;          48;32;          79;53;          16;11;         150;100;     495.1;          54.0;          87;41;2022;ALL;non-disabled
Springfield - Mary O Pottenger;02810145;SCI;          15;39;           2;5;          13;34;          19;50;           4;11;          38;100;     495.2;;;36;2022;ALL;non-disabled
Springfield - Milton Bradley School;02810023;ELA;          32;21;           1;1;          31;21;          89;60;          28;19;         149;99;     484.9;          48.5;          98;10;2022;ALL;non-disabled
Springfield - Milton Bradley School;02810023;MATH;          29;20;           1;1;          28;19;         100;68;          18;12;         147;99;     487.6;          54.4;          96;20;2022;ALL;non-disabled
Springfield - Milton Bradley School;02810023;SCI;           4;9;           0;0;           4;9;          29;67;          10;23;          43;100;     483.2;;;12;2022;ALL;non-disabled
Springfield - Rebecca M Johnson;02810055;ELA;          36;25;           4;3;          32;23;          80;56;          26;18;         142;100;     489.2;          54.7;          78;18;2022;ALL;non-disabled
Springfield - Rebecca M Johnson;02810055;MATH;          22;15;           0;0;          22;15;          87;60;          37;25;         146;100;     482.8;          53.7;          80;12;2022;ALL;non-disabled
Springfield - Rebecca M Johnson;02810055;SCI;          15;27;           0;0;          15;27;          31;55;          10;18;          56;100;     487.5;;;20;2022;ALL;non-disabled
Springfield - Rise Academy at Van Sickle;02810480;ELA;          24;13;           0;0;          24;13;          91;49;          71;38;         186;97;     477.0;          42.6;         167;2;2022;ALL;non-disabled
Springfield - Rise Academy at Van Sickle;02810480;MATH;          11;6;           0;0;          11;6;          96;54;          70;40;         177;93;     473.8;          31.4;         163;3;2022;ALL;non-disabled
Springfield - Rise Academy at Van Sickle;02810480;SCI;          18;22;           1;1;          17;21;          40;49;          24;29;          82;92;     483.4;;;13;2022;ALL;non-disabled
Springfield - STEM Middle Academy;02810350;ELA;          71;35;           7;3;          64;32;          99;49;          32;16;         202;100;     492.1;          50.8;         199;25;2022;ALL;non-disabled
Springfield - STEM Middle Academy;02810350;MATH;          39;19;           2;1;          37;18;         121;60;          42;21;         202;100;     484.5;          37.0;         198;14;2022;ALL;non-disabled
Springfield - STEM Middle Academy;02810350;SCI;          25;34;           2;3;          23;32;          43;59;           5;7;          73;100;     494.1;;;33;2022;ALL;non-disabled
Springfield - Samuel Bowles;02810020;ELA;          15;20;           0;0;          15;20;          51;68;           9;12;          75;100;     486.8;          48.0;          40;13;2022;ALL;non-disabled
Springfield - Samuel Bowles;02810020;MATH;          15;20;           2;3;          13;17;          49;65;          11;15;          75;100;     487.9;          58.7;          39;21;2022;ALL;non-disabled
Springfield - Samuel Bowles;02810020;SCI;           3;14;           0;0;           3;14;          13;62;           5;24;          21;100;     481.4;;;9;2022;ALL;non-disabled
Springfield - South End Middle School;02810355;ELA;          22;15;           1;1;          21;14;          86;58;          40;27;         148;98;     479.8;          44.5;         141;4;2022;ALL;non-disabled
Springfield - South End Middle School;02810355;MATH;          13;9;           0;0;          13;9;          81;55;          54;36;         148;98;     476.2;          36.2;         139;5;2022;ALL;non-disabled
Springfield - South End Middle School;02810355;SCI;           2;4;           0;0;           2;4;          26;46;          28;50;          56;97;     472.3;;;2;2022;ALL;non-disabled
Springfield - Springfield International Academy at Johnson;02810215;ELA;           0;0;           0;0;           0;0;           3;25;           9;75;          12;100;     459.8;;           9;1;2022;ALL;non-disabled
Springfield - Springfield International Academy at Johnson;02810215;MATH;           1;8;           0;0;           1;8;           3;25;           8;67;          12;100;     461.8;;           9;1;2022;ALL;non-disabled
