School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Quincy - Atherton Hough;02430040;MATH;          13;21;           2;3;          11;18;          33;53;          16;26;          62;99;     484.9;          46.6;          42;45;2022;ALL;low-income
Quincy - Atherton Hough;02430040;SCI;           7;29;           0;0;           7;29;           9;38;           8;33;          24;100;     484.7;;;41;2022;ALL;low-income
Quincy - Atlantic Middle;02430305;ELA;         110;41;          13;5;          97;36;          98;36;          62;23;         270;100;     491.5;          52.8;         260;69;2022;ALL;low-income
Quincy - Atlantic Middle;02430305;MATH;         109;41;          19;7;          90;33;         124;46;          36;13;         269;99;     495.1;          51.9;         262;87;2022;ALL;low-income
Quincy - Atlantic Middle;02430305;SCI;          44;45;           7;7;          37;38;          34;35;          19;20;          97;99;     493.8;;;78;2022;ALL;low-income
Quincy - Beechwood Knoll Elementary;02430020;ELA;          51;49;           2;2;          49;47;          45;43;           8;8;         104;100;     497.8;          55.5;          73;92;2022;ALL;low-income
Quincy - Beechwood Knoll Elementary;02430020;MATH;          46;44;           3;3;          43;41;          49;47;           9;9;         104;100;     496.0;          53.5;          73;89;2022;ALL;low-income
Quincy - Beechwood Knoll Elementary;02430020;SCI;          30;77;           6;15;          24;62;           7;18;           2;5;          39;100;     511.3;;;99;2022;ALL;low-income
Quincy - Broad Meadows Middle;02430310;ELA;          54;30;           7;4;          47;26;          79;44;          46;26;         179;99;     486.5;          48.9;         175;43;2022;ALL;low-income
Quincy - Broad Meadows Middle;02430310;MATH;          36;20;           5;3;          31;18;          95;54;          46;26;         177;98;     483.8;          41.4;         172;40;2022;ALL;low-income
Quincy - Broad Meadows Middle;02430310;SCI;          18;34;           0;0;          18;34;          21;40;          14;26;          53;97;     487.0;;;51;2022;ALL;low-income
Quincy - Central Middle;02430315;ELA;         146;57;          33;13;         113;44;          86;34;          23;9;         255;100;     503.2;          57.9;         247;98;2022;ALL;low-income
Quincy - Central Middle;02430315;MATH;         130;51;          33;13;          97;38;         106;42;          19;7;         255;100;     502.5;          54.2;         247;98;2022;ALL;low-income
Quincy - Central Middle;02430315;SCI;          57;62;          16;17;          41;45;          25;27;          10;11;          92;100;     506.7;;;98;2022;ALL;low-income
Quincy - Charles A Bernazzani Elementary;02430025;ELA;          19;33;           3;5;          16;28;          32;55;           7;12;          58;98;     492.0;          44.2;          38;72;2022;ALL;low-income
Quincy - Charles A Bernazzani Elementary;02430025;MATH;          26;45;           4;7;          22;38;          20;34;          12;21;          58;98;     492.6;          64.7;          39;79;2022;ALL;low-income
Quincy - Charles A Bernazzani Elementary;02430025;SCI;           7;44;           2;13;           5;31;           9;56;           0;0;          16;95;     504.4;;;97;2022;ALL;low-income
Quincy - Clifford H Marshall Elementary;02430055;ELA;          26;27;           3;3;          23;24;          53;55;          17;18;          96;100;     488.5;          61.0;          42;53;2022;ALL;low-income
Quincy - Clifford H Marshall Elementary;02430055;MATH;          32;33;           3;3;          29;30;          44;46;          20;21;          96;100;     488.7;          54.8;          42;63;2022;ALL;low-income
Quincy - Francis W Parker;02430075;ELA;          42;41;           6;6;          36;35;          48;47;          13;13;         103;100;     496.4;          56.9;          64;88;2022;ALL;low-income
Quincy - Francis W Parker;02430075;MATH;          40;39;           4;4;          36;35;          51;50;          12;12;         103;100;     494.0;          48.3;          64;84;2022;ALL;low-income
Quincy - Francis W Parker;02430075;SCI;          10;29;           3;9;           7;20;          19;54;           6;17;          35;100;     492.7;;;74;2022;ALL;low-income
Quincy - Lincoln-Hancock Community School;02430035;ELA;          33;30;           1;1;          32;29;          56;51;          21;19;         110;100;     489.0;          38.0;          53;56;2022;ALL;low-income
Quincy - Lincoln-Hancock Community School;02430035;MATH;          40;36;           2;2;          38;35;          44;40;          26;24;         110;100;     487.1;          56.4;          53;55;2022;ALL;low-income
Quincy - Merrymount;02430060;ELA;          17;40;           5;12;          12;29;          24;57;           1;2;          42;100;     502.2;          58.7;          29;97;2022;ALL;low-income
Quincy - Merrymount;02430060;MATH;          21;50;           3;7;          18;43;          18;43;           3;7;          42;100;     500.8;          66.0;          29;97;2022;ALL;low-income
Quincy - Merrymount;02430060;SCI;           5;38;           1;8;           4;31;           7;54;           1;8;          13;100;     497.2;;;88;2022;ALL;low-income
Quincy - Montclair;02430065;ELA;          45;38;           2;2;          43;36;          61;51;          13;11;         119;100;     493.7;          49.2;          66;79;2022;ALL;low-income
Quincy - Montclair;02430065;MATH;          60;50;           2;2;          58;49;          48;40;          11;9;         119;100;     497.2;          50.4;          65;92;2022;ALL;low-income
Quincy - Montclair;02430065;SCI;          12;32;           0;0;          12;32;          18;49;           7;19;          37;100;     491.1;;;68;2022;ALL;low-income
Quincy - Point Webster Middle;02430325;ELA;          71;32;           7;3;          64;28;         108;48;          46;20;         225;100;     489.8;          52.9;         218;60;2022;ALL;low-income
Quincy - Point Webster Middle;02430325;MATH;          55;24;           4;2;          51;23;         107;48;          63;28;         225;100;     484.1;          39.5;         218;41;2022;ALL;low-income
Quincy - Point Webster Middle;02430325;SCI;          36;34;           5;5;          31;29;          55;52;          15;14;         106;99;     490.9;;;67;2022;ALL;low-income
Quincy - Snug Harbor Community School;02430090;ELA;          23;20;           2;2;          21;18;          60;53;          31;27;         114;100;     486.4;          48.8;          78;42;2022;ALL;low-income
Quincy - Snug Harbor Community School;02430090;MATH;          23;20;           2;2;          21;18;          55;48;          36;32;         114;100;     483.4;          46.7;          78;38;2022;ALL;low-income
Quincy - Snug Harbor Community School;02430090;SCI;          10;28;           1;3;           9;25;          17;47;           9;25;          36;100;     485.8;;;46;2022;ALL;low-income
Quincy - South West Middle School;02430320;ELA;          65;25;           6;2;          59;23;         108;41;          88;34;         261;98;     484.1;          42.7;         224;30;2022;ALL;low-income
Quincy - South West Middle School;02430320;MATH;          52;20;           7;3;          45;17;         134;52;          74;28;         260;98;     484.4;          44.1;         224;43;2022;ALL;low-income
Quincy - South West Middle School;02430320;SCI;          37;28;           5;4;          32;24;          57;43;          38;29;         132;99;     485.7;;;46;2022;ALL;low-income
Quincy - Squantum;02430095;ELA;          24;36;           3;5;          21;32;          23;35;          19;29;          66;100;     494.8;          44.2;          40;84;2022;ALL;low-income
Quincy - Squantum;02430095;MATH;          25;38;           1;2;          24;36;          19;29;          22;33;          66;100;     491.5;          48.7;          40;75;2022;ALL;low-income
Quincy - Squantum;02430095;SCI;           9;39;           1;4;           8;35;           7;30;           7;30;          23;100;     492.3;;;72;2022;ALL;low-income
Quincy - Wollaston School;02430110;ELA;          44;51;           2;2;          42;49;          37;43;           5;6;          86;100;     497.8;          58.3;          52;92;2022;ALL;low-income
Quincy - Wollaston School;02430110;MATH;          37;43;           1;1;          36;42;          45;52;           4;5;          86;100;     497.2;          58.2;          52;92;2022;ALL;low-income
Quincy - Wollaston School;02430110;SCI;          15;60;           1;4;          14;56;           7;28;           3;12;          25;100;     500.9;;;94;2022;ALL;low-income
Ralph C Mahar - Ralph C Mahar Regional;07550505;ELA;          22;16;           0;0;          22;16;          70;50;          49;35;         141;98;     479.1;          47.5;         120;13;2022;ALL;low-income
Ralph C Mahar - Ralph C Mahar Regional;07550505;MATH;          24;17;           0;0;          24;17;          71;51;          44;32;         139;97;     480.0;          55.6;         114;26;2022;ALL;low-income
Ralph C Mahar - Ralph C Mahar Regional;07550505;SCI;          26;32;           0;0;          26;32;          33;40;          23;28;          82;95;     485.1;;;43;2022;ALL;low-income
Randolph - Elizabeth G Lyons Elementary;02440020;ELA;          20;19;           2;2;          18;17;          68;66;          15;15;         103;95;     487.2;          46.9;          63;46;2022;ALL;low-income
Randolph - Elizabeth G Lyons Elementary;02440020;MATH;          19;18;           2;2;          17;16;          58;56;          27;26;         104;98;     481.4;          46.1;          63;29;2022;ALL;low-income
Randolph - Elizabeth G Lyons Elementary;02440020;SCI;           9;29;           0;0;           9;29;          14;45;           8;26;          31;94;     486.9;;;51;2022;ALL;low-income
Randolph - J F Kennedy Elementary;02440018;ELA;          27;23;           2;2;          25;22;          57;50;          31;27;         115;97;     488.4;          60.2;          66;53;2022;ALL;low-income
Randolph - J F Kennedy Elementary;02440018;MATH;          19;16;           1;1;          18;15;          62;53;          37;31;         118;100;     482.7;          51.7;          70;35;2022;ALL;low-income
Randolph - J F Kennedy Elementary;02440018;SCI;           6;17;           0;0;           6;17;          18;51;          11;31;          35;100;     478.7;;;20;2022;ALL;low-income
Randolph - Margaret L Donovan;02440015;ELA;          24;21;           0;0;          24;21;          61;54;          29;25;         114;100;     484.7;          48.9;          72;33;2022;ALL;low-income
Randolph - Margaret L Donovan;02440015;MATH;          22;19;           2;2;          20;18;          53;46;          39;34;         114;100;     481.8;          53.7;          72;31;2022;ALL;low-income
Randolph - Margaret L Donovan;02440015;SCI;           6;19;           1;3;           5;16;          17;53;           9;28;          32;100;     479.7;;;24;2022;ALL;low-income
Randolph - Martin E Young Elementary;02440040;ELA;          10;14;           0;0;          10;14;          47;64;          16;22;          73;99;     488.6;          43.2;          38;53;2022;ALL;low-income
Randolph - Martin E Young Elementary;02440040;MATH;          20;27;           2;3;          18;25;          36;49;          17;23;          73;100;     491.6;          48.1;          37;76;2022;ALL;low-income
Randolph - Martin E Young Elementary;02440040;SCI;           3;13;           0;0;           3;13;          14;58;           7;29;          24;100;     483.5;;;36;2022;ALL;low-income
Randolph - Randolph Community Middle;02440410;ELA;         109;28;           6;2;         103;26;         163;41;         124;31;         396;100;     484.3;          49.8;         383;32;2022;ALL;low-income
Randolph - Randolph Community Middle;02440410;MATH;          79;20;           8;2;          71;18;         203;52;         112;28;         394;100;     482.7;          44.1;         378;35;2022;ALL;low-income
Randolph - Randolph Community Middle;02440410;SCI;          30;22;           3;2;          27;20;          61;44;          47;34;         138;100;     479.3;;;22;2022;ALL;low-income
Reading - Alice M Barrows;02460002;ELA;           7;37;           0;0;           7;37;           8;42;           4;21;          19;100;     490.2;;          13;63;2022;ALL;low-income
Reading - Alice M Barrows;02460002;MATH;           6;32;           0;0;           6;32;          10;53;           3;16;          19;100;     486.7;;          13;53;2022;ALL;low-income
Reading - Arthur W Coolidge Middle;02460305;ELA;          18;46;           3;8;          15;38;          13;33;           8;21;          39;100;     496.4;          66.8;          37;88;2022;ALL;low-income
Reading - Arthur W Coolidge Middle;02460305;MATH;          13;35;           2;5;          11;30;          18;49;           6;16;          37;95;     492.5;          61.2;          34;79;2022;ALL;low-income
Reading - Arthur W Coolidge Middle;02460305;SCI;           5;50;           0;0;           5;50;           2;20;           3;30;          10;92;     493.6;;;;2022;ALL;low-income
Reading - Birch Meadow;02460005;ELA;           4;40;           0;0;           4;40;           4;40;           2;20;          10;100;     491.9;;           7;72;2022;ALL;low-income
Reading - Birch Meadow;02460005;MATH;           3;30;           1;10;           2;20;           4;40;           3;30;          10;100;     485.8;;           7;49;2022;ALL;low-income
Reading - J Warren Killam;02460017;ELA;           5;22;           0;0;           5;22;          14;61;           4;17;          23;100;     486.4;;          12;42;2022;ALL;low-income
Reading - J Warren Killam;02460017;MATH;           4;17;           0;0;           4;17;          17;74;           2;9;          23;100;     487.0;;          12;55;2022;ALL;low-income
Reading - Joshua Eaton;02460010;ELA;          17;53;           1;3;          16;50;          10;31;           5;16;          32;100;     496.2;;          15;88;2022;ALL;low-income
Reading - Joshua Eaton;02460010;MATH;          12;38;           0;0;          12;38;           9;28;          11;34;          32;100;     488.0;;          16;60;2022;ALL;low-income
Reading - Walter S Parker Middle;02460310;ELA;          20;29;           3;4;          17;25;          39;57;          10;14;          69;99;     491.5;          47.1;          67;69;2022;ALL;low-income
Reading - Walter S Parker Middle;02460310;MATH;          18;26;           1;1;          17;25;          39;57;          12;17;          69;99;     487.3;          47.1;          68;56;2022;ALL;low-income
Reading - Walter S Parker Middle;02460310;SCI;           8;32;           2;8;           6;24;          15;60;           2;8;          25;96;     493.4;;;77;2022;ALL;low-income
Reading - Wood End Elementary School;02460020;ELA;           4;31;           0;0;           4;31;           7;54;           2;15;          13;100;     490.3;;           6;63;2022;ALL;low-income
Reading - Wood End Elementary School;02460020;MATH;           2;15;           0;0;           2;15;           7;54;           4;31;          13;100;     481.3;;           6;29;2022;ALL;low-income
Revere - A. C. Whelan Elementary School;02480003;ELA;          50;18;           1;0;          49;18;         178;65;          46;17;         274;100;     485.6;          40.1;         178;38;2022;ALL;low-income
Revere - A. C. Whelan Elementary School;02480003;MATH;          64;23;           0;0;          64;23;         144;53;          66;24;         274;100;     483.4;          37.7;         178;38;2022;ALL;low-income
Revere - A. C. Whelan Elementary School;02480003;SCI;          21;24;           2;2;          19;21;          43;48;          25;28;          89;100;     485.0;;;43;2022;ALL;low-income
Revere - Abraham Lincoln;02480025;ELA;          41;23;           3;2;          38;22;         103;59;          31;18;         175;100;     486.2;          44.3;         115;41;2022;ALL;low-income
Revere - Abraham Lincoln;02480025;MATH;          48;27;           3;2;          45;26;          83;47;          45;26;         176;100;     485.5;          41.1;         115;47;2022;ALL;low-income
Revere - Abraham Lincoln;02480025;SCI;          10;17;           0;0;          10;17;          29;48;          21;35;          60;100;     478.8;;;21;2022;ALL;low-income
Revere - Beachmont Veterans Memorial School;02480013;ELA;          26;33;           1;1;          25;32;          45;57;           8;10;          79;100;     491.7;          55.9;          53;70;2022;ALL;low-income
Revere - Beachmont Veterans Memorial School;02480013;MATH;          24;30;           0;0;          24;30;          47;59;           8;10;          79;100;     490.3;          59.4;          53;70;2022;ALL;low-income
Revere - Beachmont Veterans Memorial School;02480013;SCI;           7;27;           1;4;           6;23;          12;46;           7;27;          26;100;     487.9;;;54;2022;ALL;low-income
Revere - Garfield Elementary School;02480056;ELA;          72;29;          12;5;          60;24;         124;50;          52;21;         248;99;     489.8;          57.0;         137;60;2022;ALL;low-income
Revere - Garfield Elementary School;02480056;MATH;          80;33;           7;3;          73;30;         119;49;          46;19;         245;100;     490.6;          55.9;         138;71;2022;ALL;low-income
Revere - Garfield Elementary School;02480056;SCI;          18;24;           3;4;          15;20;          39;52;          18;24;          75;100;     487.2;;;52;2022;ALL;low-income
Revere - Garfield Middle School;02480057;ELA;          92;24;          10;3;          82;22;         179;48;         105;28;         376;100;     483.8;          43.4;         359;29;2022;ALL;low-income
Revere - Garfield Middle School;02480057;MATH;          94;25;           8;2;          86;23;         201;54;          77;21;         372;99;     486.6;          52.3;         356;53;2022;ALL;low-income
Revere - Garfield Middle School;02480057;SCI;          33;27;           2;2;          31;25;          59;48;          31;25;         123;99;     486.3;;;48;2022;ALL;low-income
Revere - Paul Revere;02480050;ELA;          37;25;           0;0;          37;25;          83;55;          31;21;         151;100;     486.4;          47.2;         101;42;2022;ALL;low-income
Revere - Paul Revere;02480050;MATH;          36;24;           1;1;          35;23;          70;46;          45;30;         151;100;     481.7;          49.4;         101;30;2022;ALL;low-income
Revere - Paul Revere;02480050;SCI;          20;37;           1;2;          19;35;          22;41;          12;22;          54;100;     490.6;;;66;2022;ALL;low-income
Revere - Rumney Marsh Academy;02480014;ELA;         106;27;          15;4;          91;23;         172;44;         116;29;         394;100;     485.0;          43.1;         388;35;2022;ALL;low-income
Revere - Rumney Marsh Academy;02480014;MATH;          89;23;           6;2;          83;21;         209;54;          91;23;         389;99;     484.4;          45.7;         385;43;2022;ALL;low-income
Revere - Rumney Marsh Academy;02480014;SCI;          39;28;           1;1;          38;28;          68;50;          30;22;         137;99;     486.5;;;49;2022;ALL;low-income
Revere - Staff Sargent James J. Hill Elementary School;02480035;ELA;          48;22;           2;1;          46;21;         138;62;          36;16;         222;100;     486.9;          46.1;         140;45;2022;ALL;low-income
Revere - Staff Sargent James J. Hill Elementary School;02480035;MATH;          54;24;           7;3;          47;21;         123;56;          44;20;         221;100;     486.8;          41.9;         140;54;2022;ALL;low-income
Revere - Staff Sargent James J. Hill Elementary School;02480035;SCI;          18;25;           2;3;          16;23;          43;61;          10;14;          71;100;     489.7;;;63;2022;ALL;low-income
Revere - Susan B. Anthony Middle School;02480305;ELA;         106;28;          11;3;          95;25;         155;41;         118;31;         379;99;     484.7;          46.7;         356;33;2022;ALL;low-income
Revere - Susan B. Anthony Middle School;02480305;MATH;          67;18;           1;0;          66;17;         219;58;          92;24;         378;99;     482.6;          45.0;         356;35;2022;ALL;low-income
Revere - Susan B. Anthony Middle School;02480305;SCI;          30;23;           2;2;          28;21;          64;48;          39;29;         133;97;     485.5;;;45;2022;ALL;low-income
Richmond - Richmond Consolidated;02490005;ELA;          13;42;           1;3;          12;39;          15;48;           3;10;          31;100;     497.1;          50.5;          26;90;2022;ALL;low-income
Richmond - Richmond Consolidated;02490005;MATH;          13;42;           0;0;          13;42;          17;55;           1;3;          31;100;     496.0;          61.5;          26;89;2022;ALL;low-income
Richmond - Richmond Consolidated;02490005;SCI;           5;50;           0;0;           5;50;           4;40;           1;10;          10;100;     501.7;;;95;2022;ALL;low-income
Rising Tide Charter Public (District) - Rising Tide Charter Public School;04830305;ELA;          41;45;           5;5;          36;40;          37;41;          13;14;          91;98;     495.8;          48.2;          83;87;2022;ALL;low-income
Rising Tide Charter Public (District) - Rising Tide Charter Public School;04830305;MATH;          29;32;           1;1;          28;30;          49;53;          14;15;          92;99;     492.6;          41.8;          85;81;2022;ALL;low-income
Rising Tide Charter Public (District) - Rising Tide Charter Public School;04830305;SCI;          20;44;           4;9;          16;36;          21;47;           4;9;          45;98;     498.6;;;92;2022;ALL;low-income
River Valley Charter (District) - River Valley Charter School;04820050;ELA;           7;30;           0;0;           7;30;          13;57;           3;13;          23;100;     488.0;;          17;51;2022;ALL;low-income
River Valley Charter (District) - River Valley Charter School;04820050;MATH;           6;26;           0;0;           6;26;          13;57;           4;17;          23;100;     481.1;;          17;28;2022;ALL;low-income
Rochester - Rochester Memorial;02500005;ELA;          23;28;           1;1;          22;27;          47;57;          12;15;          82;99;     490.4;          41.7;          57;66;2022;ALL;low-income
Rochester - Rochester Memorial;02500005;MATH;          23;28;           1;1;          22;27;          49;59;          11;13;          83;99;     490.1;          46.4;          57;74;2022;ALL;low-income
Rochester - Rochester Memorial;02500005;SCI;          11;65;           0;0;          11;65;           6;35;           0;0;          17;94;     501.2;;;94;2022;ALL;low-income
Rockland - Jefferson Elementary School;02510060;ELA;          23;37;           3;5;          20;32;          31;49;           9;14;          63;98;     493.4;          46.9;          27;78;2022;ALL;low-income
Rockland - Jefferson Elementary School;02510060;MATH;          29;47;           6;10;          23;37;          21;34;          12;19;          62;98;     497.3;          59.0;          26;92;2022;ALL;low-income
Rockland - John W Rogers Middle;02510305;ELA;         100;30;          11;3;          89;27;         155;46;          79;24;         334;98;     488.0;          44.7;         323;51;2022;ALL;low-income
Rockland - John W Rogers Middle;02510305;MATH;          78;23;           6;2;          72;22;         196;59;          60;18;         334;98;     487.4;          48.1;         323;57;2022;ALL;low-income
Rockland - John W Rogers Middle;02510305;SCI;          41;25;           3;2;          38;23;          90;56;          31;19;         162;98;     487.1;;;52;2022;ALL;low-income
Rockland - Memorial Park;02510020;ELA;          14;30;           2;4;          12;26;          18;38;          15;32;          47;100;     487.5;          71.5;          22;48;2022;ALL;low-income
Rockland - Memorial Park;02510020;MATH;          12;26;           0;0;          12;26;          20;43;          14;30;          46;100;     483.1;          75.5;          21;37;2022;ALL;low-income
Rockland - R Stewart Esten;02510025;ELA;          15;23;           1;2;          14;21;          39;59;          12;18;          66;96;     488.6;          52.4;          28;54;2022;ALL;low-income
Rockland - R Stewart Esten;02510025;MATH;          26;39;           3;5;          23;35;          29;44;          11;17;          66;100;     495.0;          52.5;          28;86;2022;ALL;low-income
Rockport - Rockport Elementary;02520005;ELA;          10;20;           0;0;          10;20;          32;63;           9;18;          51;100;     488.4;          40.0;          30;53;2022;ALL;low-income
Rockport - Rockport Elementary;02520005;MATH;          15;29;           0;0;          15;29;          26;51;          10;20;          51;100;     486.9;          50.6;          30;54;2022;ALL;low-income
Rockport - Rockport Elementary;02520005;SCI;           6;35;           1;6;           5;29;           9;53;           2;12;          17;100;     492.5;;;73;2022;ALL;low-income
Rockport - Rockport Middle;02520305;ELA;          30;41;           3;4;          27;36;          35;47;           9;12;          74;99;     494.9;          51.4;          71;84;2022;ALL;low-income
Rockport - Rockport Middle;02520305;MATH;          14;19;           2;3;          12;16;          48;65;          12;16;          74;99;     487.6;          35.4;          70;58;2022;ALL;low-income
Rockport - Rockport Middle;02520305;SCI;          11;39;           0;0;          11;39;          14;50;           3;11;          28;93;     491.3;;;69;2022;ALL;low-income
Rowe - Rowe Elementary;02530005;ELA;           2;12;           0;0;           2;12;          13;76;           2;12;          17;77;     487.9;;          12;47;2022;ALL;low-income
Rowe - Rowe Elementary;02530005;MATH;           1;6;           0;0;           1;6;          10;59;           6;35;          17;77;     476.8;;          12;12;2022;ALL;low-income
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School;04840505;ELA;         192;28;          10;1;         182;27;         298;44;         191;28;         681;99;     485.2;          56.3;         595;37;2022;ALL;low-income
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School;04840505;MATH;         161;24;           3;0;         158;23;         371;54;         151;22;         683;99;     485.7;          59.8;         595;50;2022;ALL;low-income
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School;04840505;SCI;          63;20;           2;1;          61;20;         169;54;          79;25;         311;99;     483.2;;;35;2022;ALL;low-income
Salem - Bates;02580003;ELA;          21;21;           2;2;          19;19;          50;50;          29;29;         100;99;     483.3;          47.7;          62;27;2022;ALL;low-income
Salem - Bates;02580003;MATH;          20;20;           1;1;          19;19;          42;42;          39;39;         101;100;     479.6;          45.9;          62;23;2022;ALL;low-income
Salem - Bates;02580003;SCI;          10;26;           2;5;           8;21;          16;42;          12;32;          38;100;     483.2;;;35;2022;ALL;low-income
Salem - Bentley Academy Innovation School;02580010;ELA;           8;7;           1;1;           7;6;          66;59;          38;34;         112;99;     478.1;          33.5;          67;10;2022;ALL;low-income
Salem - Bentley Academy Innovation School;02580010;MATH;           3;3;           0;0;           3;3;          37;33;          73;65;         113;100;     464.4;          24.7;          66;2;2022;ALL;low-income
Salem - Bentley Academy Innovation School;02580010;SCI;           5;13;           1;3;           4;11;          15;39;          18;47;          38;100;     475.4;;;12;2022;ALL;low-income
Salem - Carlton;02580015;ELA;          13;20;           2;3;          11;17;          38;59;          13;20;          64;100;     486.8;          44.7;          50;44;2022;ALL;low-income
Salem - Carlton;02580015;MATH;          14;22;           0;0;          14;22;          22;34;          28;44;          64;100;     476.7;          32.6;          50;14;2022;ALL;low-income
Salem - Carlton;02580015;SCI;           4;16;           0;0;           4;16;          15;60;           6;24;          25;100;     480.6;;;27;2022;ALL;low-income
Salem - Collins Middle;02580305;ELA;          58;15;           2;1;          56;14;         175;45;         156;40;         389;97;     476.7;          41.5;         329;7;2022;ALL;low-income
Salem - Collins Middle;02580305;MATH;          35;9;           1;0;          34;9;         213;57;         126;34;         374;94;     477.6;          47.2;         316;17;2022;ALL;low-income
Salem - Collins Middle;02580305;SCI;          23;19;           1;1;          22;18;          57;48;          40;33;         120;88;     480.8;;;27;2022;ALL;low-income
Salem - Horace Mann Laboratory;02580030;ELA;          17;21;           1;1;          16;20;          49;60;          16;20;          82;98;     484.9;          52.5;          46;34;2022;ALL;low-income
Salem - Horace Mann Laboratory;02580030;MATH;          11;13;           1;1;          10;12;          54;66;          17;21;          82;100;     481.2;          49.4;          47;29;2022;ALL;low-income
Salem - Horace Mann Laboratory;02580030;SCI;           6;25;           0;0;           6;25;          11;46;           7;29;          24;100;     483.4;;;35;2022;ALL;low-income
Salem - Saltonstall School;02580050;ELA;          31;22;           2;1;          29;20;          63;44;          49;34;         143;98;     480.8;          45.2;         105;18;2022;ALL;low-income
Salem - Saltonstall School;02580050;MATH;          15;10;           0;0;          15;10;          87;61;          41;29;         143;99;     479.2;          53.7;         106;21;2022;ALL;low-income
Salem - Saltonstall School;02580050;SCI;           8;15;           0;0;           8;15;          20;38;          24;46;          52;98;     475.4;;;12;2022;ALL;low-income
Salem - Witchcraft Heights;02580070;ELA;          25;17;           1;1;          24;16;          79;52;          47;31;         151;99;     482.2;          41.8;          80;23;2022;ALL;low-income
Salem - Witchcraft Heights;02580070;MATH;          17;11;           2;1;          15;10;          69;45;          66;43;         152;100;     477.0;          27.1;          78;15;2022;ALL;low-income
Salem - Witchcraft Heights;02580070;SCI;           8;15;           0;0;           8;15;          24;45;          21;40;          53;100;     477.9;;;17;2022;ALL;low-income
Salem Academy Charter (District) - Salem Academy Charter School;04850485;ELA;          41;33;           3;2;          38;31;          54;44;          28;23;         123;100;     489.1;          52.4;         117;57;2022;ALL;low-income
Salem Academy Charter (District) - Salem Academy Charter School;04850485;MATH;          21;17;           1;1;          20;16;          75;61;          26;21;         122;98;     482.2;          42.8;         116;33;2022;ALL;low-income
Salem Academy Charter (District) - Salem Academy Charter School;04850485;SCI;          10;25;           2;5;           8;20;          19;48;          11;28;          40;100;     486.4;;;49;2022;ALL;low-income
Sandwich - Oak Ridge;02610025;ELA;          77;37;           6;3;          71;34;          88;43;          42;20;         207;99;     491.5;          50.1;         142;69;2022;ALL;low-income
Sandwich - Oak Ridge;02610025;MATH;          81;39;           2;1;          79;38;          96;47;          29;14;         206;99;     492.8;          54.9;         140;81;2022;ALL;low-income
Sandwich - Oak Ridge;02610025;SCI;          15;35;           2;5;          13;30;          16;37;          12;28;          43;98;     489.5;;;62;2022;ALL;low-income
Sandwich - Sandwich STEM Academy;02610305;ELA;          49;45;           9;8;          40;36;          41;37;          20;18;         110;100;     494.6;          57.3;         103;83;2022;ALL;low-income
Sandwich - Sandwich STEM Academy;02610305;MATH;          39;37;           1;1;          38;36;          47;44;          20;19;         106;97;     491.0;          51.4;         100;73;2022;ALL;low-income
Sandwich - Sandwich STEM Academy;02610305;SCI;          22;37;           2;3;          20;33;          28;47;          10;17;          60;97;     492.8;;;75;2022;ALL;low-income
Saugus - Belmonte STEAM Academy;02620060;ELA;          90;31;           4;1;          86;30;         165;57;          33;11;         288;99;     492.0;          48.6;         189;72;2022;ALL;low-income
Saugus - Belmonte STEAM Academy;02620060;MATH;         103;36;           6;2;          97;34;         141;49;          45;16;         289;99;     491.9;          58.4;         190;77;2022;ALL;low-income
Saugus - Belmonte STEAM Academy;02620060;SCI;          32;32;           3;3;          29;29;          50;50;          19;19;         101;98;     491.1;;;68;2022;ALL;low-income
Saugus - Saugus Middle School;02620305;ELA;          73;25;           5;2;          68;23;         151;52;          69;24;         293;99;     485.5;          38.1;         285;38;2022;ALL;low-income
Saugus - Saugus Middle School;02620305;MATH;          62;21;           4;1;          58;20;         166;57;          65;22;         293;98;     485.8;          43.0;         285;49;2022;ALL;low-income
Saugus - Saugus Middle School;02620305;SCI;          36;36;           1;1;          35;35;          51;52;          12;12;          99;98;     489.4;;;61;2022;ALL;low-income
Savoy - Emma L Miller Elementary School;02630010;ELA;           6;35;           2;12;           4;24;           9;53;           2;12;          17;100;     495.8;;          11;87;2022;ALL;low-income
Savoy - Emma L Miller Elementary School;02630010;MATH;           6;35;           0;0;           6;35;           9;53;           2;12;          17;100;     493.3;;          11;82;2022;ALL;low-income
Scituate - Cushing Elementary;02640007;ELA;           4;40;           1;10;           3;30;           6;60;           0;0;          10;100;     499.6;;           6;95;2022;ALL;low-income
Scituate - Cushing Elementary;02640007;MATH;           5;50;           0;0;           5;50;           5;50;           0;0;          10;100;     504.4;;           6;99;2022;ALL;low-income
Scituate - Gates Middle School;02640305;ELA;          36;40;           6;7;          30;33;          37;41;          17;19;          90;99;     492.7;          44.3;          83;75;2022;ALL;low-income
Scituate - Gates Middle School;02640305;MATH;          23;25;           0;0;          23;25;          49;54;          19;21;          91;100;     487.2;          30.9;          85;56;2022;ALL;low-income
