school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Quincy - Point Webster Middle,2430325,MATH,82,47,12,7,70,40,72,41,20,11,174,     498.6,          50.7,164,46,2019,ALL,male
Quincy - Point Webster Middle,2430325,SCI,52,53,13,13,39,39,31,31,16,16,99,     498.9,,,44,2019,ALL,male
Quincy - Snug Harbor Community School,2430090,ELA,33,38,3,3,30,35,28,33,25,29,86,     495.1,          42.4,41,34,2019,ALL,male
Quincy - Snug Harbor Community School,2430090,MATH,30,35,2,2,28,33,29,34,27,31,86,     493.9,          56.0,41,28,2019,ALL,male
Quincy - Snug Harbor Community School,2430090,SCI,11,41,0,0,11,41,11,41,5,19,27,     493.7,,,30,2019,ALL,male
Quincy - South West Middle School,2430320,ELA,80,40,15,8,65,33,69,35,49,25,198,     496.0,          52.6,173,37,2019,ALL,male
Quincy - South West Middle School,2430320,MATH,78,39,16,8,62,31,78,39,42,21,198,     496.5,          45.7,173,38,2019,ALL,male
Quincy - South West Middle School,2430320,SCI,42,43,9,9,33,34,38,39,18,18,98,     497.8,,,40,2019,ALL,male
Quincy - Squantum,2430095,ELA,38,58,11,17,27,42,17,26,10,15,65,     510.6,          39.0,35,89,2019,ALL,male
Quincy - Squantum,2430095,MATH,39,60,6,9,33,51,17,26,9,14,65,     507.3,          51.2,35,76,2019,ALL,male
Quincy - Squantum,2430095,SCI,12,57,1,5,11,52,5,24,4,19,21,     499.8,,,48,2019,ALL,male
Quincy - Wollaston School,2430110,ELA,52,68,15,20,37,49,21,28,3,4,76,     512.1,          63.3,47,93,2019,ALL,male
Quincy - Wollaston School,2430110,MATH,48,63,6,8,42,55,24,32,4,5,76,     505.5,          58.6,47,70,2019,ALL,male
Quincy - Wollaston School,2430110,SCI,17,71,7,29,10,42,4,17,3,13,24,     511.6,,,87,2019,ALL,male
Ralph C Mahar - Ralph C Mahar Regional,7550505,ELA,51,40,8,6,43,34,50,40,25,20,126,     494.5,          51.1,122,33,2019,ALL,male
Ralph C Mahar - Ralph C Mahar Regional,7550505,MATH,56,45,8,6,48,38,54,43,15,12,125,     496.4,          51.6,121,37,2019,ALL,male
Ralph C Mahar - Ralph C Mahar Regional,7550505,SCI,35,51,4,6,31,45,29,42,5,7,69,     499.9,,,48,2019,ALL,male
Randolph - Elizabeth G Lyons Elementary,2440020,ELA,35,47,7,9,28,38,33,45,6,8,74,     500.0,          59.3,46,53,2019,ALL,male
Randolph - Elizabeth G Lyons Elementary,2440020,MATH,31,41,6,8,25,33,33,44,11,15,75,     495.3,          46.8,46,33,2019,ALL,male
Randolph - Elizabeth G Lyons Elementary,2440020,SCI,10,48,1,5,9,43,7,33,4,19,21,     499.0,,,44,2019,ALL,male
Randolph - J F Kennedy Elementary,2440018,ELA,21,23,1,1,20,22,49,54,20,22,90,     488.2,          36.0,47,15,2019,ALL,male
Randolph - J F Kennedy Elementary,2440018,MATH,26,29,1,1,25,28,48,53,16,18,90,     492.1,          47.9,49,23,2019,ALL,male
Randolph - J F Kennedy Elementary,2440018,SCI,3,11,0,0,3,11,20,71,5,18,28,     481.8,,,9,2019,ALL,male
Randolph - Margaret L Donovan,2440015,ELA,50,44,0,0,50,44,52,46,11,10,113,     495.4,          46.8,76,35,2019,ALL,male
Randolph - Margaret L Donovan,2440015,MATH,48,43,6,5,42,38,50,45,14,13,112,     495.6,          50.7,75,34,2019,ALL,male
Randolph - Margaret L Donovan,2440015,SCI,11,31,2,6,9,25,19,53,6,17,36,     491.5,,,25,2019,ALL,male
Randolph - Martin E Young Elementary,2440040,ELA,41,46,0,0,41,46,34,38,15,17,90,     496.5,          41.3,51,39,2019,ALL,male
Randolph - Martin E Young Elementary,2440040,MATH,34,38,2,2,32,36,37,41,19,21,90,     495.8,          49.5,51,35,2019,ALL,male
Randolph - Martin E Young Elementary,2440040,SCI,13,39,0,0,13,39,13,39,7,21,33,     494.0,,,31,2019,ALL,male
Randolph - Randolph Community Middle,2440410,ELA,75,24,6,2,69,22,147,47,93,30,315,     485.0,          38.6,280,10,2019,ALL,male
Randolph - Randolph Community Middle,2440410,MATH,84,27,14,4,70,22,169,54,62,20,315,     490.3,          42.3,283,19,2019,ALL,male
Randolph - Randolph Community Middle,2440410,SCI,22,26,4,5,18,21,47,55,16,19,85,     488.0,,,18,2019,ALL,male
Reading - Alice M Barrows,2460002,ELA,68,70,11,11,57,59,27,28,2,2,97,     508.1,          48.1,60,82,2019,ALL,male
Reading - Alice M Barrows,2460002,MATH,71,73,17,18,54,56,24,25,2,2,97,     510.8,          63.1,60,85,2019,ALL,male
Reading - Alice M Barrows,2460002,SCI,28,85,4,12,24,73,5,15,0,0,33,     510.9,,,85,2019,ALL,male
Reading - Arthur W Coolidge Middle,2460305,ELA,165,71,40,17,125,53,55,24,14,6,234,     511.2,          62.0,227,91,2019,ALL,male
Reading - Arthur W Coolidge Middle,2460305,MATH,175,74,46,19,129,55,44,19,17,7,236,     511.5,          62.4,229,87,2019,ALL,male
Reading - Arthur W Coolidge Middle,2460305,SCI,59,73,12,15,47,58,21,26,1,1,81,     510.5,,,84,2019,ALL,male
Reading - Birch Meadow,2460005,ELA,63,58,2,2,61,56,43,39,3,3,109,     505.4,          43.8,71,74,2019,ALL,male
Reading - Birch Meadow,2460005,MATH,76,70,13,12,63,58,30,28,3,3,109,     509.3,          47.7,71,82,2019,ALL,male
Reading - Birch Meadow,2460005,SCI,26,70,5,14,21,57,9,24,2,5,37,     509.8,,,82,2019,ALL,male
Reading - J Warren Killam,2460017,ELA,66,60,11,10,55,50,41,37,3,3,110,     506.5,          50.0,65,77,2019,ALL,male
Reading - J Warren Killam,2460017,MATH,68,62,13,12,55,50,38,35,4,4,110,     507.2,          61.2,65,75,2019,ALL,male
Reading - J Warren Killam,2460017,SCI,20,63,2,6,18,56,10,31,2,6,32,     503.6,,,62,2019,ALL,male
Reading - Joshua Eaton,2460010,ELA,63,64,8,8,55,56,32,33,3,3,98,     507.1,          54.1,63,79,2019,ALL,male
Reading - Joshua Eaton,2460010,MATH,69,70,13,13,56,57,28,28,2,2,99,     508.6,          60.3,64,80,2019,ALL,male
Reading - Joshua Eaton,2460010,SCI,25,78,3,9,22,69,7,22,0,0,32,     511.0,,,86,2019,ALL,male
Reading - Walter S Parker Middle,2460310,ELA,155,57,27,10,128,47,101,37,14,5,270,     503.9,          49.3,266,69,2019,ALL,male
Reading - Walter S Parker Middle,2460310,MATH,172,64,31,11,141,52,88,33,10,4,270,     505.4,          45.2,264,70,2019,ALL,male
Reading - Walter S Parker Middle,2460310,SCI,56,59,11,12,45,47,34,36,5,5,95,     504.7,,,66,2019,ALL,male
Reading - Wood End Elementary School,2460020,ELA,48,55,4,5,44,50,35,40,5,6,88,     502.0,          45.4,55,62,2019,ALL,male
Reading - Wood End Elementary School,2460020,MATH,52,59,8,9,44,50,30,34,6,7,88,     503.9,          56.4,55,65,2019,ALL,male
Reading - Wood End Elementary School,2460020,SCI,16,70,4,17,12,52,5,22,2,9,23,     508.1,,,78,2019,ALL,male
Revere - A. C. Whelan Elementary School,2480003,ELA,74,40,5,3,69,38,88,48,21,11,183,     494.5,          39.1,117,33,2019,ALL,male
Revere - A. C. Whelan Elementary School,2480003,MATH,77,42,6,3,71,39,76,42,30,16,183,     493.9,          38.2,117,28,2019,ALL,male
Revere - A. C. Whelan Elementary School,2480003,SCI,26,39,6,9,20,30,31,47,9,14,66,     497.1,,,38,2019,ALL,male
Revere - Abraham Lincoln,2480025,ELA,67,50,11,8,56,42,50,38,16,12,133,     500.5,          54.9,81,56,2019,ALL,male
Revere - Abraham Lincoln,2480025,MATH,76,58,12,9,64,48,45,34,11,8,132,     500.7,          47.5,80,53,2019,ALL,male
Revere - Abraham Lincoln,2480025,SCI,27,53,3,6,24,47,15,29,9,18,51,     495.8,,,35,2019,ALL,male
Revere - Beachmont Veterans Memorial School,2480013,ELA,38,58,5,8,33,51,25,38,2,3,65,     504.9,          55.9,43,72,2019,ALL,male
Revere - Beachmont Veterans Memorial School,2480013,MATH,46,71,5,8,41,63,16,25,3,5,65,     506.4,          58.8,43,72,2019,ALL,male
Revere - Beachmont Veterans Memorial School,2480013,SCI,14,61,1,4,13,57,9,39,0,0,23,     502.3,,,58,2019,ALL,male
Revere - Garfield Elementary School,2480056,ELA,60,37,3,2,57,35,81,49,23,14,164,     492.9,          44.5,101,27,2019,ALL,male
Revere - Garfield Elementary School,2480056,MATH,68,41,12,7,56,34,68,41,28,17,164,     494.6,          37.2,101,30,2019,ALL,male
Revere - Garfield Elementary School,2480056,SCI,16,27,3,5,13,22,30,50,14,23,60,     487.2,,,17,2019,ALL,male
Revere - Garfield Middle School,2480057,ELA,99,39,22,9,77,30,112,44,43,17,254,     494.1,          46.0,240,32,2019,ALL,male
Revere - Garfield Middle School,2480057,MATH,104,41,16,6,88,35,126,50,24,9,254,     496.1,          48.6,240,36,2019,ALL,male
Revere - Garfield Middle School,2480057,SCI,32,39,3,4,29,35,41,50,9,11,82,     493.7,,,30,2019,ALL,male
Revere - Paul Revere,2480050,ELA,69,55,4,3,65,52,50,40,6,5,125,     501.4,          47.4,76,60,2019,ALL,male
Revere - Paul Revere,2480050,MATH,59,48,5,4,54,44,49,40,15,12,123,     498.3,          38.4,75,44,2019,ALL,male
Revere - Paul Revere,2480050,SCI,27,68,8,20,19,48,12,30,1,3,40,     509.5,,,81,2019,ALL,male
Revere - Rumney Marsh Academy,2480014,ELA,92,31,17,6,75,25,127,43,76,26,295,     488.6,          42.2,290,16,2019,ALL,male
Revere - Rumney Marsh Academy,2480014,MATH,92,31,20,7,72,24,148,50,55,19,295,     490.0,          43.4,290,18,2019,ALL,male
Revere - Rumney Marsh Academy,2480014,SCI,34,35,1,1,33,34,40,41,23,24,97,     489.1,,,20,2019,ALL,male
Revere - Staff Sargent James J. Hill Elementary School,2480035,ELA,101,58,15,9,86,50,55,32,17,10,173,     503.1,          53.8,119,66,2019,ALL,male
Revere - Staff Sargent James J. Hill Elementary School,2480035,MATH,94,54,14,8,80,46,62,36,17,10,173,     501.4,          58.0,119,55,2019,ALL,male
Revere - Staff Sargent James J. Hill Elementary School,2480035,SCI,44,60,6,8,38,52,25,34,4,5,73,     502.5,,,58,2019,ALL,male
Revere - Susan B. Anthony Middle School,2480305,ELA,95,36,13,5,82,31,105,39,67,25,267,     490.1,          43.1,237,19,2019,ALL,male
Revere - Susan B. Anthony Middle School,2480305,MATH,105,39,19,7,86,32,115,43,47,18,267,     493.9,          45.6,237,28,2019,ALL,male
Revere - Susan B. Anthony Middle School,2480305,SCI,33,42,5,6,28,35,35,44,11,14,79,     498.2,,,42,2019,ALL,male
Richmond - Richmond Consolidated,2490005,ELA,28,54,4,8,24,46,21,40,3,6,52,     502.6,          58.3,39,68,2019,ALL,male
Richmond - Richmond Consolidated,2490005,MATH,27,52,4,8,23,44,19,37,6,12,52,     501.3,          57.1,39,58,2019,ALL,male
Richmond - Richmond Consolidated,2490005,SCI,7,70,0,0,7,70,3,30,0,0,10,     508.1,,,78,2019,ALL,male
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,ELA,88,48,12,7,76,41,81,44,15,8,184,     499.6,          42.4,169,53,2019,ALL,male
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,MATH,120,65,18,10,102,55,57,31,7,4,184,     505.1,          44.3,169,71,2019,ALL,male
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,SCI,49,62,6,8,43,54,29,37,1,1,79,     506.4,,,73,2019,ALL,male
River Valley Charter (District) - River Valley Charter School,4820050,ELA,32,43,2,3,30,41,34,46,8,11,74,     496.6,          47.1,58,40,2019,ALL,male
River Valley Charter (District) - River Valley Charter School,4820050,MATH,38,52,3,4,35,48,30,41,5,7,73,     498.9,          57.0,58,47,2019,ALL,male
River Valley Charter (District) - River Valley Charter School,4820050,SCI,16,70,1,4,15,65,5,22,2,9,23,     506.9,,,74,2019,ALL,male
Rochester - Rochester Memorial,2500005,ELA,71,46,4,3,67,43,79,51,5,3,155,     498.7,          52.7,115,49,2019,ALL,male
Rochester - Rochester Memorial,2500005,MATH,75,48,10,6,65,42,70,45,10,6,155,     500.2,          56.4,115,52,2019,ALL,male
Rochester - Rochester Memorial,2500005,SCI,16,43,3,8,13,35,18,49,3,8,37,     499.4,,,47,2019,ALL,male
Rockland - Jefferson Elementary School,2510060,ELA,18,46,4,10,14,36,17,44,4,10,39,     501.2,,15,59,2019,ALL,male
Rockland - Jefferson Elementary School,2510060,MATH,19,49,3,8,16,41,17,44,3,8,39,     501.0,,15,54,2019,ALL,male
Rockland - John W Rogers Middle,2510305,ELA,141,41,19,6,122,36,148,44,51,15,340,     494.8,          49.0,330,34,2019,ALL,male
Rockland - John W Rogers Middle,2510305,MATH,137,40,11,3,126,37,156,46,47,14,340,     494.4,          44.9,329,30,2019,ALL,male
Rockland - John W Rogers Middle,2510305,SCI,65,35,10,5,55,30,91,49,30,16,186,     493.5,,,30,2019,ALL,male
Rockland - Memorial Park,2510020,ELA,25,46,3,6,22,41,23,43,6,11,54,     497.3,          53.1,32,43,2019,ALL,male
Rockland - Memorial Park,2510020,MATH,19,35,5,9,14,26,27,50,8,15,54,     494.0,          59.2,32,28,2019,ALL,male
Rockland - R Stewart Esten,2510025,ELA,43,50,3,3,40,47,39,45,4,5,86,     500.7,          49.8,37,57,2019,ALL,male
Rockland - R Stewart Esten,2510025,MATH,54,63,10,12,44,51,28,33,4,5,86,     506.8,          51.6,36,74,2019,ALL,male
Rockport - Rockport Elementary,2520005,ELA,57,58,2,2,55,56,37,38,4,4,98,     501.7,          44.3,59,61,2019,ALL,male
Rockport - Rockport Elementary,2520005,MATH,52,53,8,8,44,44,42,42,5,5,99,     500.8,          50.4,60,54,2019,ALL,male
Rockport - Rockport Elementary,2520005,SCI,23,66,5,14,18,51,11,31,1,3,35,     506.4,,,72,2019,ALL,male
Rockport - Rockport Middle,2520305,ELA,54,50,4,4,50,46,46,43,8,7,108,     498.9,          51.8,103,49,2019,ALL,male
Rockport - Rockport Middle,2520305,MATH,46,43,8,7,38,36,50,47,11,10,107,     496.7,          52.3,102,39,2019,ALL,male
Rockport - Rockport Middle,2520305,SCI,21,60,7,20,14,40,12,34,2,6,35,     508.9,,,80,2019,ALL,male
Rowe - Rowe Elementary,2530005,ELA,2,14,0,0,2,14,10,71,2,14,14,     483.4,,10,7,2019,ALL,male
Rowe - Rowe Elementary,2530005,MATH,3,21,0,0,3,21,10,71,1,7,14,     485.7,,10,10,2019,ALL,male
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,ELA,195,39,27,5,168,34,226,46,74,15,495,     494.2,          61.3,430,33,2019,ALL,male
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,MATH,246,50,20,4,226,46,203,41,47,9,496,     498.1,          65.2,432,46,2019,ALL,male
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,SCI,69,29,5,2,64,27,121,51,49,21,239,     487.8,,,17,2019,ALL,male
Salem - Bates,2580003,ELA,32,32,1,1,31,31,61,60,8,8,101,     493.5,          59.3,59,30,2019,ALL,male
Salem - Bates,2580003,MATH,48,48,3,3,45,45,38,38,15,15,101,     493.4,          61.4,59,26,2019,ALL,male
Salem - Bates,2580003,SCI,16,53,2,7,14,47,11,37,3,10,30,     499.8,,,48,2019,ALL,male
Salem - Carlton,2580015,ELA,25,45,4,7,21,38,24,44,6,11,55,     497.9,          55.3,40,45,2019,ALL,male
Salem - Carlton,2580015,MATH,21,38,5,9,16,29,20,36,14,25,55,     490.9,          41.7,40,20,2019,ALL,male
Salem - Carlton,2580015,SCI,6,35,2,12,4,24,9,53,2,12,17,     497.7,,,40,2019,ALL,male
Salem - Collins Middle,2580305,ELA,113,34,11,3,102,30,157,47,67,20,337,     490.2,          45.1,322,20,2019,ALL,male
Salem - Collins Middle,2580305,MATH,122,36,22,7,100,30,159,47,57,17,338,     493.6,          51.0,323,27,2019,ALL,male
Salem - Collins Middle,2580305,SCI,44,40,8,7,36,32,44,40,23,21,111,     492.9,,,28,2019,ALL,male
Salem - Horace Mann Laboratory,2580030,ELA,30,44,0,0,30,44,29,43,9,13,68,     495.3,          58.8,49,35,2019,ALL,male
Salem - Horace Mann Laboratory,2580030,MATH,24,35,1,1,23,34,33,49,11,16,68,     491.5,          63.1,49,21,2019,ALL,male
Salem - Horace Mann Laboratory,2580030,SCI,16,59,3,11,13,48,8,30,3,11,27,     500.3,,,50,2019,ALL,male
Salem - Saltonstall School,2580050,ELA,56,42,5,4,51,38,58,44,19,14,133,     494.0,          47.4,113,31,2019,ALL,male
Salem - Saltonstall School,2580050,MATH,50,38,1,1,49,37,60,45,23,17,133,     490.3,          40.5,113,19,2019,ALL,male
Salem - Saltonstall School,2580050,SCI,21,41,2,4,19,37,21,41,9,18,51,     492.1,,,26,2019,ALL,male
Salem - Witchcraft Heights,2580070,ELA,37,27,5,4,32,23,78,56,24,17,139,     490.5,          39.0,92,20,2019,ALL,male
Salem - Witchcraft Heights,2580070,MATH,38,27,6,4,32,23,62,45,39,28,139,     487.6,          41.0,92,14,2019,ALL,male
Salem - Witchcraft Heights,2580070,SCI,18,37,3,6,15,31,25,51,6,12,49,     491.4,,,25,2019,ALL,male
Salem Academy Charter (District) - Salem Academy Charter School,4850485,ELA,60,57,13,12,47,44,38,36,8,8,106,     504.1,          58.0,101,69,2019,ALL,male
Salem Academy Charter (District) - Salem Academy Charter School,4850485,MATH,62,58,13,12,49,46,38,36,6,6,106,     502.3,          56.3,101,59,2019,ALL,male
Salem Academy Charter (District) - Salem Academy Charter School,4850485,SCI,13,43,2,7,11,37,15,50,2,7,30,     498.6,,,42,2019,ALL,male
Sandwich - Oak Ridge,2610025,ELA,182,46,13,3,169,43,164,42,48,12,394,     497.0,          48.6,288,42,2019,ALL,male
Sandwich - Oak Ridge,2610025,MATH,227,57,27,7,200,51,136,34,33,8,396,     501.8,          55.0,287,57,2019,ALL,male
Sandwich - Oak Ridge,2610025,SCI,53,52,13,13,40,40,43,43,5,5,101,     502.7,,,59,2019,ALL,male
Sandwich - Sandwich STEM Academy,2610305,ELA,114,55,22,11,92,44,76,37,17,8,207,     502.4,          57.0,203,63,2019,ALL,male
Sandwich - Sandwich STEM Academy,2610305,MATH,110,53,15,7,95,45,83,40,16,8,209,     501.1,          37.2,205,55,2019,ALL,male
Sandwich - Sandwich STEM Academy,2610305,SCI,65,61,10,9,55,52,38,36,3,3,106,     505.0,,,67,2019,ALL,male
Saugus - Douglas Waybright,2620067,ELA,25,46,4,7,21,39,28,52,1,2,54,     501.3,          44.2,34,59,2019,ALL,male
Saugus - Douglas Waybright,2620067,MATH,28,52,2,4,26,48,23,43,3,6,54,     500.4,          52.9,34,52,2019,ALL,male
Saugus - Douglas Waybright,2620067,SCI,10,50,0,0,10,50,10,50,0,0,20,     501.9,,,56,2019,ALL,male
Saugus - Lynnhurst,2620040,ELA,48,80,6,10,42,70,12,20,0,0,60,     511.1,          67.2,36,91,2019,ALL,male
Saugus - Lynnhurst,2620040,MATH,41,68,9,15,32,53,16,27,3,5,60,     508.7,          66.4,35,80,2019,ALL,male
Saugus - Lynnhurst,2620040,SCI,15,83,2,11,13,72,3,17,0,0,18,     512.7,,,89,2019,ALL,male
Saugus - Oaklandvale,2620050,ELA,27,41,4,6,23,35,34,52,5,8,66,     499.1,          35.9,44,50,2019,ALL,male
Saugus - Oaklandvale,2620050,MATH,32,48,4,6,28,42,31,47,3,5,66,     498.9,          35.0,44,47,2019,ALL,male
Saugus - Oaklandvale,2620050,SCI,8,38,0,0,8,38,12,57,1,5,21,     492.5,,,27,2019,ALL,male
Saugus - Saugus Middle School,2620305,ELA,106,35,9,3,97,32,145,48,53,17,304,     491.0,          43.2,291,22,2019,ALL,male
Saugus - Saugus Middle School,2620305,MATH,114,37,24,8,90,30,164,54,27,9,305,     494.8,          40.4,294,31,2019,ALL,male
Saugus - Saugus Middle School,2620305,SCI,50,49,7,7,43,42,42,41,11,11,103,     497.9,,,41,2019,ALL,male
Saugus - Veterans Early Learning Center,2620065,ELA,56,47,5,4,51,43,52,44,11,9,119,     501.8,          51.5,69,61,2019,ALL,male
Saugus - Veterans Early Learning Center,2620065,MATH,58,49,5,4,53,45,43,36,18,15,119,     500.4,          51.0,69,52,2019,ALL,male
Saugus - Veterans Early Learning Center,2620065,SCI,22,49,4,9,18,40,17,38,6,13,45,     500.7,,,51,2019,ALL,male
Savoy - Emma L Miller Elementary School,2630010,ELA,7,47,0,0,7,47,8,53,0,0,15,     500.1,,9,54,2019,ALL,male
Savoy - Emma L Miller Elementary School,2630010,MATH,2,13,0,0,2,13,13,87,0,0,15,     492.3,,9,24,2019,ALL,male
Scituate - Cushing Elementary,2640007,ELA,71,81,21,24,50,57,17,19,0,0,88,     518.6,          64.4,57,99,2019,ALL,male
Scituate - Cushing Elementary,2640007,MATH,65,76,13,15,52,60,18,21,3,3,86,     511.0,          55.4,56,85,2019,ALL,male
Scituate - Cushing Elementary,2640007,SCI,18,60,4,13,14,47,10,33,2,7,30,     505.6,,,69,2019,ALL,male
Scituate - Gates Middle School,2640305,ELA,187,57,16,5,171,52,114,35,28,9,329,     500.4,          37.8,318,54,2019,ALL,male
Scituate - Gates Middle School,2640305,MATH,195,59,28,8,167,51,112,34,23,7,330,     503.4,          41.3,319,63,2019,ALL,male
Scituate - Gates Middle School,2640305,SCI,61,62,5,5,56,57,33,34,4,4,98,     505.1,,,67,2019,ALL,male
Scituate - Hatherly Elementary,2640010,ELA,60,79,18,24,42,55,13,17,3,4,76,     516.2,          57.5,51,97,2019,ALL,male
Scituate - Hatherly Elementary,2640010,MATH,56,75,12,16,44,59,16,21,3,4,75,     513.8,          54.5,50,91,2019,ALL,male
Scituate - Hatherly Elementary,2640010,SCI,17,74,4,17,13,57,6,26,0,0,23,     514.8,,,92,2019,ALL,male
Scituate - Jenkins Elementary School,2640015,ELA,72,70,10,10,62,60,29,28,2,2,103,     507.6,          48.1,71,81,2019,ALL,male
Scituate - Jenkins Elementary School,2640015,MATH,81,79,18,17,63,61,18,17,4,4,103,     511.4,          62.6,71,86,2019,ALL,male
Scituate - Jenkins Elementary School,2640015,SCI,24,69,8,23,16,46,11,31,0,0,35,     513.4,,,90,2019,ALL,male
Scituate - Wampatuck Elementary,2640020,ELA,63,78,9,11,54,67,18,22,0,0,81,     513.1,          55.2,51,94,2019,ALL,male
Scituate - Wampatuck Elementary,2640020,MATH,66,81,13,16,53,65,14,17,1,1,81,     512.9,          63.5,51,90,2019,ALL,male
Scituate - Wampatuck Elementary,2640020,SCI,17,74,5,22,12,52,6,26,0,0,23,     514.5,,,92,2019,ALL,male
Seekonk - Dr. Kevin M. Hurley Middle School,2650405,ELA,134,52,22,9,112,44,90,35,33,13,257,     499.0,          43.4,252,49,2019,ALL,male
Seekonk - Dr. Kevin M. Hurley Middle School,2650405,MATH,139,54,18,7,121,47,93,36,26,10,258,     499.8,          41.0,252,50,2019,ALL,male
Seekonk - Dr. Kevin M. Hurley Middle School,2650405,SCI,49,58,4,5,45,54,31,37,4,5,84,     503.7,,,62,2019,ALL,male
Seekonk - George R Martin,2650007,ELA,51,50,8,8,43,43,39,39,11,11,101,     500.8,          51.9,66,57,2019,ALL,male
Seekonk - George R Martin,2650007,MATH,59,58,8,8,51,50,32,32,10,10,101,     501.7,          59.3,66,57,2019,ALL,male
Seekonk - George R Martin,2650007,SCI,20,57,3,9,17,49,13,37,2,6,35,     500.7,,,51,2019,ALL,male
Seekonk - Mildred Aitken School,2650015,ELA,66,62,6,6,60,56,38,36,3,3,107,     505.0,          60.9,68,72,2019,ALL,male
Seekonk - Mildred Aitken School,2650015,MATH,70,65,10,9,60,56,31,29,6,6,107,     506.6,          66.3,68,73,2019,ALL,male
Seekonk - Mildred Aitken School,2650015,SCI,23,66,5,14,18,51,12,34,0,0,35,     507.5,,,75,2019,ALL,male
Sharon - Cottage Street,2660005,ELA,100,71,12,9,88,62,38,27,3,2,141,     508.1,          42.5,102,82,2019,ALL,male
Sharon - Cottage Street,2660005,MATH,108,77,23,16,85,60,25,18,8,6,141,     511.5,          51.2,102,87,2019,ALL,male
Sharon - Cottage Street,2660005,SCI,34,67,10,20,24,47,16,31,1,2,51,     510.9,,,85,2019,ALL,male
Sharon - East Elementary,2660010,ELA,95,74,20,16,75,58,33,26,1,1,129,     513.3,          54.9,79,94,2019,ALL,male
Sharon - East Elementary,2660010,MATH,109,84,37,28,72,55,19,15,2,2,130,     519.5,          55.0,80,97,2019,ALL,male
Sharon - East Elementary,2660010,SCI,28,70,9,23,19,48,11,28,1,3,40,     513.7,,,91,2019,ALL,male
Sharon - Heights Elementary,2660015,ELA,107,72,28,19,79,53,39,26,3,2,149,     513.0,          49.1,92,93,2019,ALL,male
Sharon - Heights Elementary,2660015,MATH,113,75,48,32,65,43,30,20,7,5,150,     518.1,          61.7,92,96,2019,ALL,male
Sharon - Heights Elementary,2660015,SCI,46,82,16,29,30,54,8,14,2,4,56,     518.8,,,97,2019,ALL,male
Sharon - Sharon Middle,2660305,ELA,248,60,51,12,197,48,140,34,26,6,414,     505.8,          43.2,389,75,2019,ALL,male
Sharon - Sharon Middle,2660305,MATH,308,74,145,35,163,39,87,21,19,5,414,     518.3,          51.3,394,97,2019,ALL,male
Sharon - Sharon Middle,2660305,SCI,89,72,22,18,67,54,28,23,6,5,123,     513.0,,,89,2019,ALL,male
Sherborn - Pine Hill,2690010,ELA,73,68,17,16,56,52,31,29,4,4,108,     509.4,          51.9,74,88,2019,ALL,male
Sherborn - Pine Hill,2690010,MATH,82,76,21,19,61,56,21,19,5,5,108,     512.4,          57.0,73,90,2019,ALL,male
Sherborn - Pine Hill,2690010,SCI,27,75,12,33,15,42,7,19,2,6,36,     515.5,,,94,2019,ALL,male
Shrewsbury - Calvin Coolidge School,2710015,ELA,49,65,15,20,34,45,21,28,5,7,75,     510.5,          53.4,38,89,2019,ALL,male
Shrewsbury - Calvin Coolidge School,2710015,MATH,50,67,17,23,33,44,19,25,6,8,75,     510.2,          65.1,38,84,2019,ALL,male
Shrewsbury - Floral Street School,2710020,ELA,155,79,41,21,114,58,30,15,10,5,195,     514.9,          54.7,84,96,2019,ALL,male
Shrewsbury - Floral Street School,2710020,MATH,156,79,54,27,102,52,30,15,11,6,197,     516.9,          62.9,86,95,2019,ALL,male
Shrewsbury - Oak Middle School,2710030,ELA,298,60,78,16,220,45,154,31,42,9,494,     505.9,          47.6,475,75,2019,ALL,male
Shrewsbury - Oak Middle School,2710030,MATH,320,65,119,24,201,41,144,29,30,6,494,     511.4,          51.6,479,86,2019,ALL,male
Shrewsbury - Oak Middle School,2710030,SCI,152,64,49,21,103,44,69,29,15,6,236,     510.2,,,83,2019,ALL,male
Shrewsbury - Sherwood Middle School,2710305,ELA,311,65,69,14,242,50,143,30,27,6,481,     508.3,          47.5,458,82,2019,ALL,male
Shrewsbury - Sherwood Middle School,2710305,MATH,338,70,90,19,248,52,118,25,24,5,480,     510.7,          45.2,457,85,2019,ALL,male
Shrewsbury - Sherwood Middle School,2710305,SCI,151,62,28,12,123,51,81,33,11,5,243,     506.5,,,73,2019,ALL,male
Shrewsbury - Spring Street School,2710035,ELA,78,86,29,32,49,54,12,13,1,1,91,     522.3,          62.9,49,99,2019,ALL,male
Shrewsbury - Spring Street School,2710035,MATH,80,88,33,36,47,52,10,11,1,1,91,     524.8,          61.9,49,99,2019,ALL,male
Shrewsbury - Walter J. Paton School,2710025,ELA,68,70,22,23,46,47,22,23,7,7,97,     514.7,          57.2,45,96,2019,ALL,male
