school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Sudbury - Peter Noyes,02880030,MATH,          57,78,          12,16,          45,62,          16,22,           0,0,          73,     513.1,          48.3,          71,92,2019,5,ALL
Sudbury - Peter Noyes,02880030,SCI,          53,73,          15,21,          38,52,          17,23,           3,4,          73,     511.9,,,89,2019,5,ALL
Sunderland - Sunderland Elementary,02890005,ELA,          22,58,           2,5,          20,53,          14,37,           2,5,          38,     507.2,          58.4,          37,71,2019,5,ALL
Sunderland - Sunderland Elementary,02890005,MATH,          21,55,           4,11,          17,45,          16,42,           1,3,          38,     504.7,          69.1,          37,69,2019,5,ALL
Sunderland - Sunderland Elementary,02890005,SCI,          25,66,           5,13,          20,53,          12,32,           1,3,          38,     506.4,,,73,2019,5,ALL
Sutton - Sutton Elementary,02900005,ELA,          62,60,           7,7,          55,53,          39,38,           2,2,         103,     503.8,          50.1,         102,57,2019,5,ALL
Sutton - Sutton Elementary,02900005,MATH,          59,57,           4,4,          55,53,          41,40,           3,3,         103,     502.1,          57.8,         102,60,2019,5,ALL
Sutton - Sutton Elementary,02900005,SCI,          62,60,           7,7,          55,53,          35,34,           6,6,         103,     504.1,,,64,2019,5,ALL
Swampscott - Swampscott Middle,02910305,ELA,         107,69,          17,11,          90,58,          39,25,           8,5,         154,     509.1,          49.0,         154,78,2019,5,ALL
Swampscott - Swampscott Middle,02910305,MATH,          88,57,           4,3,          84,55,          60,39,           6,4,         154,     502.2,          42.3,         154,60,2019,5,ALL
Swampscott - Swampscott Middle,02910305,SCI,          91,59,          20,13,          71,46,          58,38,           5,3,         154,     505.8,,,71,2019,5,ALL
Swansea - Elizabeth S Brown,02920006,ELA,          63,62,           7,7,          56,55,          32,31,           7,7,         102,     505.3,          51.5,         100,63,2019,5,ALL
Swansea - Elizabeth S Brown,02920006,MATH,          55,54,           5,5,          50,49,          41,40,           6,6,         102,     501.8,          48.8,         100,59,2019,5,ALL
Swansea - Elizabeth S Brown,02920006,SCI,          62,61,          13,13,          49,48,          34,33,           6,6,         102,     505.0,,,67,2019,5,ALL
Swansea - Joseph G Luther,02920020,ELA,          51,77,           6,9,          45,68,          12,18,           3,5,          66,     510.7,          72.4,          62,82,2019,5,ALL
Swansea - Joseph G Luther,02920020,MATH,          33,50,           1,2,          32,48,          31,47,           2,3,          66,     498.7,          65.2,          62,47,2019,5,ALL
Swansea - Joseph G Luther,02920020,SCI,          46,70,           5,8,          41,62,          18,27,           2,3,          66,     507.7,,,78,2019,5,ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,ELA,          28,35,           3,4,          25,31,          42,53,          10,13,          80,     493.1,          45.6,          54,18,2019,5,ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,MATH,          13,16,           0,0,          13,16,          44,54,          24,30,          81,     481.2,          26.9,          53,4,2019,5,ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,SCI,          26,32,           6,7,          20,25,          36,44,          19,23,          81,     489.1,,,18,2019,5,ALL
Taunton - Benjamin Friedman Middle,02930315,ELA,         107,42,          12,5,          95,38,         124,49,          22,9,         253,     496.1,          43.0,         247,28,2019,5,ALL
Taunton - Benjamin Friedman Middle,02930315,MATH,          80,32,           4,2,          76,30,         137,54,          36,14,         253,     490.7,          29.7,         246,22,2019,5,ALL
Taunton - Benjamin Friedman Middle,02930315,SCI,         101,40,          10,4,          91,36,         114,45,          38,15,         253,     493.5,,,28,2019,5,ALL
Taunton - John F Parker Middle,02930305,ELA,          37,26,           2,1,          35,24,          83,58,          23,16,         143,     487.9,          31.5,         140,9,2019,5,ALL
Taunton - John F Parker Middle,02930305,MATH,          55,38,           4,3,          51,36,          71,50,          17,12,         143,     492.8,          52.5,         140,28,2019,5,ALL
Taunton - John F Parker Middle,02930305,SCI,          46,32,           6,4,          40,28,          70,49,          27,19,         143,     488.9,,,20,2019,5,ALL
Taunton - Joseph H Martin,02930042,ELA,          97,43,           2,1,          95,43,          96,43,          30,13,         223,     494.5,          38.9,         209,23,2019,5,ALL
Taunton - Joseph H Martin,02930042,MATH,          64,29,           2,1,          62,28,         128,57,          31,14,         223,     490.5,          33.2,         209,21,2019,5,ALL
Taunton - Joseph H Martin,02930042,SCI,          75,34,           6,3,          69,31,         105,47,          42,19,         222,     491.0,,,23,2019,5,ALL
Tewksbury - John F. Ryan,02950023,ELA,         143,56,          21,8,         122,48,          98,38,          14,5,         255,     502.2,          51.1,         249,51,2019,5,ALL
Tewksbury - John F. Ryan,02950023,MATH,         129,51,           6,2,         123,48,         115,45,          11,4,         255,     499.0,          53.1,         249,48,2019,5,ALL
Tewksbury - John F. Ryan,02950023,SCI,         154,60,          26,10,         128,50,          85,33,          16,6,         255,     503.5,,,61,2019,5,ALL
Tisbury - Tisbury Elementary,02960005,ELA,          32,80,          13,33,          19,48,           7,18,           1,3,          40,     523.2,          80.4,          38,98,2019,5,ALL
Tisbury - Tisbury Elementary,02960005,MATH,          22,55,           3,8,          19,48,          17,43,           1,3,          40,     506.5,          42.4,          38,75,2019,5,ALL
Tisbury - Tisbury Elementary,02960005,SCI,          32,80,          13,33,          19,48,           7,18,           1,3,          40,     517.8,,,97,2019,5,ALL
Topsfield - Proctor Elementary,02980005,ELA,          66,67,           1,1,          65,66,          31,31,           2,2,          99,     505.0,          46.7,          99,62,2019,5,ALL
Topsfield - Proctor Elementary,02980005,MATH,          70,71,           8,8,          62,63,          26,26,           3,3,          99,     508.8,          65.7,          99,82,2019,5,ALL
Topsfield - Proctor Elementary,02980005,SCI,          65,66,           8,8,          57,58,          29,29,           5,5,          99,     506.0,,,72,2019,5,ALL
Triton - Newbury Elementary,07730020,ELA,          43,69,           4,6,          39,63,          17,27,           2,3,          62,     507.1,          53.8,          59,71,2019,5,ALL
Triton - Newbury Elementary,07730020,MATH,          35,57,           5,8,          30,49,          24,39,           2,3,          61,     506.7,          64.6,          58,76,2019,5,ALL
Triton - Newbury Elementary,07730020,SCI,          39,64,           5,8,          34,56,          20,33,           2,3,          61,     506.4,,,73,2019,5,ALL
Triton - Pine Grove,07730025,ELA,          28,52,           4,7,          24,44,          23,43,           3,6,          54,     502.4,          53.5,          52,52,2019,5,ALL
Triton - Pine Grove,07730025,MATH,          25,46,           3,6,          22,41,          26,48,           3,6,          54,     498.3,          62.6,          52,46,2019,5,ALL
Triton - Pine Grove,07730025,SCI,          32,59,           3,6,          29,54,          21,39,           1,2,          54,     502.0,,,57,2019,5,ALL
Triton - Salisbury Elementary,07730015,ELA,          41,60,          12,18,          29,43,          25,37,           2,3,          68,     507.7,          65.9,          68,74,2019,5,ALL
Triton - Salisbury Elementary,07730015,MATH,          39,57,           2,3,          37,54,          25,37,           4,6,          68,     500.3,          61.3,          68,54,2019,5,ALL
Triton - Salisbury Elementary,07730015,SCI,          36,53,           5,7,          31,46,          29,43,           3,4,          68,     501.7,,,55,2019,5,ALL
Truro - Truro Central,03000005,ELA,           9,56,           2,13,           7,44,           7,44,           0,0,          16,     507.5,,          15,73,2019,5,ALL
Truro - Truro Central,03000005,MATH,           5,31,           0,0,           5,31,           8,50,           3,19,          16,     489.7,,          15,19,2019,5,ALL
Truro - Truro Central,03000005,SCI,           5,31,           1,6,           4,25,          10,63,           1,6,          16,     493.5,,,28,2019,5,ALL
Tyngsborough - Tyngsborough Elementary,03010020,ELA,          65,45,           1,1,          64,45,          71,50,           7,5,         143,     499.4,          36.7,         138,41,2019,5,ALL
Tyngsborough - Tyngsborough Elementary,03010020,MATH,          67,47,           1,1,          66,46,          67,47,           9,6,         143,     497.0,          40.3,         139,41,2019,5,ALL
Tyngsborough - Tyngsborough Elementary,03010020,SCI,          71,50,           8,6,          63,44,          64,45,           8,6,         143,     500.4,,,49,2019,5,ALL
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,ELA,          29,33,           2,2,          27,30,          41,46,          19,21,          89,     491.3,          50.5,          86,16,2019,5,ALL
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,MATH,          19,21,           1,1,          18,20,          51,57,          19,21,          89,     485.2,          27.3,          86,10,2019,5,ALL
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,SCI,          12,13,           0,0,          12,13,          45,51,          32,36,          89,     477.4,,,5,2019,5,ALL
Up-Island Regional - West Tisbury Elementary,07740020,ELA,          23,56,           2,5,          21,51,          14,34,           4,10,          41,     504.7,          46.1,          38,61,2019,5,ALL
Up-Island Regional - West Tisbury Elementary,07740020,MATH,          18,44,           0,0,          18,44,          17,41,           6,15,          41,     498.1,          40.6,          38,45,2019,5,ALL
Up-Island Regional - West Tisbury Elementary,07740020,SCI,          25,61,           4,10,          21,51,          13,32,           3,7,          41,     504.6,,,65,2019,5,ALL
Uxbridge - Whitin Intermediate,03040405,ELA,          51,43,           2,2,          49,41,          61,51,           7,6,         119,     496.9,          36.2,         116,32,2019,5,ALL
Uxbridge - Whitin Intermediate,03040405,MATH,          64,54,           4,3,          60,50,          51,43,           4,3,         119,     501.1,          61.9,         115,56,2019,5,ALL
Uxbridge - Whitin Intermediate,03040405,SCI,          68,57,          12,10,          56,47,          45,38,           6,5,         119,     503.5,,,61,2019,5,ALL
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,ELA,          66,55,          11,9,          55,46,          48,40,           5,4,         119,     504.4,          64.4,         107,61,2019,5,ALL
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,MATH,          62,52,           9,8,          53,45,          53,45,           4,3,         119,     501.2,          65.5,         107,57,2019,5,ALL
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,SCI,          78,66,          14,12,          64,54,          33,28,           8,7,         119,     505.4,,,71,2019,5,ALL
Wachusett - Chocksett Middle School,07750315,ELA,          41,46,           1,1,          40,44,          46,51,           3,3,          90,     499.0,          37.4,          89,39,2019,5,ALL
Wachusett - Chocksett Middle School,07750315,MATH,          57,63,           6,7,          51,56,          29,32,           5,5,          91,     504.6,          59.2,          90,69,2019,5,ALL
Wachusett - Chocksett Middle School,07750315,SCI,          50,56,          12,13,          38,42,          32,36,           8,9,          90,     503.9,,,63,2019,5,ALL
Wachusett - Davis Hill Elementary,07750018,ELA,          52,68,           7,9,          45,58,          22,29,           3,4,          77,     508.1,          48.9,          75,75,2019,5,ALL
Wachusett - Davis Hill Elementary,07750018,MATH,          50,65,           8,10,          42,55,          27,35,           0,0,          77,     507.7,          58.0,          76,79,2019,5,ALL
Wachusett - Davis Hill Elementary,07750018,SCI,          51,67,           8,11,          43,57,          20,26,           5,7,          76,     506.7,,,74,2019,5,ALL
Wachusett - Dawson,07750020,ELA,          62,72,           7,8,          55,64,          23,27,           1,1,          86,     509.3,          46.7,          85,79,2019,5,ALL
Wachusett - Dawson,07750020,MATH,          60,70,           7,8,          53,62,          24,28,           2,2,          86,     507.7,          58.7,          85,79,2019,5,ALL
Wachusett - Dawson,07750020,SCI,          55,64,          13,15,          42,49,          28,33,           3,3,          86,     507.1,,,76,2019,5,ALL
Wachusett - Glenwood Elementary School,07750060,ELA,          61,56,           5,5,          56,52,          41,38,           6,6,         108,     502.9,          41.9,         104,54,2019,5,ALL
Wachusett - Glenwood Elementary School,07750060,MATH,          75,69,           9,8,          66,61,          27,25,           6,6,         108,     506.9,          62.9,         103,76,2019,5,ALL
Wachusett - Glenwood Elementary School,07750060,SCI,          64,59,          12,11,          52,48,          37,34,           7,6,         108,     505.8,,,71,2019,5,ALL
Wachusett - Leroy E.Mayo,07750032,ELA,          55,63,           5,6,          50,57,          31,35,           2,2,          88,     505.7,          56.9,          88,65,2019,5,ALL
Wachusett - Leroy E.Mayo,07750032,MATH,          60,68,           3,3,          57,65,          28,32,           0,0,          88,     506.5,          73.0,          88,75,2019,5,ALL
Wachusett - Leroy E.Mayo,07750032,SCI,          57,66,           8,9,          49,57,          28,33,           1,1,          86,     507.2,,,76,2019,5,ALL
Wachusett - Paxton Center,07750040,ELA,          30,56,           1,2,          29,54,          24,44,           0,0,          54,     502.5,          43.0,          54,52,2019,5,ALL
Wachusett - Paxton Center,07750040,MATH,          30,56,           2,4,          28,52,          22,41,           2,4,          54,     502.7,          41.4,          54,63,2019,5,ALL
Wachusett - Paxton Center,07750040,SCI,          38,70,           8,15,          30,56,          16,30,           0,0,          54,     511.7,,,89,2019,5,ALL
Wachusett - Thomas Prince,07750045,ELA,          24,52,           2,4,          22,48,          22,48,           0,0,          46,     503.9,          41.3,          45,58,2019,5,ALL
Wachusett - Thomas Prince,07750045,MATH,          25,54,           2,4,          23,50,          19,41,           2,4,          46,     500.9,          43.4,          45,56,2019,5,ALL
Wachusett - Thomas Prince,07750045,SCI,          38,83,           7,15,          31,67,           8,17,           0,0,          46,     513.7,,,92,2019,5,ALL
Wakefield - Galvin Middle School,03050310,ELA,         142,54,          10,4,         132,50,         115,44,           7,3,         264,     502.1,          43.2,         255,50,2019,5,ALL
Wakefield - Galvin Middle School,03050310,MATH,         139,52,           4,2,         135,51,         111,42,          15,6,         265,     499.5,          36.6,         257,51,2019,5,ALL
Wakefield - Galvin Middle School,03050310,SCI,         143,54,          19,7,         124,47,         107,40,          15,6,         265,     501.6,,,55,2019,5,ALL
Wales - Wales Elementary,03060005,ELA,          11,39,           0,0,          11,39,          15,54,           2,7,          28,     497.3,          44.4,          24,37,2019,5,ALL
Wales - Wales Elementary,03060005,MATH,          14,50,           0,0,          14,50,          10,36,           4,14,          28,     497.4,          49.8,          24,48,2019,5,ALL
Wales - Wales Elementary,03060005,SCI,          19,68,           3,11,          16,57,           5,18,           4,14,          28,     506.5,,,81,2019,5,ALL
Walpole - Boyden,03070010,ELA,          33,56,           1,2,          32,54,          24,41,           2,3,          59,     503.3,          49.5,          56,56,2019,5,ALL
Walpole - Boyden,03070010,MATH,          30,51,           3,5,          27,46,          26,44,           3,5,          59,     501.6,          66.3,          56,57,2019,5,ALL
Walpole - Boyden,03070010,SCI,          35,59,           6,10,          29,49,          21,36,           3,5,          59,     505.3,,,69,2019,5,ALL
Walpole - Elm Street School,03070005,ELA,          43,66,           4,6,          39,60,          22,34,           0,0,          65,     504.9,          46.3,          64,62,2019,5,ALL
Walpole - Elm Street School,03070005,MATH,          41,63,           6,9,          35,54,          23,35,           1,2,          65,     508.3,          61.5,          64,80,2019,5,ALL
Walpole - Elm Street School,03070005,SCI,          40,62,           2,3,          38,58,          24,37,           1,2,          65,     503.9,,,63,2019,5,ALL
Walpole - Fisher,03070015,ELA,          74,80,          32,34,          42,45,          14,15,           5,5,          93,     520.8,          66.2,          88,98,2019,5,ALL
Walpole - Fisher,03070015,MATH,          71,76,          15,16,          56,60,          15,16,           7,8,          93,     512.7,          52.4,          88,92,2019,5,ALL
Walpole - Fisher,03070015,SCI,          74,80,          25,27,          49,53,          15,16,           4,4,          93,     517.2,,,96,2019,5,ALL
Walpole - Old Post Road,03070018,ELA,          69,87,          12,15,          57,72,           8,10,           2,3,          79,     516.5,          58.3,          77,93,2019,5,ALL
Walpole - Old Post Road,03070018,MATH,          58,73,          10,13,          48,61,          20,25,           1,1,          79,     512.6,          56.1,          76,92,2019,5,ALL
Walpole - Old Post Road,03070018,SCI,          69,87,          18,23,          51,65,           9,11,           1,1,          79,     518.2,,,97,2019,5,ALL
Waltham - Douglas MacArthur Elementary School,03080032,ELA,          38,52,           2,3,          36,49,          29,40,           6,8,          73,     499.0,          54.7,          66,39,2019,5,ALL
Waltham - Douglas MacArthur Elementary School,03080032,MATH,          42,58,           7,10,          35,48,          22,30,           9,12,          73,     502.7,          63.0,          66,63,2019,5,ALL
Waltham - Douglas MacArthur Elementary School,03080032,SCI,          36,49,           4,5,          32,44,          29,40,           8,11,          73,     499.2,,,46,2019,5,ALL
Waltham - Henry Whittemore Elementary School,03080065,ELA,          31,41,           2,3,          29,38,          29,38,          16,21,          76,     492.2,          54.6,          71,17,2019,5,ALL
Waltham - Henry Whittemore Elementary School,03080065,MATH,          26,35,           2,3,          24,32,          39,52,          10,13,          75,     490.6,          42.0,          69,21,2019,5,ALL
Waltham - Henry Whittemore Elementary School,03080065,SCI,          33,44,           0,0,          33,44,          27,36,          15,20,          75,     490.6,,,23,2019,5,ALL
Waltham - James Fitzgerald Elementary School,03080060,ELA,          44,67,           7,11,          37,56,          18,27,           4,6,          66,     506.9,          60.2,          65,70,2019,5,ALL
Waltham - James Fitzgerald Elementary School,03080060,MATH,          41,62,           4,6,          37,56,          24,36,           1,2,          66,     504.4,          68.5,          65,69,2019,5,ALL
Waltham - James Fitzgerald Elementary School,03080060,SCI,          32,48,           2,3,          30,45,          27,41,           7,11,          66,     498.5,,,44,2019,5,ALL
Waltham - Northeast Elementary School,03080040,ELA,          24,35,           2,3,          22,32,          35,51,           9,13,          68,     494.8,          40.2,          67,24,2019,5,ALL
Waltham - Northeast Elementary School,03080040,MATH,          25,37,           2,3,          23,34,          31,46,          12,18,          68,     492.2,          46.2,          67,26,2019,5,ALL
Waltham - Northeast Elementary School,03080040,SCI,          30,44,           7,10,          23,34,          30,44,           8,12,          68,     495.9,,,37,2019,5,ALL
Waltham - Thomas R Plympton Elementary School,03080050,ELA,          29,40,           0,0,          29,40,          35,48,           9,12,          73,     493.7,          35.7,          73,20,2019,5,ALL
Waltham - Thomas R Plympton Elementary School,03080050,MATH,          26,36,           2,3,          24,33,          40,56,           6,8,          72,     495.0,          33.5,          72,35,2019,5,ALL
Waltham - Thomas R Plympton Elementary School,03080050,SCI,          26,37,           5,7,          21,30,          32,45,          13,18,          71,     493.7,,,29,2019,5,ALL
Waltham - William F. Stanley Elementary School,03080005,ELA,          36,61,           7,12,          29,49,          14,24,           9,15,          59,     507.7,          74.4,          54,74,2019,5,ALL
Waltham - William F. Stanley Elementary School,03080005,MATH,          22,37,           0,0,          22,37,          27,46,          10,17,          59,     492.3,          43.9,          54,26,2019,5,ALL
Waltham - William F. Stanley Elementary School,03080005,SCI,          21,36,           2,3,          19,32,          28,47,          10,17,          59,     492.8,,,26,2019,5,ALL
Ware - Ware Middle School,03090305,ELA,          34,35,           1,1,          33,34,          50,52,          13,13,          97,     493.6,          51.1,          93,20,2019,5,ALL
Ware - Ware Middle School,03090305,MATH,          35,36,           1,1,          34,35,          52,54,          10,10,          97,     494.4,          67.3,          93,33,2019,5,ALL
Ware - Ware Middle School,03090305,SCI,          40,42,           2,2,          38,40,          47,49,           9,9,          96,     494.6,,,32,2019,5,ALL
Wareham - Wareham Middle,03100305,ELA,          77,43,           6,3,          71,40,          83,46,          19,11,         179,     497.1,          54.8,         172,33,2019,5,ALL
Wareham - Wareham Middle,03100305,MATH,          54,30,           1,1,          53,30,         107,60,          18,10,         179,     492.3,          48.9,         172,26,2019,5,ALL
Wareham - Wareham Middle,03100305,SCI,          68,38,           3,2,          65,36,          85,47,          26,15,         179,     493.8,,,30,2019,5,ALL
Watertown - Cunniff,03140015,ELA,          21,48,           4,9,          17,39,          17,39,           6,14,          44,     500.4,          52.8,          39,44,2019,5,ALL
Watertown - Cunniff,03140015,MATH,          18,41,           2,5,          16,36,          18,41,           8,18,          44,     497.2,          55.0,          39,42,2019,5,ALL
Watertown - Cunniff,03140015,SCI,          19,43,           7,16,          12,27,          16,36,           9,20,          44,     500.8,,,52,2019,5,ALL
Watertown - Hosmer,03140020,ELA,          49,60,           7,9,          42,52,          28,35,           4,5,          81,     503.0,          65.7,          74,55,2019,5,ALL
Watertown - Hosmer,03140020,MATH,          40,49,           3,4,          37,46,          36,44,           5,6,          81,     497.8,          52.6,          74,44,2019,5,ALL
Watertown - Hosmer,03140020,SCI,          43,54,           5,6,          38,48,          29,36,           8,10,          80,     500.5,,,50,2019,5,ALL
Watertown - James Russell Lowell,03140025,ELA,          31,55,           3,5,          28,50,          19,34,           6,11,          56,     499.3,          51.6,          53,41,2019,5,ALL
Watertown - James Russell Lowell,03140025,MATH,          31,55,           4,7,          27,48,          19,34,           6,11,          56,     501.4,          62.8,          54,57,2019,5,ALL
Watertown - James Russell Lowell,03140025,SCI,          28,50,           8,14,          20,36,          22,39,           6,11,          56,     501.4,,,54,2019,5,ALL
Wayland - Claypit Hill School,03150005,ELA,          73,75,           9,9,          64,66,          17,18,           7,7,          97,     509.6,          55.6,          95,80,2019,5,ALL
Wayland - Claypit Hill School,03150005,MATH,          75,77,          14,14,          61,63,          18,19,           4,4,          97,     510.5,          56.6,          95,87,2019,5,ALL
Wayland - Claypit Hill School,03150005,SCI,          63,65,          15,15,          48,49,          27,28,           7,7,          97,     507.1,,,76,2019,5,ALL
Wayland - Happy Hollow School,03150015,ELA,          46,71,          11,17,          35,54,          18,28,           1,2,          65,     512.8,          55.0,          63,87,2019,5,ALL
Wayland - Happy Hollow School,03150015,MATH,          48,74,          12,18,          36,55,          16,25,           1,2,          65,     512.4,          48.0,          63,91,2019,5,ALL
Wayland - Happy Hollow School,03150015,SCI,          46,71,           9,14,          37,57,          16,25,           3,5,          65,     508.3,,,80,2019,5,ALL
Wayland - Loker School,03150020,ELA,          29,73,           7,18,          22,55,          11,28,           0,0,          40,     513.0,          62.3,          39,87,2019,5,ALL
Wayland - Loker School,03150020,MATH,          30,75,           6,15,          24,60,          10,25,           0,0,          40,     513.7,          65.2,          39,93,2019,5,ALL
Wayland - Loker School,03150020,SCI,          27,68,           5,13,          22,55,          12,30,           1,3,          40,     507.9,,,79,2019,5,ALL
Webster - Webster Middle School,03160315,ELA,          39,29,           1,1,          38,28,          72,54,          23,17,         134,     488.6,          44.9,         127,10,2019,5,ALL
Webster - Webster Middle School,03160315,MATH,          26,19,           1,1,          25,19,          80,60,          28,21,         134,     484.1,          46.7,         127,9,2019,5,ALL
Webster - Webster Middle School,03160315,SCI,          36,27,           1,1,          35,26,          62,46,          37,27,         135,     485.0,,,13,2019,5,ALL
Wellesley - Ernest F Upham,03170050,ELA,          34,74,           8,17,          26,57,           9,20,           3,7,          46,     514.9,          52.4,          40,91,2019,5,ALL
Wellesley - Ernest F Upham,03170050,MATH,          33,72,           3,7,          30,65,          10,22,           3,7,          46,     511.2,          46.8,          40,89,2019,5,ALL
Wellesley - Ernest F Upham,03170050,SCI,          29,63,           8,17,          21,46,          14,30,           3,7,          46,     510.7,,,86,2019,5,ALL
Wellesley - Hunnewell,03170025,ELA,          33,72,          10,22,          23,50,          13,28,           0,0,          46,     515.2,          54.2,          45,92,2019,5,ALL
Wellesley - Hunnewell,03170025,MATH,          39,85,          13,28,          26,57,           6,13,           1,2,          46,     517.8,          76.4,          45,98,2019,5,ALL
Wellesley - Hunnewell,03170025,SCI,          32,70,           1,2,          31,67,          12,26,           2,4,          46,     506.4,,,73,2019,5,ALL
Wellesley - John D Hardy,03170020,ELA,          50,85,          17,29,          33,56,           9,15,           0,0,          59,     520.7,          57.9,          57,98,2019,5,ALL
Wellesley - John D Hardy,03170020,MATH,          49,83,          12,20,          37,63,           9,15,           1,2,          59,     515.9,          54.4,          57,96,2019,5,ALL
Wellesley - John D Hardy,03170020,SCI,          44,75,           9,15,          35,59,          14,24,           1,2,          59,     511.9,,,89,2019,5,ALL
Wellesley - Joseph E Fiske,03170015,ELA,          42,82,           9,18,          33,65,           9,18,           0,0,          51,     516.5,          69.1,          49,93,2019,5,ALL
Wellesley - Joseph E Fiske,03170015,MATH,          36,71,           7,14,          29,57,          13,25,           2,4,          51,     507.6,          75.2,          50,79,2019,5,ALL
Wellesley - Joseph E Fiske,03170015,SCI,          29,57,           3,6,          26,51,          22,43,           0,0,          51,     503.9,,,63,2019,5,ALL
Wellesley - Katharine Lee Bates,03170005,ELA,          64,90,          25,35,          39,55,           7,10,           0,0,          71,     523.4,          70.9,          68,99,2019,5,ALL
Wellesley - Katharine Lee Bates,03170005,MATH,          53,75,           8,11,          45,63,          16,23,           2,3,          71,     511.1,          59.6,          68,88,2019,5,ALL
Wellesley - Katharine Lee Bates,03170005,SCI,          55,77,          13,18,          42,59,          16,23,           0,0,          71,     512.2,,,90,2019,5,ALL
Wellesley - Schofield,03170045,ELA,          52,76,          22,32,          30,44,          16,24,           0,0,          68,     517.0,          55.0,          64,94,2019,5,ALL
Wellesley - Schofield,03170045,MATH,          46,68,           8,12,          38,56,          20,29,           2,3,          68,     508.3,          52.2,          65,80,2019,5,ALL
Wellesley - Schofield,03170045,SCI,          44,65,           7,10,          37,54,          22,32,           2,3,          68,     507.7,,,78,2019,5,ALL
Wellesley - Sprague Elementary School,03170048,ELA,          51,80,          11,17,          40,63,          11,17,           2,3,          64,     513.5,          57.8,          60,88,2019,5,ALL
Wellesley - Sprague Elementary School,03170048,MATH,          51,80,           9,14,          42,66,          10,16,           3,5,          64,     516.1,          76.4,          59,96,2019,5,ALL
Wellesley - Sprague Elementary School,03170048,SCI,          44,69,           4,6,          40,63,          17,27,           3,5,          64,     506.7,,,74,2019,5,ALL
Wellfleet - Wellfleet Elementary,03180005,ELA,           8,73,           0,0,           8,73,           3,27,           0,0,          11,     505.0,,          10,62,2019,5,ALL
Wellfleet - Wellfleet Elementary,03180005,MATH,           8,73,           0,0,           8,73,           3,27,           0,0,          11,     506.0,,          10,73,2019,5,ALL
Wellfleet - Wellfleet Elementary,03180005,SCI,           8,73,           1,9,           7,64,           2,18,           1,9,          11,     509.4,,,83,2019,5,ALL
West Boylston - Major Edwards Elementary,03220005,ELA,          39,59,           9,14,          30,45,          25,38,           2,3,          66,     509.9,          45.4,          65,80,2019,5,ALL
West Boylston - Major Edwards Elementary,03220005,MATH,          50,76,          12,18,          38,58,          14,21,           2,3,          66,     514.1,          59.7,          65,94,2019,5,ALL
West Boylston - Major Edwards Elementary,03220005,SCI,          43,65,          18,27,          25,38,          20,30,           3,5,          66,     511.4,,,88,2019,5,ALL
West Bridgewater - Howard School,03230305,ELA,          67,66,           5,5,          62,61,          34,34,           0,0,         101,     505.4,          51.3,         101,64,2019,5,ALL
West Bridgewater - Howard School,03230305,MATH,          53,52,           1,1,          52,51,          44,44,           4,4,         101,     499.2,          53.1,         101,49,2019,5,ALL
West Bridgewater - Howard School,03230305,SCI,          52,52,           4,4,          48,48,          46,46,           2,2,         100,     500.7,,,51,2019,5,ALL
West Springfield - John R Fausey,03320010,ELA,          70,63,          14,13,          56,50,          36,32,           6,5,         112,     505.3,          54.9,         104,63,2019,5,ALL
West Springfield - John R Fausey,03320010,MATH,          84,76,          10,9,          74,67,          21,19,           6,5,         111,     509.2,          60.0,         103,83,2019,5,ALL
West Springfield - John R Fausey,03320010,SCI,          71,64,          18,16,          53,48,          31,28,           9,8,         111,     507.8,,,78,2019,5,ALL
West Springfield - Memorial,03320025,ELA,          30,60,           0,0,          30,60,          18,36,           2,4,          50,     501.5,          56.8,          46,48,2019,5,ALL
West Springfield - Memorial,03320025,MATH,          27,54,           3,6,          24,48,          19,38,           4,8,          50,     499.2,          50.4,          48,49,2019,5,ALL
West Springfield - Memorial,03320025,SCI,          30,60,           4,8,          26,52,          18,36,           2,4,          50,     502.7,,,59,2019,5,ALL
West Springfield - Mittineague,03320030,ELA,          19,63,           4,13,          15,50,          10,33,           1,3,          30,     506.0,          58.2,          30,66,2019,5,ALL
West Springfield - Mittineague,03320030,MATH,          18,60,           2,7,          16,53,          12,40,           0,0,          30,     501.6,          49.4,          30,57,2019,5,ALL
West Springfield - Mittineague,03320030,SCI,          18,60,           0,0,          18,60,           9,30,           3,10,          30,     500.0,,,48,2019,5,ALL
West Springfield - Philip G Coburn,03320007,ELA,          22,35,           0,0,          22,35,          32,51,           9,14,          63,     492.5,          44.1,          55,18,2019,5,ALL
