school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Boston - Hurley K-8 School,00350182,MATH,          13,9,           1,1,          12,9,          76,55,          49,36,         138,99,     476.5,          16.5,          75,2021,ALL,ever EL
Boston - Hurley K-8 School,00350182,SCI,           6,15,           1,3,           5,13,          21,54,          12,31,          39,100,     481.5,,,2021,ALL,ever EL
Boston - Irving Middle School,00350445,ELA,           5,7,           1,1,           4,6,          30,42,          37,51,          72,94,     471.7,          33.6,          58,2021,ALL,ever EL
Boston - Irving Middle School,00350445,MATH,           5,7,           0,0,           5,7,          32,44,          35,49,          72,94,     471.0,          26.3,          57,2021,ALL,ever EL
Boston - Irving Middle School,00350445,SCI,           1,6,           0,0,           1,6,           8,47,           8,47,          17,86,     468.7,,,2021,ALL,ever EL
Boston - Jackson-Mann K-8 School,00350013,ELA,          31,23,           5,4,          26,20,          58,44,          43,33,         132,91,     484.4,          38.7,          71,2021,ALL,ever EL
Boston - Jackson-Mann K-8 School,00350013,MATH,          17,12,           1,1,          16,12,          57,41,          65,47,         139,95,     474.7,          22.1,          72,2021,ALL,ever EL
Boston - Jackson-Mann K-8 School,00350013,SCI,           5,15,           1,3,           4,12,          13,39,          15,45,          33,94,     477.4,,,2021,ALL,ever EL
Boston - Kennedy John F Elementary School,00350166,ELA,          23,26,           2,2,          21,24,          43,49,          21,24,          87,90,     483.9,          30.8,          25,2021,ALL,ever EL
Boston - Kennedy John F Elementary School,00350166,MATH,           8,9,           0,0,           8,9,          40,43,          44,48,          92,94,     471.8,          27.3,          27,2021,ALL,ever EL
Boston - Kennedy John F Elementary School,00350166,SCI,           4,13,           1,3,           3,9,          15,47,          13,41,          32,97,     477.6,,,2021,ALL,ever EL
Boston - Kennedy Patrick J Elementary School,00350264,ELA,          37,31,           1,1,          36,30,          46,38,          37,31,         120,99,     483.6,          33.6,          57,2021,ALL,ever EL
Boston - Kennedy Patrick J Elementary School,00350264,MATH,          16,13,           1,1,          15,13,          53,44,          51,43,         120,100,     475.5,          19.4,          57,2021,ALL,ever EL
Boston - Kennedy Patrick J Elementary School,00350264,SCI,           1,4,           0,0,           1,4,          17,63,           9,33,          27,90,     478.1,,,2021,ALL,ever EL
Boston - Kenny Elementary School,00350328,ELA,          14,23,           3,5,          11,18,          29,48,          17,28,          60,98,     485.1,          33.0,          26,2021,ALL,ever EL
Boston - Kenny Elementary School,00350328,MATH,           4,7,           0,0,           4,7,          30,51,          25,42,          59,97,     475.3,          23.2,          25,2021,ALL,ever EL
Boston - Kenny Elementary School,00350328,SCI,           1,5,           0,0,           1,5,          10,53,           8,42,          19,95,     475.7,,,2021,ALL,ever EL
Boston - Kilmer K-8 School,00350190,ELA,          26,34,          11,14,          15,19,          36,47,          15,19,          77,96,     497.5,          50.7,          48,2021,ALL,ever EL
Boston - Kilmer K-8 School,00350190,MATH,          28,36,           7,9,          21,27,          21,27,          28,36,          77,96,     490.8,          39.0,          48,2021,ALL,ever EL
Boston - Kilmer K-8 School,00350190,SCI,           1,7,           0,0,           1,7,          10,67,           4,27,          15,100,     477.9,,,2021,ALL,ever EL
Boston - King K-8 School,00350376,ELA,          17,18,           3,3,          14,15,          50,52,          29,30,          96,93,     480.9,          34.2,          48,2021,ALL,ever EL
Boston - King K-8 School,00350376,MATH,          11,12,           0,0,          11,12,          34,37,          46,51,          91,89,     471.2,          28.1,          48,2021,ALL,ever EL
Boston - King K-8 School,00350376,SCI,           3,15,           0,0,           3,15,          10,50,           7,35,          20,79,     475.6,,,2021,ALL,ever EL
Boston - Lee K-8 School,00350183,ELA,          18,20,           1,1,          17,19,          29,33,          42,47,          89,92,     485.2,          45.8,          36,2021,ALL,ever EL
Boston - Lee K-8 School,00350183,MATH,           8,9,           1,1,           7,8,          23,26,          56,64,          87,91,     471.2,          27.1,          37,2021,ALL,ever EL
Boston - Lee K-8 School,00350183,SCI,           3,16,           1,5,           2,11,           6,32,          10,53,          19,100,     483.1,,,2021,ALL,ever EL
Boston - Lyndon K-8 School,00350262,ELA,          38,37,           9,9,          29,28,          34,33,          30,29,         102,95,     488.6,          35.4,          70,2021,ALL,ever EL
Boston - Lyndon K-8 School,00350262,MATH,          17,17,           1,1,          16,16,          53,52,          31,31,         101,95,     480.5,          34.2,          70,2021,ALL,ever EL
Boston - Lyndon K-8 School,00350262,SCI,           6,30,           2,10,           4,20,          10,50,           4,20,          20,91,     489.0,,,2021,ALL,ever EL
Boston - Lyon K-8 School,00350004,ELA,           7,28,           1,4,           6,24,          13,52,           5,20,          25,100,     486.0,,          14,2021,ALL,ever EL
Boston - Lyon K-8 School,00350004,MATH,           6,24,           0,0,           6,24,          11,44,           8,32,          25,100,     484.7,,          14,2021,ALL,ever EL
Boston - Lyon K-8 School,00350004,SCI,           2,20,           1,10,           1,10,           5,50,           3,30,          10,100,     488.0,,,2021,ALL,ever EL
Boston - Manning Elementary School,00350184,ELA,          13,62,           2,10,          11,52,           5,24,           3,14,          21,100,     500.6,,           8,2021,ALL,ever EL
Boston - Manning Elementary School,00350184,MATH,           8,38,           0,0,           8,38,           9,43,           4,19,          21,100,     485.8,,           8,2021,ALL,ever EL
Boston - Mario Umana Academy,00350656,ELA,          78,18,           3,1,          75,17,         183,42,         170,39,         431,93,     478.6,          36.0,         277,2021,ALL,ever EL
Boston - Mario Umana Academy,00350656,MATH,          26,6,           0,0,          26,6,         182,42,         228,52,         436,94,     469.4,          25.9,         286,2021,ALL,ever EL
Boston - Mario Umana Academy,00350656,SCI,           7,7,           0,0,           7,7,          43,44,          48,49,          98,92,     472.5,,,2021,ALL,ever EL
Boston - Mason Elementary School,00350304,ELA,           3,15,           1,5,           2,10,          12,60,           5,25,          20,100,     480.4,,           7,2021,ALL,ever EL
Boston - Mason Elementary School,00350304,MATH,           1,5,           0,0,           1,5,          14,70,           5,25,          20,100,     478.3,,           7,2021,ALL,ever EL
Boston - Mather Elementary School,00350227,ELA,          28,29,           1,1,          27,28,          41,43,          26,27,          95,93,     484.6,          34.0,          24,2021,ALL,ever EL
Boston - Mather Elementary School,00350227,MATH,          14,15,           0,0,          14,15,          49,52,          32,34,          95,93,     478.1,          29.2,          24,2021,ALL,ever EL
Boston - Mather Elementary School,00350227,SCI,           2,7,           1,3,           1,3,          13,45,          14,48,          29,97,     472.2,,,2021,ALL,ever EL
Boston - Mattahunt Elementary School,00350016,ELA,          13,25,           0,0,          13,25,          22,42,          17,33,          52,100,     483.2,,,2021,ALL,ever EL
Boston - Mattahunt Elementary School,00350016,MATH,           4,8,           0,0,           4,8,          13,25,          34,67,          51,98,     465.8,,,2021,ALL,ever EL
Boston - McCormack Middle School,00350179,ELA,           7,9,           0,0,           7,9,          21,26,          53,65,          81,59,     466.8,          20.3,          62,2021,ALL,ever EL
Boston - McCormack Middle School,00350179,MATH,           6,7,           1,1,           5,6,          31,37,          46,55,          83,59,     471.7,          21.6,          66,2021,ALL,ever EL
Boston - McCormack Middle School,00350179,SCI,           0,0,           0,0,           0,0,           5,42,           7,58,          12,27,     469.9,,,2021,ALL,ever EL
Boston - McKay K-8 School,00350080,ELA,          69,17,           5,1,          64,16,         201,50,         134,33,         404,99,     481.4,          34.3,         264,2021,ALL,ever EL
Boston - McKay K-8 School,00350080,MATH,          33,8,           2,1,          31,8,         199,51,         162,41,         394,99,     474.5,          26.4,         261,2021,ALL,ever EL
Boston - McKay K-8 School,00350080,SCI,          12,13,           0,0,          12,13,          49,55,          28,31,          89,99,     478.1,,,2021,ALL,ever EL
Boston - McKinley Schools,00350363,ELA,           0,0,           0,0,           0,0,           6,40,           9,60,          15,65,     467.8,,           6,2021,ALL,ever EL
Boston - McKinley Schools,00350363,MATH,           0,0,           0,0,           0,0,           5,31,          11,69,          16,69,     460.9,,           7,2021,ALL,ever EL
Boston - Mendell Elementary School,00350100,ELA,           8,29,           0,0,           8,29,          12,43,           8,29,          28,100,     486.3,,           7,2021,ALL,ever EL
Boston - Mendell Elementary School,00350100,MATH,           2,7,           0,0,           2,7,           9,32,          17,61,          28,100,     469.0,,           7,2021,ALL,ever EL
Boston - Mildred Avenue K-8 School,00350378,ELA,          21,11,           1,1,          20,11,          83,45,          79,43,         183,99,     476.4,          34.1,          95,2021,ALL,ever EL
Boston - Mildred Avenue K-8 School,00350378,MATH,           7,4,           1,1,           6,3,          84,46,          92,50,         183,99,     471.6,          23.1,          96,2021,ALL,ever EL
Boston - Mildred Avenue K-8 School,00350378,SCI,           3,7,           0,0,           3,7,          19,43,          22,50,          44,96,     471.6,,,2021,ALL,ever EL
Boston - Mission Hill K-8 School,00350382,ELA,           5,15,           1,3,           4,12,          15,44,          14,41,          34,95,     477.2,          40.6,          20,2021,ALL,ever EL
Boston - Mission Hill K-8 School,00350382,MATH,           1,3,           0,0,           1,3,          13,39,          19,58,          33,92,     467.3,          35.9,          20,2021,ALL,ever EL
Boston - Mission Hill K-8 School,00350382,SCI,           1,9,           0,0,           1,9,           3,27,           7,64,          11,79,     468.6,,,2021,ALL,ever EL
Boston - Mozart Elementary School,00350237,ELA,           4,17,           0,0,           4,17,          17,74,           2,9,          23,100,     490.1,,           4,2021,ALL,ever EL
Boston - Mozart Elementary School,00350237,MATH,           3,13,           0,0,           3,13,           9,39,          11,48,          23,100,     473.3,,           4,2021,ALL,ever EL
Boston - Murphy K-8 School,00350240,ELA,         158,45,          28,8,         130,37,         142,40,          52,15,         352,94,     496.8,          41.2,         216,2021,ALL,ever EL
Boston - Murphy K-8 School,00350240,MATH,         137,39,          17,5,         120,34,         155,44,          62,18,         354,94,     492.0,          30.4,         220,2021,ALL,ever EL
Boston - Murphy K-8 School,00350240,SCI,          31,33,           4,4,          27,29,          40,43,          22,24,          93,96,     488.7,,,2021,ALL,ever EL
Boston - New Mission High School,00350542,ELA,           5,15,           0,0,           5,15,          18,53,          11,32,          34,85,     479.7,          28.8,          30,2021,ALL,ever EL
Boston - New Mission High School,00350542,MATH,           2,6,           0,0,           2,6,          21,62,          11,32,          34,85,     477.3,          29.0,          29,2021,ALL,ever EL
Boston - New Mission High School,00350542,SCI,           0,0,           0,0,           0,0,           7,64,           4,36,          11,61,     467.5,,,2021,ALL,ever EL
Boston - O'Bryant School of Math & Science,00350575,ELA,         100,68,           8,5,          92,63,          45,31,           1,1,         146,97,     509.2,          43.4,         142,2021,ALL,ever EL
Boston - O'Bryant School of Math & Science,00350575,MATH,         113,77,          15,10,          98,67,          32,22,           1,1,         146,97,     511.2,          48.2,         142,2021,ALL,ever EL
Boston - O'Bryant School of Math & Science,00350575,SCI,          10,50,           1,5,           9,45,           9,45,           1,5,          20,87,     499.7,,,2021,ALL,ever EL
Boston - O'Donnell Elementary School,00350141,ELA,          22,19,           2,2,          20,17,          56,47,          40,34,         118,98,     479.8,          39.2,          46,2021,ALL,ever EL
Boston - O'Donnell Elementary School,00350141,MATH,          12,10,           0,0,          12,10,          65,56,          39,34,         116,97,     476.4,          36.5,          46,2021,ALL,ever EL
Boston - O'Donnell Elementary School,00350141,SCI,           1,4,           0,0,           1,4,          16,64,           8,32,          25,100,     473.6,,,2021,ALL,ever EL
Boston - Ohrenberger School,00350258,ELA,          49,23,           4,2,          45,21,          95,44,          72,33,         216,97,     481.9,          37.1,         127,2021,ALL,ever EL
Boston - Ohrenberger School,00350258,MATH,          34,16,           3,1,          31,15,         106,50,          73,34,         213,96,     477.4,          29.2,         125,2021,ALL,ever EL
Boston - Ohrenberger School,00350258,SCI,           7,12,           1,2,           6,10,          28,48,          23,40,          58,98,     475.6,,,2021,ALL,ever EL
Boston - Orchard Gardens K-8 School,00350257,ELA,          34,10,           4,1,          30,9,         162,47,         147,43,         343,93,     473.6,          35.7,         187,2021,ALL,ever EL
Boston - Orchard Gardens K-8 School,00350257,MATH,          16,5,           0,0,          16,5,         121,36,         203,60,         340,91,     467.1,          27.8,         184,2021,ALL,ever EL
Boston - Orchard Gardens K-8 School,00350257,SCI,           4,5,           0,0,           4,5,          47,54,          36,41,          87,92,     472.1,,,2021,ALL,ever EL
Boston - Otis Elementary School,00350156,ELA,          39,29,           3,2,          36,26,          60,44,          37,27,         136,100,     484.8,          32.2,          52,2021,ALL,ever EL
Boston - Otis Elementary School,00350156,MATH,          25,18,           0,0,          25,18,          71,52,          40,29,         136,100,     479.2,          30.9,          53,2021,ALL,ever EL
Boston - Otis Elementary School,00350156,SCI,           5,17,           0,0,           5,17,          14,48,          10,34,          29,100,     479.8,,,2021,ALL,ever EL
Boston - Perkins Elementary School,00350231,ELA,           9,27,           2,6,           7,21,          21,64,           3,9,          33,95,     492.3,,          13,2021,ALL,ever EL
Boston - Perkins Elementary School,00350231,MATH,           4,12,           0,0,           4,12,          12,36,          17,52,          33,95,     471.0,,          13,2021,ALL,ever EL
Boston - Perry K-8 School,00350255,ELA,           4,17,           0,0,           4,17,           6,26,          13,57,          23,83,     487.2,,           8,2021,ALL,ever EL
Boston - Perry K-8 School,00350255,MATH,           1,4,           0,0,           1,4,           7,29,          16,67,          24,86,     475.4,,           8,2021,ALL,ever EL
Boston - Perry K-8 School,00350255,SCI,           1,10,           0,0,           1,10,           1,10,           8,80,          10,92,     475.0,,,2021,ALL,ever EL
Boston - Philbrick Elementary School,00350172,ELA,           5,36,           0,0,           5,36,           8,57,           1,7,          14,94,     492.1,,           6,2021,ALL,ever EL
Boston - Philbrick Elementary School,00350172,MATH,           1,7,           0,0,           1,7,           6,43,           7,50,          14,94,     467.9,,           6,2021,ALL,ever EL
Boston - Quincy Elementary School,00350286,ELA,         103,45,          20,9,          83,37,          86,38,          38,17,         227,89,     496.5,          40.4,          73,2021,ALL,ever EL
Boston - Quincy Elementary School,00350286,MATH,         115,51,          26,11,          89,39,          88,39,          24,11,         227,89,     501.9,          45.7,          74,2021,ALL,ever EL
Boston - Quincy Elementary School,00350286,SCI,          35,42,          10,12,          25,30,          26,31,          22,27,          83,98,     494.7,,,2021,ALL,ever EL
Boston - Quincy Upper School,00350565,ELA,          52,28,           9,5,          43,23,          87,46,          50,26,         189,95,     488.1,          37.2,         180,2021,ALL,ever EL
Boston - Quincy Upper School,00350565,MATH,          58,31,           7,4,          51,27,          93,49,          39,21,         190,95,     489.0,          26.4,         180,2021,ALL,ever EL
Boston - Quincy Upper School,00350565,SCI,           1,5,           0,0,           1,5,           8,38,          12,57,          21,70,     468.7,,,2021,ALL,ever EL
Boston - Roosevelt K-8 School,00350116,ELA,          16,21,           1,1,          15,20,          42,56,          17,23,          75,79,     485.5,          30.1,          40,2021,ALL,ever EL
Boston - Roosevelt K-8 School,00350116,MATH,          10,14,           1,1,           9,12,          34,47,          29,40,          73,77,     476.8,          27.1,          38,2021,ALL,ever EL
Boston - Roosevelt K-8 School,00350116,SCI,           1,5,           0,0,           1,5,           8,42,          10,53,          19,76,     472.2,,,2021,ALL,ever EL
Boston - Russell Elementary School,00350366,ELA,          29,32,           2,2,          27,30,          51,57,          10,11,          90,99,     491.1,          20.1,          25,2021,ALL,ever EL
Boston - Russell Elementary School,00350366,MATH,          20,22,           1,1,          19,21,          51,57,          18,20,          89,99,     485.9,          11.2,          25,2021,ALL,ever EL
Boston - Russell Elementary School,00350366,SCI,           6,21,           0,0,           6,21,          15,52,           8,28,          29,100,     481.9,,,2021,ALL,ever EL
Boston - Sumner Elementary School,00350052,ELA,          25,26,           1,1,          24,25,          47,48,          25,26,          97,87,     482.8,          21.1,          27,2021,ALL,ever EL
Boston - Sumner Elementary School,00350052,MATH,           9,9,           0,0,           9,9,          44,44,          47,47,         100,87,     472.4,          23.1,          27,2021,ALL,ever EL
Boston - Sumner Elementary School,00350052,SCI,           2,6,           0,0,           2,6,          17,52,          14,42,          33,97,     473.8,,,2021,ALL,ever EL
Boston - Taylor Elementary School,00350054,ELA,          14,19,           0,0,          14,19,          33,44,          28,37,          75,99,     478.2,,          17,2021,ALL,ever EL
Boston - Taylor Elementary School,00350054,MATH,          10,13,           0,0,          10,13,          19,25,          46,61,          75,99,     468.6,,          17,2021,ALL,ever EL
Boston - Taylor Elementary School,00350054,SCI,           1,3,           0,0,           1,3,           9,31,          19,66,          29,100,     469.0,,,2021,ALL,ever EL
Boston - TechBoston Academy,00350657,ELA,           9,9,           0,0,           9,9,          48,46,          48,46,         105,91,     471.3,          22.5,          85,2021,ALL,ever EL
Boston - TechBoston Academy,00350657,MATH,           7,6,           0,0,           7,6,          46,43,          55,51,         108,94,     471.7,          21.4,          87,2021,ALL,ever EL
Boston - TechBoston Academy,00350657,SCI,           1,4,           0,0,           1,4,           8,35,          14,61,          23,87,     470.3,,,2021,ALL,ever EL
Boston - Timilty Middle School,00350485,ELA,           7,8,           0,0,           7,8,          36,39,          49,53,          92,94,     470.3,          28.9,          71,2021,ALL,ever EL
Boston - Timilty Middle School,00350485,MATH,           2,2,           0,0,           2,2,          40,45,          46,52,          88,90,     468.2,          26.1,          68,2021,ALL,ever EL
Boston - Timilty Middle School,00350485,SCI,           4,20,           0,0,           4,20,           5,25,          11,55,          20,92,     472.1,,,2021,ALL,ever EL
Boston - Tobin K-8 School,00350229,ELA,          13,12,           0,0,          13,12,          61,56,          35,32,         109,100,     477.1,          28.2,          63,2021,ALL,ever EL
Boston - Tobin K-8 School,00350229,MATH,           7,7,           0,0,           7,7,          53,50,          47,44,         107,98,     473.0,          21.5,          63,2021,ALL,ever EL
Boston - Tobin K-8 School,00350229,SCI,           1,4,           0,0,           1,4,          19,76,           5,20,          25,100,     477.1,,,2021,ALL,ever EL
Boston - Trotter K-8 School,00350370,ELA,           7,13,           1,2,           6,11,          33,60,          15,27,          55,94,     480.9,          24.9,          30,2021,ALL,ever EL
Boston - Trotter K-8 School,00350370,MATH,           2,4,           0,0,           2,4,          26,50,          24,46,          52,89,     472.5,          25.0,          28,2021,ALL,ever EL
Boston - Trotter K-8 School,00350370,SCI,           1,9,           0,0,           1,9,           4,36,           6,55,          11,87,     465.6,,,2021,ALL,ever EL
Boston - Tynan Elementary School,00350181,ELA,           6,20,           0,0,           6,20,          11,37,          13,43,          30,100,     486.3,,          10,2021,ALL,ever EL
Boston - Tynan Elementary School,00350181,MATH,           1,3,           0,0,           1,3,          12,40,          17,57,          30,100,     469.1,,          10,2021,ALL,ever EL
Boston - UP Academy Holland,00350167,ELA,          14,11,           0,0,          14,11,          74,59,          37,30,         125,95,     478.7,          31.6,          33,2021,ALL,ever EL
Boston - UP Academy Holland,00350167,MATH,           3,2,           0,0,           3,2,          51,41,          71,57,         125,94,     467.0,          25.2,          35,2021,ALL,ever EL
Boston - UP Academy Holland,00350167,SCI,           1,3,           0,0,           1,3,          19,48,          20,50,          40,91,     470.5,,,2021,ALL,ever EL
Boston - Warren-Prescott K-8 School,00350346,ELA,          33,45,           5,7,          28,38,          31,42,           9,12,          73,100,     498.1,          41.2,          36,2021,ALL,ever EL
Boston - Warren-Prescott K-8 School,00350346,MATH,          18,25,           1,1,          17,23,          32,44,          23,32,          73,100,     484.8,          22.6,          36,2021,ALL,ever EL
Boston - Warren-Prescott K-8 School,00350346,SCI,           2,13,           0,0,           2,13,          10,67,           3,20,          15,100,     484.0,,,2021,ALL,ever EL
Boston - Winship Elementary School,00350374,ELA,          13,42,           2,6,          11,35,          15,48,           3,10,          31,94,     496.0,,           6,2021,ALL,ever EL
Boston - Winship Elementary School,00350374,MATH,           7,23,           2,6,           5,16,          14,45,          10,32,          31,94,     484.8,,           6,2021,ALL,ever EL
Boston - Winthrop Elementary School,00350180,ELA,           4,15,           0,0,           4,15,          18,69,           4,15,          26,96,     484.7,,           4,2021,ALL,ever EL
Boston - Winthrop Elementary School,00350180,MATH,           0,0,           0,0,           0,0,          15,60,          10,40,          25,93,     469.1,,           4,2021,ALL,ever EL
Boston - Young Achievers K-8 School,00350380,ELA,          19,14,           2,1,          17,13,          62,46,          54,40,         135,88,     477.0,          39.5,          70,2021,ALL,ever EL
Boston - Young Achievers K-8 School,00350380,MATH,           5,4,           0,0,           5,4,          63,45,          72,51,         140,92,     467.4,          27.7,          71,2021,ALL,ever EL
Boston - Young Achievers K-8 School,00350380,SCI,           2,6,           0,0,           2,6,          17,49,          16,46,          35,90,     470.8,,,2021,ALL,ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          28,29,           2,2,          26,27,          41,43,          26,27,          95,98,     487.1,          33.6,          82,2021,ALL,ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          22,23,           2,2,          20,21,          52,55,          21,22,          95,98,     487.4,          33.4,          81,2021,ALL,ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,           6,17,           0,0,           6,17,          21,58,           9,25,          36,95,     484.6,,,2021,ALL,ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           6,11,           0,0,           6,11,          27,49,          22,40,          55,87,     476.4,          27.8,          50,2021,ALL,ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           3,5,           0,0,           3,5,          29,50,          26,45,          58,92,     474.2,          24.9,          51,2021,ALL,ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           1,10,           0,0,           1,10,           4,40,           5,50,          10,71,     474.7,,,2021,ALL,ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          32,23,           4,3,          28,20,          65,47,          40,29,         137,98,     484.7,          40.4,         129,2021,ALL,ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          19,14,           2,1,          17,12,          79,57,          41,29,         139,99,     479.5,          29.3,         130,2021,ALL,ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,           4,13,           1,3,           3,10,          19,61,           8,26,          31,100,     482.5,,,2021,ALL,ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,          24,25,           3,3,          21,22,          54,57,          17,18,          95,99,     487.1,          32.0,          33,2021,ALL,ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          13,14,           1,1,          12,13,          36,38,          46,48,          95,99,     473.7,          20.3,          33,2021,ALL,ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,           3,11,           0,0,           3,11,          10,37,          14,52,          27,100,     473.1,,,2021,ALL,ever EL
Braintree - Archie T Morrison,00400033,ELA,          13,62,           3,14,          10,48,           7,33,           1,5,          21,95,     502.5,,,2021,ALL,ever EL
Braintree - Archie T Morrison,00400033,MATH,          10,45,           1,5,           9,41,          10,45,           2,9,          22,100,     494.8,,,2021,ALL,ever EL
Braintree - Donald Ross,00400050,ELA,           5,22,           1,4,           4,17,          11,48,           7,30,          23,96,     483.5,,,2021,ALL,ever EL
Braintree - Donald Ross,00400050,MATH,           9,39,           0,0,           9,39,          10,43,           4,17,          23,96,     488.7,,,2021,ALL,ever EL
Braintree - East Middle School,00400305,ELA,         103,48,          31,14,          72,34,          85,40,          26,12,         214,98,     500.1,          39.1,         194,2021,ALL,ever EL
Braintree - East Middle School,00400305,MATH,         109,50,          22,10,          87,40,          85,39,          22,10,         216,98,     501.1,          39.3,         196,2021,ALL,ever EL
Braintree - East Middle School,00400305,SCI,          40,50,           7,9,          33,41,          27,34,          13,16,          80,98,     497.2,,,2021,ALL,ever EL
Braintree - Highlands,00400015,ELA,          13,62,           2,10,          11,52,           8,38,           0,0,          21,100,     504.1,,           2,2021,ALL,ever EL
Braintree - Highlands,00400015,MATH,           9,43,           1,5,           8,38,          10,48,           2,10,          21,100,     492.9,,           2,2021,ALL,ever EL
Braintree - Hollis,00400005,ELA,           9,64,           0,0,           9,64,           5,36,           0,0,          14,100,     502.8,,,2021,ALL,ever EL
Braintree - Hollis,00400005,MATH,           4,31,           0,0,           4,31,           9,69,           0,0,          13,93,     492.1,,,2021,ALL,ever EL
Braintree - Liberty,00400025,ELA,          13,62,           3,14,          10,48,           5,24,           3,14,          21,100,     504.0,,           2,2021,ALL,ever EL
Braintree - Liberty,00400025,MATH,           4,20,           1,5,           3,15,          14,70,           2,10,          20,97,     493.1,,           1,2021,ALL,ever EL
Braintree - Mary E Flaherty School,00400020,ELA,          12,60,           2,10,          10,50,           8,40,           0,0,          20,100,     503.7,,,2021,ALL,ever EL
Braintree - Mary E Flaherty School,00400020,MATH,          10,50,           2,10,           8,40,           6,30,           4,20,          20,100,     494.9,,,2021,ALL,ever EL
Braintree - South Middle School,00400310,ELA,          52,54,           9,9,          43,44,          37,38,           8,8,          97,99,     501.0,          42.6,          93,2021,ALL,ever EL
Braintree - South Middle School,00400310,MATH,          43,44,           6,6,          37,38,          48,49,           6,6,          97,99,     500.1,          35.9,          93,2021,ALL,ever EL
Braintree - South Middle School,00400310,SCI,           8,32,           0,0,           8,32,          15,60,           2,8,          25,96,     492.4,,,2021,ALL,ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          25,30,           1,1,          24,29,          46,55,          13,15,          84,88,     488.2,          29.4,          45,2021,ALL,ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          12,15,           1,1,          11,13,          44,54,          26,32,          82,85,     479.2,          34.5,          44,2021,ALL,ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           3,12,           0,0,           3,12,          14,54,           9,35,          26,96,     477.9,,,2021,ALL,ever EL
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,          12,30,           2,5,          10,25,          19,48,           9,23,          40,98,     488.2,          36.3,          35,2021,ALL,ever EL
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,          11,28,           3,8,           8,20,          22,55,           7,18,          40,98,     491.9,          40.3,          35,2021,ALL,ever EL
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,           6,27,           0,0,           6,27,          13,59,           3,14,          22,96,     487.0,,,2021,ALL,ever EL
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,           8,36,           1,5,           7,32,          11,50,           3,14,          22,100,     493.6,,,2021,ALL,ever EL
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,           6,27,           1,5,           5,23,          13,59,           3,14,          22,100,     489.5,,,2021,ALL,ever EL
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,           6,33,           1,6,           5,28,           9,50,           3,17,          18,100,     492.5,,,2021,ALL,ever EL
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,           2,11,           0,0,           2,11,          11,61,           5,28,          18,100,     482.8,,,2021,ALL,ever EL
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          11,41,           0,0,          11,41,           7,26,           9,33,          27,100,     489.1,          30.1,          22,2021,ALL,ever EL
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,           6,22,           1,4,           5,19,          15,56,           6,22,          27,100,     486.0,          26.2,          22,2021,ALL,ever EL
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,           2,15,           1,8,           1,8,           9,69,           2,15,          13,100,     487.7,,,2021,ALL,ever EL
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,          12,30,           1,3,          11,28,          22,55,           6,15,          40,100,     490.4,          37.0,          25,2021,ALL,ever EL
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,          13,33,           0,0,          13,33,          15,38,          12,30,          40,100,     484.3,          35.4,          25,2021,ALL,ever EL
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,           1,8,           0,0,           1,8,           7,58,           4,33,          12,100,     481.5,,,2021,ALL,ever EL
